index,Federal Provider Number,Provider Name,Provider Address,Provider City,Provider State,Provider Zip Code,Provider Phone Number,Provider SSA County Code,Provider County Name,Ownership Type,Number of Certified Beds,Number of Residents in Certified Beds,Provider Type,Provider Resides in Hospital,Legal Business Name,Date First Approved to Provide Medicare and Medicaid services,Continuing Care Retirement Community,Special Focus Facility,Most Recent Health Inspection More Than 2 Years Ago,Provider Changed Ownership in Last 12 Months,With a Resident and Family Council,Automatic Sprinkler Systems in All Required Areas,Overall Rating,Overall Rating Footnote,Health Inspection Rating,Health Inspection Rating Footnote,QM Rating,QM Rating Footnote,Staffing Rating,Staffing Rating Footnote,RN Staffing Rating,RN Staffing Rating Footnote,Reported Staffing Footnote,Physical Therapist Staffing Footnote,Reported CNA Staffing Hours per Resident per Day,Reported LPN Staffing Hours per Resident per Day,Reported RN Staffing Hours per Resident per Day,Reported Licensed Staffing Hours per Resident per Day,Reported Total Nurse Staffing Hours per Resident per Day,Reported Physical Therapist Staffing Hours per Resident Per Day,Expected CNA Staffing Hours per Resident per Day,Expected LPN Staffing Hours per Resident per Day,Expected RN Staffing Hours per Resident per Day,Expected Total Nurse Staffing Hours per Resident per Day,Adjusted CNA Staffing Hours per Resident per Day,Adjusted LPN Staffing Hours per Resident per Day,Adjusted RN Staffing Hours per Resident per Day,Adjusted Total Nurse Staffing Hours per Resident per Day,Cycle 1 Total Number of Health Deficiencies,Cycle 1 Number of Standard Health Deficiencies,Cycle 1 Number of Complaint Health Deficiencies,Cycle 1 Health Deficiency Score,Cycle 1 Standard Survey Health Date,Cycle 1 Number of Health Revisits,Cycle 1 Health Revisit Score,Cycle 1 Total Health Score,Cycle 2 Total Number of Health Deficiencies,Cycle 2 Number of Standard Health Deficiencies,Cycle 2 Number of Complaint Health Deficiencies,Cycle 2 Health Deficiency Score,Cycle 2 Standard Health Survey Date,Cycle 2 Number of Health Revisits,Cycle 2 Health Revisit Score,Cycle 2 Total Health Score,Cycle 3 Total Number of Health Deficiencies,Cycle 3 Number of Standard Health Deficiencies,Cycle 3 Number of Complaint Health Deficiencies,Cycle 3 Health Deficiency Score,Cycle 3 Standard Health Survey Date,Cycle 3 Number of Health Revisits,Cycle 3 Health Revisit Score,Cycle 3 Total Health Score,Total Weighted Health Survey Score,Number of Facility Reported Incidents,Number of Substantiated Complaints,Number of Fines,Total Amount of Fines in Dollars,Number of Payment Denials,Total Number of Penalties,Location,Processing Date
9819,345254,MONROE REHABILITATION CENTER,1212 EAST SUNSET DRIVE,MONROE,NC,28112,7042838548,890,Union,For profit - Corporation,147,96,Medicare and Medicaid,False,MONROE REHABILITATION CENTER LLC,12/30/1986,False,False,False,False,Resident,Yes,3.0,,3.0,,3.0,,2.0,,1.0,,,,2.3625,1.26094,0.32188,1.58281,3.94532,0.14375,2.42161,0.67074,1.0778,4.17015,2.3938,1.56035,0.22315,3.81358,0.0,0.0,0.0,0.0,09/11/2015,0.0,0.0,0.0,8.0,8.0,0.0,36.0,11/20/2014,1.0,0.0,36.0,0.0,0.0,0.0,0.0,09/12/2013,0.0,0.0,0.0,12.0,0,1,1,$1000.00,0,1,"1212 EAST SUNSET DRIVE
MONROE, NC 28112
(34.969676, -80.528761)",09/01/2016
9820,345311,ROXBORO HEALTHCARE & REHAB CENTER,901 RIDGE ROAD,ROXBORO,NC,27573,3365990106,720,Person,For profit - Corporation,140,127,Medicare and Medicaid,False,"ROXBORO NURSING CENTER, INC",10/18/1989,False,False,False,False,Resident,Yes,3.0,,3.0,,2.0,,2.0,,2.0,,,,2.11063,0.90709,0.40748,1.31457,3.4252,0.07205,2.40325,0.62392,0.99702,4.02418,2.15494,1.20671,0.30538,3.43092,4.0,4.0,0.0,20.0,04/14/2016,1.0,0.0,20.0,1.0,1.0,0.0,8.0,06/18/2015,1.0,0.0,8.0,6.0,2.0,4.0,28.0,05/16/2014,1.0,0.0,28.0,17.333,0,5,1,$6403.00,0,1,"901 RIDGE ROAD
ROXBORO, NC 27573
(36.4115, -78.981946)",09/01/2016
9821,345303,THE LAURELS OF GREENTREE RIDGE,70 SWEETEN CREEK ROAD,ASHEVILLE,NC,28803,8282747646,100,Buncombe,For profit - Corporation,100,90,Medicare and Medicaid,False,"THE LAURELS OF GREENTREE RIDGE, INC",05/17/1989,False,False,False,False,Resident,Yes,5.0,,4.0,,5.0,,,Data Not Available,,Data Not Available,Data Not Available,Data Not Available,,,,,,,2.58577,0.74422,1.36214,4.69213,,,,,0.0,0.0,0.0,0.0,10/22/2015,0.0,0.0,0.0,5.0,5.0,0.0,16.0,12/11/2014,2.0,8.0,24.0,2.0,2.0,0.0,8.0,08/22/2013,1.0,0.0,8.0,9.333,0,2,1,$4355.00,0,1,"70 SWEETEN CREEK ROAD
ASHEVILLE, NC 28803
(35.563073, -82.529424)",09/01/2016
9822,345180,WESLEY PINES RETIREMENT COMM,1000 WESLEY PINES ROAD,LUMBERTON,NC,28358,9107389691,770,Robeson,Non profit - Church related,62,59,Medicare and Medicaid,False,"UNITED METHODIST RETIREMENT HOMES, INCORPORATED",12/01/1980,True,False,False,False,Both,Yes,4.0,,4.0,,4.0,,4.0,,3.0,,,,2.93729,1.12458,0.52288,1.64746,4.58475,0.07288,2.33217,0.58964,0.99774,3.91956,3.09035,1.583,0.39158,4.71499,3.0,0.0,3.0,12.0,09/04/2015,0.0,0.0,12.0,0.0,0.0,0.0,0.0,10/15/2014,0.0,0.0,0.0,5.0,5.0,0.0,20.0,11/06/2013,1.0,0.0,20.0,9.333,0,3,0,$0.00,0,0,"1000 WESLEY PINES ROAD
LUMBERTON, NC 28358
(34.655565, -78.993879)",09/01/2016
9823,345306,IREDELL MEMORIAL HOSPITAL INC,557 BROOKDALE DRIVE,STATESVILLE,NC,28677,7048784541,480,Iredell,Government - Hospital district,48,25,Medicare and Medicaid,True,IREDELL MEMORIAL HOSPITAL INCORPORATED,07/13/1989,False,False,False,False,Resident,Yes,1.0,,1.0,,1.0,,,Data Not Available,,Data Not Available,Data Not Available,Data Not Available,,,,,,,2.3997,0.75365,1.57044,4.7238,,,,,10.0,3.0,7.0,470.0,12/30/2015,1.0,0.0,470.0,1.0,1.0,0.0,4.0,03/18/2015,1.0,0.0,4.0,0.0,0.0,0.0,0.0,12/12/2013,0.0,0.0,0.0,236.333,0,2,1,$303100.00,1,2,"557 BROOKDALE DRIVE
STATESVILLE, NC 28677
(35.79986, -80.876817)",09/01/2016
9824,345151,WHITE OAK MANOR - KINGS MOUNTAIN,716 SIPES STREET,KINGS MOUNTAIN,NC,28086,7047398132,220,Cleveland,For profit - Corporation,154,130,Medicare and Medicaid,False,WHITE OAK MANOR KINGS MOUNTAIN INC.,02/27/1976,False,False,False,False,Resident,Yes,4.0,,4.0,,2.0,,3.0,,3.0,,,,2.09962,0.92615,0.49192,1.41808,3.51769,0.04,2.6743,0.61328,0.93489,4.22248,1.92642,1.25343,0.39316,3.35809,2.0,2.0,1.0,8.0,08/13/2015,1.0,0.0,8.0,1.0,1.0,0.0,4.0,06/27/2014,1.0,0.0,4.0,0.0,0.0,0.0,0.0,04/11/2013,0.0,0.0,0.0,5.333,0,1,0,$0.00,0,0,"716 SIPES STREET
KINGS MOUNTAIN, NC 28086
(35.24277, -81.356604)",09/01/2016
9825,345329,GATEWAY REHABILITATION AND HEALTHCARE,2030 HARPER AVENUE NW,LENOIR,NC,28645,8287543888,130,Caldwell,For profit - Corporation,100,96,Medicare and Medicaid,False,"GATEWAY HEALTHCARE, LLC",10/03/1990,False,False,False,False,Resident,Yes,1.0,,1.0,,4.0,,1.0,,1.0,,,,1.94271,0.90156,0.39896,1.30052,3.24323,0.03698,2.48757,0.67841,1.11074,4.27672,1.91626,1.10301,0.26838,3.05681,14.0,13.0,13.0,92.0,01/29/2016,1.0,0.0,92.0,4.0,4.0,1.0,12.0,04/23/2015,1.0,0.0,12.0,8.0,4.0,4.0,36.0,04/03/2014,1.0,0.0,36.0,56.0,0,9,1,$3900.00,0,1,"2030 HARPER AVENUE NW
LENOIR, NC 28645
(35.900644, -81.56367)",09/01/2016
9826,345261,ALLEGHANY CENTER,179 COMBS STREET,SPARTA,NC,28675,3363722441,20,Alleghany,For profit - Corporation,90,84,Medicare and Medicaid,False,"SUNBRIDGE REGENCY - NORTH CAROLINA, INC.",06/23/1987,False,False,False,False,Both,Yes,2.0,,3.0,,3.0,,1.0,,1.0,,,,1.61964,0.80833,0.39881,1.20714,2.82678,0.02381,2.22377,0.63843,1.11634,3.97854,1.78711,1.05087,0.26694,2.86398,4.0,4.0,0.0,24.0,04/14/2016,1.0,0.0,24.0,2.0,2.0,0.0,4.0,04/01/2015,1.0,0.0,4.0,5.0,5.0,0.0,24.0,12/06/2013,1.0,0.0,24.0,17.333,0,0,0,$0.00,0,0,"179 COMBS STREET
SPARTA, NC 28675
(36.505172, -81.124639)",09/01/2016
9827,345291,UNIVERSAL HEALTH CARE / OXFORD,500 PROSPECT AVENUE,OXFORD,NC,27565,9196931531,380,Granville,For profit - Corporation,160,136,Medicare and Medicaid,False,UNIVERSAL HEALTH CARE OXFORD INC,12/15/1988,False,False,False,False,Resident,Yes,3.0,,4.0,,3.0,,1.0,,1.0,,,,2.13934,0.89706,0.21765,1.11471,3.25405,0.03934,2.41725,0.72947,1.24056,4.38729,2.1716,1.02068,0.13109,2.98972,0.0,0.0,0.0,0.0,02/11/2016,0.0,0.0,0.0,1.0,1.0,0.0,4.0,04/24/2015,1.0,0.0,4.0,5.0,5.0,0.0,24.0,03/27/2014,1.0,0.0,24.0,5.333,0,0,0,$0.00,0,0,"500 PROSPECT AVENUE
OXFORD, NC 27565
(36.327127, -78.599871)",09/01/2016
9828,345149,BRIAN CTR HEALTH & RETIREMENT,4911 BRIAN CENTER LANE,WINSTON-SALEM,NC,27106,3367445674,330,Forsyth,For profit - Corporation,40,29,Medicare and Medicaid,False,SSC WINSTON-SALEM OPERATING COMPANY LLC,10/01/1980,False,False,False,False,Both,Yes,2.0,,1.0,,2.0,,4.0,,4.0,,,,4.5069,1.76552,1.11379,2.87931,7.38621,0.15345,2.21376,0.65134,1.42876,4.29387,4.99538,2.24978,0.58248,6.93386,13.0,5.0,9.0,203.0,10/08/2015,1.0,0.0,203.0,23.0,13.0,12.0,156.0,11/06/2014,1.0,0.0,156.0,0.0,0.0,0.0,0.0,08/28/2013,0.0,0.0,0.0,153.5,0,16,2,$225312.00,0,2,"4911 BRIAN CENTER LANE
WINSTON-SALEM, NC 27106
(36.159727, -80.29412)",09/01/2016
9829,345321,KERR LAKE NURSING AND REHABILITATION CENTER,1245 PARK AVENUE,HENDERSON,NC,27536,2524927021,900,Vance,For profit - Corporation,92,91,Medicare and Medicaid,False,"EAGLE PEAK LTC GROUP, LLC",07/13/1990,False,False,False,False,Resident,Yes,2.0,,2.0,,3.0,,3.0,,2.0,,,,2.84286,0.89945,0.57912,1.47857,4.32143,0.17253,2.4536,0.7313,1.37224,4.55715,2.84297,1.02085,0.31534,3.8224,5.0,5.0,0.0,44.0,04/28/2016,1.0,0.0,44.0,2.0,2.0,2.0,12.0,07/02/2015,1.0,0.0,12.0,0.0,0.0,0.0,0.0,07/24/2014,0.0,0.0,0.0,26.0,0,3,1,$45760.00,0,1,"1245 PARK AVENUE
HENDERSON, NC 27536
(36.32237, -78.417356)",09/01/2016
9830,365446,PLEASANT HILL MANOR,7143 ROUTE 23 SOUTH,PIKETON,OH,45661,7402892394,670,Pike,For profit - Corporation,155,114,Medicare and Medicaid,False,PLEASANT HILL LEASING LLC,02/08/1980,False,False,False,True,Resident,Yes,1.0,,1.0,,4.0,,3.0,,2.0,,,,2.52456,0.90307,0.63026,1.53333,4.05789,0.01272,2.44121,0.73385,1.29025,4.4653,2.53748,1.0214,0.36499,3.66312,24.0,18.0,6.0,172.0,05/20/2016,1.0,0.0,172.0,6.0,6.0,0.0,36.0,02/26/2015,1.0,0.0,36.0,3.0,3.0,0.0,12.0,11/08/2013,1.0,0.0,12.0,100.0,0,6,0,$0.00,0,0,"7143 ROUTE
PIKETON, OH 45661
(39.056448, -83.049153)",09/01/2016
9831,345156,HARMONY HALL NURSING AND REHABILITATION CENTER,312 WARREN AVENUE,KINSTON,NC,28502,2525230082,530,Lenoir,For profit - Corporation,175,105,Medicare and Medicaid,False,"REDWOOD LTC GROUP, LLC",05/12/1976,False,False,False,False,Resident,Yes,3.0,,4.0,,2.0,,1.0,,2.0,,,,1.94429,0.67238,0.51905,1.19143,3.13572,0.05429,2.59272,0.77473,1.21993,4.58738,1.84004,0.72035,0.31792,2.75534,4.0,0.0,4.0,20.0,03/30/2016,0.0,0.0,20.0,0.0,0.0,0.0,0.0,04/30/2015,0.0,0.0,0.0,1.0,0.0,1.0,4.0,03/13/2014,0.0,0.0,4.0,10.667,0,1,0,$0.00,0,0,"312 WARREN AVENUE
KINSTON, NC 28502
(35.272392, -77.58495)",09/01/2016
9832,345267,POPLAR HEIGHTS CENTER,804 SOUTH POPLAR STREET,ELIZABETHTOWN,NC,28337,9108628100,80,Bladen,For profit - Corporation,90,69,Medicare and Medicaid,False,"SUNBRIDGE RETIREMENT CARE ASSOCIATES, LLC",11/15/1987,False,False,False,False,Resident,Yes,2.0,,2.0,,4.0,,3.0,,3.0,,,,2.03623,1.01522,0.66812,1.68333,3.71957,0.04348,2.45325,0.7371,1.31148,4.50183,2.0366,1.14317,0.38065,3.33047,7.0,4.0,3.0,44.0,10/09/2015,1.0,0.0,44.0,4.0,3.0,1.0,20.0,12/10/2014,1.0,0.0,20.0,1.0,1.0,0.0,8.0,11/14/2013,1.0,0.0,8.0,30.0,0,4,2,$2500.00,0,2,"804 SOUTH POPLAR STREET
ELIZABETHTOWN, NC 28337
(34.621651, -78.610135)",09/01/2016
9833,345314,"FAIR HAVEN OF FOREST CITY, LLC",830 BETHANY CHURCH ROAD,FOREST CITY,NC,28043,8282452852,800,Rutherford,For profit - Corporation,100,90,Medicare and Medicaid,False,FAIR HAVEN OF FOREST CITY LLC,04/06/1990,False,False,False,False,Resident,Yes,1.0,,1.0,,4.0,,3.0,,4.0,,,,2.02111,0.98167,0.715,1.69667,3.71778,0.065,2.5655,0.65096,1.02678,4.24324,1.93303,1.25167,0.52031,3.53173,4.0,4.0,1.0,16.0,10/15/2015,1.0,0.0,16.0,11.0,5.0,9.0,394.0,11/20/2014,2.0,197.0,591.0,2.0,1.0,1.0,8.0,08/01/2013,1.0,0.0,8.0,206.333,0,11,1,$71728.00,0,1,"830 BETHANY CHURCH ROAD
FOREST CITY, NC 28043
(35.302005, -81.895176)",09/01/2016
9834,345282,CLEVELAND PINES,1404 N LAFAYETTE STREET,SHELBY,NC,28150,9804871500,220,Cleveland,Non profit - Corporation,120,111,Medicare and Medicaid,False,THE CHARLOTTE-MECKLENBURG HOSPITAL AUTHORITY,06/30/1988,False,False,False,False,Both,Yes,2.0,,2.0,,2.0,,3.0,,3.0,,,,2.2973,1.11757,0.54369,1.66126,3.95856,0.03333,2.6111,0.62761,0.99569,4.23441,2.15881,1.47795,0.408,3.76831,5.0,5.0,0.0,28.0,09/11/2015,1.0,0.0,28.0,6.0,6.0,0.0,32.0,12/05/2014,1.0,0.0,32.0,7.0,6.0,1.0,48.0,08/23/2013,1.0,0.0,48.0,32.667,0,1,0,$0.00,0,0,"1404 N LAFAYETTE STREET
SHELBY, NC 28150
(35.318654, -81.537775)",09/01/2016
9835,345169,BRIAN CTR HEALTH & REHAB/GASTO,969 COX ROAD,GASTONIA,NC,28054,7048668596,350,Gaston,For profit - Corporation,162,139,Medicare and Medicaid,False,SSC GASTONIA OPERATING COMPANY LLC,09/01/1977,False,False,False,False,Resident,Yes,4.0,,3.0,,5.0,,2.0,,4.0,,,,1.76906,0.6295,0.86547,1.49496,3.26403,0.05,2.41179,0.67716,1.23945,4.3284,1.7998,0.77159,0.52175,3.03969,3.0,2.0,2.0,12.0,02/11/2016,1.0,0.0,12.0,4.0,1.0,3.0,12.0,03/05/2015,0.0,0.0,12.0,9.0,3.0,6.0,36.0,09/12/2013,1.0,0.0,36.0,16.0,0,8,0,$0.00,0,0,"969 COX ROAD
GASTONIA, NC 28054
(35.276512, -81.135271)",09/01/2016
9836,345269,AUTUMN CARE OF SALISBURY,1505 BRINGLE FERRY ROAD,SALISBURY,NC,28146,7046375885,790,Rowan,For profit - Corporation,100,93,Medicare and Medicaid,False,AUTUMN CORPORATION,01/06/1988,False,False,False,False,Resident,Yes,3.0,,4.0,,3.0,,1.0,,2.0,,,,2.23387,0.60215,0.60108,1.20323,3.4371,0.16075,2.49674,0.71051,1.28662,4.49388,2.19536,0.70341,0.34907,3.083,1.0,1.0,0.0,4.0,10/01/2015,1.0,0.0,4.0,1.0,1.0,0.0,4.0,11/05/2014,1.0,0.0,4.0,0.0,0.0,0.0,0.0,09/12/2013,0.0,0.0,0.0,3.333,0,0,0,$0.00,0,0,"1505 BRINGLE FERRY ROAD
SALISBURY, NC 28146
(35.662823, -80.446183)",09/01/2016
9837,345296,MARGATE HEALTH AND REHAB CENTER,540 WAUGH STREET,JEFFERSON,NC,28640,3362465581,40,Ashe,For profit - Corporation,150,112,Medicare and Medicaid,False,MARGATE HEALTH AND REHAB CENTER LLC,03/02/1989,False,False,False,False,Resident,Yes,2.0,,2.0,,4.0,,3.0,,3.0,,,,2.46786,0.66518,0.72634,1.39152,3.85938,0.10223,2.53952,0.74772,1.19353,4.48077,2.38446,0.73837,0.45472,3.4719,7.0,7.0,7.0,36.0,05/12/2016,1.0,0.0,36.0,2.0,2.0,0.0,16.0,04/09/2015,1.0,0.0,16.0,2.0,2.0,0.0,8.0,10/24/2013,1.0,0.0,8.0,24.667,0,1,0,$0.00,0,0,"540 WAUGH STREET
JEFFERSON, NC 28640
(36.42034, -81.455802)",09/01/2016
9838,345159,LINCOLNTON REHABILITATION CENTER,1410 EAST GASTON STREET,LINCOLNTON,NC,28092,7047321138,540,Lincoln,For profit - Corporation,120,99,Medicare and Medicaid,False,LINCOLNTON REHABILITATION CENTER LLC,10/11/1976,False,False,False,False,Both,Yes,2.0,,2.0,,2.0,,3.0,,3.0,,,,2.23687,1.16212,0.6298,1.79192,4.02879,0.06717,2.55945,0.68511,1.18486,4.42942,2.14445,1.40789,0.39717,3.66631,9.0,9.0,0.0,48.0,04/22/2016,1.0,0.0,48.0,11.0,11.0,0.0,48.0,05/22/2015,1.0,0.0,48.0,4.0,4.0,1.0,16.0,01/16/2014,1.0,0.0,16.0,42.667,0,2,0,$0.00,0,0,"1410 EAST GASTON STREET
LINCOLNTON, NC 28092
(35.473174, -81.234849)",09/01/2016
9839,345319,ELDERBERRY HEALTH CARE,415 ELDERBERRY LANE,MARSHALL,NC,28753,8286499345,570,Madison,For profit - Corporation,80,77,Medicare and Medicaid,False,"WILKINSON CARE CENTER, INC.",05/14/1990,False,False,False,False,Resident,Yes,4.0,,4.0,,4.0,,,Data Not Available,,Data Not Available,Data Not Available,Data Not Available,,,,,,,2.62595,0.70369,1.1342,4.46384,,,,,2.0,0.0,2.0,8.0,06/16/2016,0.0,0.0,8.0,4.0,4.0,0.0,16.0,05/07/2015,1.0,0.0,16.0,2.0,2.0,0.0,8.0,12/12/2013,1.0,0.0,8.0,10.667,0,1,0,$0.00,0,0,"415 ELDERBERRY LANE
MARSHALL, NC 28753
(35.797251, -82.650385)",09/01/2016
9840,345283,MOORESVILLE CENTER,550 GLENWOOD DRIVE,MOORESVILLE,NC,28115,7046647494,480,Iredell,For profit - Corporation,130,125,Medicare and Medicaid,False,550 GLENWOOD OPERATIONS LLC,06/23/1988,False,False,False,False,Resident,Yes,3.0,,3.0,,3.0,,2.0,,3.0,,,,2.0064,0.8396,0.7204,1.56,3.5664,0.118,2.53831,0.7458,1.3161,4.60021,1.93952,0.93439,0.409,3.12503,1.0,1.0,1.0,8.0,10/29/2015,1.0,0.0,8.0,5.0,5.0,4.0,24.0,01/08/2015,1.0,0.0,24.0,0.0,0.0,0.0,0.0,08/29/2013,0.0,0.0,0.0,12.0,0,2,0,$0.00,0,0,"550 GLENWOOD DRIVE
MOORESVILLE, NC 28115
(35.570182, -80.807548)",09/01/2016
9841,345322,THE LAURELS OF HENDERSONVILLE,290 CLEAR CREEK ROAD,HENDERSONVILLE,NC,28792,8286926000,440,Henderson,For profit - Corporation,100,85,Medicare and Medicaid,False,"LAUREL HEALTH CARE COMPANY OF NORTH CAROLINA, INC.",06/27/1990,False,False,False,False,Resident,Yes,4.0,,3.0,,4.0,,4.0,,4.0,,,,2.85647,0.88882,1.01,1.89882,4.75529,0.10824,2.56534,0.66916,1.22516,4.45966,2.73216,1.10246,0.61598,4.29811,3.0,3.0,0.0,12.0,07/30/2015,1.0,0.0,12.0,3.0,3.0,1.0,12.0,07/10/2014,1.0,0.0,12.0,1.0,1.0,0.0,4.0,05/02/2013,1.0,0.0,4.0,10.667,0,2,0,$0.00,0,0,"290 CLEAR CREEK ROAD
HENDERSONVILLE, NC 28792
(35.34315, -82.457727)",09/01/2016
9842,365428,SANCTUARY WADSWORTH,365 JOHNSON RD,WADSWORTH,OH,44281,3303351558,530,Medina,For profit - Corporation,96,74,Medicare and Medicaid,False,SANCTUARY WADSWORTH LLC,11/13/1979,False,False,False,True,Resident,Yes,1.0,,2.0,,4.0,,1.0,,2.0,,,,1.95,0.89189,0.59257,1.48446,3.43446,0.03784,2.46362,0.69694,1.36205,4.52261,1.94215,1.06216,0.32508,3.06106,12.0,11.0,1.0,80.0,09/24/2015,1.0,0.0,80.0,3.0,3.0,0.0,12.0,06/19/2014,1.0,0.0,12.0,3.0,2.0,1.0,12.0,03/21/2013,1.0,0.0,12.0,46.0,0,1,0,$0.00,0,0,"365 JOHNSON RD
WADSWORTH, OH 44281
(41.007179, -81.720136)",09/01/2016
9843,345167,YADKIN NURSING CARE CENTER,903 W MAIN STREET BOX 879,YADKINVILLE,NC,27055,3366798863,980,Yadkin,For profit - Corporation,147,123,Medicare and Medicaid,False,"YADKIN NURSING CARE CENTER, INC.",07/01/1977,False,False,False,False,Resident,Yes,1.0,,2.0,,4.0,,1.0,,2.0,,,,2.56545,0.3252,0.43049,0.75569,3.32114,0.00285,2.50813,0.64173,1.04114,4.191,2.50978,0.4206,0.30895,3.19427,10.0,8.0,3.0,48.0,10/22/2015,1.0,0.0,48.0,2.0,2.0,1.0,12.0,12/04/2014,1.0,0.0,12.0,0.0,0.0,0.0,0.0,09/12/2013,0.0,0.0,0.0,28.0,0,3,0,$0.00,0,0,"903 W MAIN STREET
YADKINVILLE, NC 27055
(36.135109, -80.676097)",09/01/2016
9844,345162,GASTONIA CARE AND REHABILITATION,416 N HIGHLAND STREET,GASTONIA,NC,28052,7048640371,350,Gaston,For profit - Partnership,118,86,Medicare and Medicaid,False,"LP GASTONIA, LLC",11/01/1976,False,False,False,False,Resident,Yes,2.0,,3.0,,1.0,,3.0,,3.0,,,,1.95756,0.86047,0.75,1.61047,3.56803,0.06744,2.40755,0.65295,1.22259,4.28309,1.99509,1.09379,0.45837,3.35794,1.0,1.0,0.0,4.0,09/23/2015,1.0,0.0,4.0,6.0,4.0,2.0,24.0,10/02/2014,1.0,0.0,24.0,5.0,3.0,2.0,16.0,06/20/2013,1.0,0.0,16.0,12.667,0,2,0,$0.00,0,0,"416 N HIGHLAND STREET
GASTONIA, NC 28052
(35.269808, -81.194051)",09/01/2016
9845,365444,HILL VIEW RETIREMENT CENTER,1610 28TH STREET,PORTSMOUTH,OH,45662,7403543135,740,Scioto,Non profit - Church related,72,62,Medicare and Medicaid,False,HILL VIEW RETIREMENT CENTER,10/29/1979,True,False,False,False,Resident,Yes,4.0,,4.0,,4.0,,3.0,,2.0,,,,2.55968,1.13306,0.61774,1.75081,4.31048,0.05403,2.48286,0.68412,1.32972,4.4967,2.52962,1.37466,0.34712,3.86397,1.0,1.0,0.0,4.0,06/23/2016,0.0,0.0,4.0,1.0,1.0,0.0,4.0,03/19/2015,1.0,0.0,4.0,8.0,8.0,0.0,56.0,12/05/2013,1.0,0.0,56.0,12.667,0,0,0,$0.00,0,0,"1610 28TH STREET
PORTSMOUTH, OH 45662
(38.756602, -82.979515)",09/01/2016
9846,345173,EMERALD HEALTH & REHAB CENTER,54 RED MULBERRY WAY,LILLINGTON,NC,27546,9108148030,420,Harnett,For profit - Corporation,96,82,Medicare and Medicaid,False,"HARNETT HEALTHCARE GROUP, LLC",01/01/1978,False,False,False,False,Resident,Yes,1.0,,2.0,,3.0,,1.0,,2.0,,,,2.05122,1.04939,0.55427,1.60366,3.65488,0.10793,2.57556,0.71108,1.32762,4.61426,1.95417,1.22488,0.31195,3.19281,11.0,7.0,4.0,44.0,03/10/2016,1.0,0.0,44.0,1.0,0.0,1.0,4.0,04/09/2015,0.0,0.0,4.0,6.0,6.0,0.0,28.0,05/30/2014,1.0,0.0,28.0,28.0,0,8,1,$3445.00,0,1,"54 RED MULBERRY WAY
LILLINGTON, NC 27546
(35.425796, -78.812361)",09/01/2016
9847,365448,REST HAVEN NURSING HOME INC,1096 NORTH OHIO STREET,GREENVILLE,OH,45331,9375481138,190,Darke,For profit - Individual,99,68,Medicare and Medicaid,False,RESTHAVEN OPERATIONS LLC,03/03/1980,False,False,False,False,Resident,Yes,5.0,,5.0,,3.0,,3.0,,3.0,,,,3.01838,0.87721,0.79926,1.67647,4.69485,0.06397,2.75952,0.78563,1.26094,4.80609,2.68387,0.92675,0.47362,3.9376,0.0,0.0,0.0,0.0,05/19/2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/09/2015,0.0,0.0,0.0,1.0,1.0,0.0,4.0,01/10/2014,1.0,0.0,4.0,0.667,0,0,0,$0.00,0,0,"1096 NORTH OHIO STREET
GREENVILLE, OH 45331
(40.116055, -84.617006)",09/01/2016
9848,345264,STANLEY TOTAL LIVING CENTER,514 OLD MOUNT HOLLY ROAD,STANLEY,NC,28164,7042631986,350,Gaston,Non profit - Corporation,106,96,Medicare and Medicaid,False,"STANLEY TOTAL LIVING CENTER, INC",07/23/1987,True,False,False,False,Resident,Yes,2.0,,1.0,,4.0,,4.0,,5.0,,,,2.78906,0.77604,0.93594,1.71198,4.50104,0.05938,2.74159,0.6199,0.93083,4.29233,2.49619,1.03905,0.7513,4.2269,8.0,5.0,3.0,261.0,06/30/2016,0.0,0.0,261.0,3.0,2.0,1.0,28.0,05/20/2015,1.0,0.0,28.0,5.0,5.0,2.0,24.0,12/20/2013,1.0,0.0,24.0,143.833,0,5,1,$43680.00,0,1,"514 OLD MOUNT HOLLY ROAD
STANLEY, NC 28164
(35.354868, -81.083575)",09/01/2016
9849,345148,FRIENDS HOMES AT GUILFORD,925 NEW GARDEN ROAD,GREENSBORO,NC,27410,3362928187,400,Guilford,Non profit - Church related,50,46,Medicare and Medicaid,False,FRIENDS HOMES INC.,05/01/1976,True,False,False,False,Resident,Yes,5.0,,4.0,,3.0,,5.0,,5.0,,,,4.8,1.00652,1.03261,2.03913,6.83913,0.12391,2.1475,0.4996,0.67127,3.31838,5.48441,1.67214,1.14941,8.30763,0.0,0.0,0.0,0.0,11/18/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12/18/2014,0.0,0.0,0.0,5.0,5.0,0.0,24.0,10/24/2013,1.0,0.0,24.0,4.0,0,0,0,$0.00,0,0,"925 NEW GARDEN ROAD
GREENSBORO, NC 27410
(36.093455, -79.890713)",09/01/2016
