index,Federal Provider Number,Provider Name,Provider Address,Provider City,Provider State,Provider Zip Code,Provider Phone Number,Provider SSA County Code,Provider County Name,Ownership Type,Number of Certified Beds,Number of Residents in Certified Beds,Provider Type,Provider Resides in Hospital,Legal Business Name,Date First Approved to Provide Medicare and Medicaid services,Continuing Care Retirement Community,Special Focus Facility,Most Recent Health Inspection More Than 2 Years Ago,Provider Changed Ownership in Last 12 Months,With a Resident and Family Council,Automatic Sprinkler Systems in All Required Areas,Overall Rating,Overall Rating Footnote,Health Inspection Rating,Health Inspection Rating Footnote,QM Rating,QM Rating Footnote,Staffing Rating,Staffing Rating Footnote,RN Staffing Rating,RN Staffing Rating Footnote,Reported Staffing Footnote,Physical Therapist Staffing Footnote,Reported CNA Staffing Hours per Resident per Day,Reported LPN Staffing Hours per Resident per Day,Reported RN Staffing Hours per Resident per Day,Reported Licensed Staffing Hours per Resident per Day,Reported Total Nurse Staffing Hours per Resident per Day,Reported Physical Therapist Staffing Hours per Resident Per Day,Expected CNA Staffing Hours per Resident per Day,Expected LPN Staffing Hours per Resident per Day,Expected RN Staffing Hours per Resident per Day,Expected Total Nurse Staffing Hours per Resident per Day,Adjusted CNA Staffing Hours per Resident per Day,Adjusted LPN Staffing Hours per Resident per Day,Adjusted RN Staffing Hours per Resident per Day,Adjusted Total Nurse Staffing Hours per Resident per Day,Cycle 1 Total Number of Health Deficiencies,Cycle 1 Number of Standard Health Deficiencies,Cycle 1 Number of Complaint Health Deficiencies,Cycle 1 Health Deficiency Score,Cycle 1 Standard Survey Health Date,Cycle 1 Number of Health Revisits,Cycle 1 Health Revisit Score,Cycle 1 Total Health Score,Cycle 2 Total Number of Health Deficiencies,Cycle 2 Number of Standard Health Deficiencies,Cycle 2 Number of Complaint Health Deficiencies,Cycle 2 Health Deficiency Score,Cycle 2 Standard Health Survey Date,Cycle 2 Number of Health Revisits,Cycle 2 Health Revisit Score,Cycle 2 Total Health Score,Cycle 3 Total Number of Health Deficiencies,Cycle 3 Number of Standard Health Deficiencies,Cycle 3 Number of Complaint Health Deficiencies,Cycle 3 Health Deficiency Score,Cycle 3 Standard Health Survey Date,Cycle 3 Number of Health Revisits,Cycle 3 Health Revisit Score,Cycle 3 Total Health Score,Total Weighted Health Survey Score,Number of Facility Reported Incidents,Number of Substantiated Complaints,Number of Fines,Total Amount of Fines in Dollars,Number of Payment Denials,Total Number of Penalties,Location,Processing Date
3206,105892,LAKE PARK OF MADISON,259 SW CAPTAIN BROWN RD,MADISON,FL,32340,8509738277,390,Madison,For profit - Corporation,120,101,Medicare and Medicaid,False,Legal Business Name Not Available,08/25/1995,False,False,False,False,Resident,Yes,3.0,,4.0,,1.0,,3.0,,2.0,,,,2.53762,1.05099,0.37327,1.42426,3.96188,0.05941,2.21823,0.62995,0.97427,3.82246,2.80699,1.38474,0.28627,4.17793,3.0,3.0,0.0,12.0,07/01/2016,1.0,0.0,12.0,10.0,6.0,4.0,44.0,05/21/2015,1.0,0.0,44.0,3.0,3.0,0.0,12.0,03/13/2014,1.0,0.0,12.0,22.667,0,4,1,$3380.00,0,1,"259 SW CAPTAIN BROWN RD
MADISON, FL 32340
(30.472513, -83.430934)",09/01/2016
3207,105891,YBOR CITY HEALTHCARE AND REHABILITATION CENTER,1709 TALIAFERRO AVE,TAMPA,FL,33602,8132234623,280,Hillsborough,For profit - Corporation,80,73,Medicare and Medicaid,False,CONSOLIDATED GROUP OF TAMPA INC,08/28/1995,False,False,False,False,Resident,Yes,4.0,,4.0,,4.0,,4.0,,3.0,,,,2.63562,1.13014,0.58151,1.71164,4.34727,0.07534,2.36593,0.66045,1.02198,4.04836,2.73339,1.42028,0.42516,4.32853,9.0,5.0,4.0,36.0,03/25/2016,1.0,0.0,36.0,2.0,2.0,0.0,8.0,12/05/2014,1.0,0.0,8.0,1.0,1.0,0.0,8.0,11/08/2013,1.0,0.0,8.0,22.0,0,5,0,$0.00,0,0,"1709 TALIAFERRO AVE
TAMPA, FL 33602
(27.960018, -82.45289)",09/01/2016
3208,105888,PLANTATION BAY REHABILITATION CENTER,4641 OLD CANOE CREEK ROAD,SAINT CLOUD,FL,34769,4078927344,480,Osceola,For profit - Corporation,120,117,Medicare and Medicaid,False,4641 OLD CANOE CREEK ROAD OPERATIONS LLC,07/20/1995,False,False,False,False,Resident,Yes,4.0,,3.0,,5.0,,3.0,,2.0,,,,2.63333,0.82735,0.51624,1.34359,3.97692,0.1,2.37822,0.64308,1.10957,4.13087,2.71691,1.06782,0.34764,3.88068,6.0,6.0,0.0,36.0,05/26/2016,1.0,0.0,36.0,8.0,8.0,0.0,36.0,04/23/2015,1.0,0.0,36.0,2.0,2.0,0.0,12.0,01/30/2014,1.0,0.0,12.0,32.0,0,0,0,$0.00,0,0,"4641 OLD CANOE CREEK ROAD
SAINT CLOUD, FL 34769
(28.253694, -81.314396)",09/01/2016
3209,105886,SAVANNAH COVE,1301 W MAITLAND BLVD,MAITLAND,FL,32751,4076453990,470,Orange,For profit - Corporation,39,27,Medicare and Medicaid,False,"SENIOR LIVING PROPERTIES VI, LLC",06/16/1995,False,False,False,False,Both,Yes,4.0,,3.0,,4.0,,4.0,,3.0,,,,3.11111,0.99815,1.0,1.99815,5.10926,0.17778,2.46513,0.80511,1.52981,4.80005,3.09668,1.02901,0.48843,4.29056,2.0,2.0,0.0,24.0,12/17/2015,1.0,0.0,24.0,3.0,2.0,1.0,20.0,09/11/2014,1.0,0.0,20.0,6.0,6.0,0.0,24.0,04/24/2014,1.0,0.0,24.0,22.667,0,1,1,$27788.00,0,1,"1301 W MAITLAND BLVD
MAITLAND, FL 32751
(28.631003, -81.378772)",09/01/2016
3210,105959,"ALLEGRO AT COLLEGE HARBOR, THE",4600 54TH AVE S,SAINT PETERSBURG,FL,33711,7278663124,510,Pinellas,For profit - Corporation,52,38,Medicare and Medicaid,False,THE ALLEGRO AT COLLEGE HARBOR LLC,06/25/1997,False,False,False,False,Resident,Yes,2.0,,2.0,,3.0,,3.0,,3.0,,,,2.72632,0.77763,0.71053,1.48816,4.21448,0.13947,2.52016,0.6613,1.16527,4.34672,2.65443,0.97601,0.45561,3.90827,9.0,9.0,0.0,44.0,06/05/2015,2.0,22.0,66.0,8.0,2.0,6.0,44.0,05/15/2014,1.0,0.0,44.0,3.0,3.0,0.0,16.0,03/14/2013,1.0,0.0,16.0,50.333,0,6,1,$11400.00,0,1,"4600 54TH AVE S
SAINT PETERSBURG, FL 33711
(27.718995, -82.693519)",09/01/2016
3211,105928,LIFE CARE CENTER OF ORANGE PARK,2145 KINGSLEY AVE,ORANGE PARK,FL,32073,9042722424,90,Clay,For profit - Corporation,180,171,Medicare and Medicaid,False,"CLAY COUNTY MEDICAL INVESTORS, LLC",09/19/1996,False,False,False,False,Resident,Yes,5.0,,4.0,,5.0,,3.0,,3.0,,,,2.60614,0.97778,0.69532,1.6731,4.27924,0.24766,2.43756,0.71953,1.27573,4.43281,2.6234,1.1279,0.40725,3.89125,5.0,5.0,0.0,24.0,01/28/2016,1.0,0.0,24.0,3.0,3.0,0.0,8.0,11/06/2014,1.0,0.0,8.0,2.0,2.0,0.0,12.0,10/24/2013,1.0,0.0,12.0,16.667,0,0,0,$0.00,0,0,"2145 KINGSLEY AVE
ORANGE PARK, FL 32073
(30.164747, -81.74086)",09/01/2016
3212,105937,GOOD SAMARITAN SOCIETY-FLORIDA LUTHERAN,450 NORTH MCDONALD AVENUE,DELAND,FL,32724,3867380212,630,Volusia,Non profit - Corporation,60,56,Medicare and Medicaid,False,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,01/17/1997,True,False,False,False,Resident,Yes,4.0,,4.0,,3.0,,4.0,,5.0,,,,2.6625,0.14554,1.24554,1.39107,4.05358,0.09732,2.37474,0.54309,0.83984,3.75766,2.75103,0.22243,1.10815,4.34834,5.0,4.0,1.0,16.0,05/14/2015,1.0,0.0,16.0,3.0,3.0,0.0,12.0,06/12/2014,1.0,0.0,12.0,2.0,2.0,0.0,8.0,05/16/2013,1.0,0.0,8.0,13.333,0,1,0,$0.00,0,0,"450 NORTH MCDONALD AVENUE
DELAND, FL 32724
(29.035074, -81.287168)",09/01/2016
3213,105952,GRAND OAKS HEALTH AND REHABILITATION CENTER,3001 PALM COAST PARKWAY SE,PALM COAST,FL,32137,3864466060,170,Flagler,For profit - Partnership,120,115,Medicare and Medicaid,False,3001 PALM COAST PARKWAY OPERATIONS LLC,05/16/1997,False,False,False,False,Resident,Yes,2.0,,1.0,,4.0,,4.0,,3.0,,,,2.70391,0.95217,0.70174,1.65391,4.35782,0.20739,2.31449,0.63215,1.24184,4.18847,2.86655,1.25019,0.42223,4.19388,4.0,4.0,0.0,28.0,05/29/2015,1.0,0.0,28.0,19.0,5.0,14.0,128.0,03/20/2014,1.0,0.0,128.0,8.0,5.0,3.0,40.0,02/21/2013,1.0,0.0,40.0,63.333,0,14,1,$34645.00,1,2,"3001 PALM COAST PARKWAY SE
PALM COAST, FL 32137
(29.557291, -81.195995)",09/01/2016
3214,105961,SHANDS JACKSONVILLE MEDICAL CENTER,580 W 8TH STREET,JACKSONVILLE,FL,32209,9042441812,150,Duval,Non profit - Corporation,56,41,Medicare and Medicaid,True,SHANDS JACKSONVILLE MEDICAL CENTER INC,07/24/1997,False,False,False,False,Resident,Yes,2.0,,2.0,,1.0,,5.0,,5.0,,,,2.18171,1.49878,5.03537,6.53415,8.71586,0.41829,2.43131,0.87167,1.77544,5.07843,2.2018,1.42713,2.11915,6.91804,1.0,1.0,0.0,0.0,07/02/2015,1.0,0.0,0.0,9.0,9.0,0.0,48.0,05/15/2014,3.0,34.0,82.0,7.0,7.0,0.0,44.0,04/04/2013,1.0,0.0,44.0,34.667,0,0,1,$33000.00,1,2,"580 W 8TH STREET
JACKSONVILLE, FL 32209
(30.34643, -81.66296)",09/01/2016
3215,105960,SOLARIS HEALTHCARE WINDERMERE,4875 CASON COVE DRIVE,ORLANDO,FL,32811,4074202090,470,Orange,Non profit - Other,120,106,Medicare and Medicaid,False,SOLARIS HEALTHCARE WINDERMERE LLC,06/18/1997,False,False,False,False,Resident,Yes,5.0,,5.0,,5.0,,2.0,,1.0,,,,2.75236,1.35519,0.40472,1.75991,4.51227,0.29906,2.3361,0.67946,1.28681,4.30238,2.89091,1.65543,0.23501,4.22755,2.0,1.0,1.0,8.0,01/14/2016,1.0,0.0,8.0,2.0,2.0,0.0,8.0,10/23/2014,1.0,0.0,8.0,1.0,1.0,0.0,8.0,10/31/2013,1.0,0.0,8.0,8.0,0,1,0,$0.00,0,0,"4875 CASON COVE DRIVE
ORLANDO, FL 32811
(28.499382, -81.44395)",09/01/2016
3216,105939,"PALMETTO SUB ACUTE CARE CENTER, INC",7600 SW 8TH STREET,MIAMI,FL,33144,3052612525,120,Miami-Dade,For profit - Corporation,95,89,Medicare and Medicaid,False,PALMETTO SUB ACUTE CARE CENTER INC,01/24/1997,False,False,False,False,Both,Yes,5.0,,5.0,,5.0,,3.0,,3.0,,,,3.01067,1.23371,0.85449,2.0882,5.09887,0.1427,2.69239,0.91246,1.60248,5.20733,2.74376,1.12221,0.39843,3.94694,2.0,2.0,0.0,12.0,05/14/2015,1.0,0.0,12.0,3.0,3.0,0.0,12.0,04/17/2014,1.0,0.0,12.0,1.0,1.0,0.0,4.0,03/14/2013,1.0,0.0,4.0,10.667,0,0,0,$0.00,0,0,"7600 SW 8TH STREET
MIAMI, FL 33144
(25.762504, -80.318663)",09/01/2016
3217,105955,HARBORCHASE OF VENICE,950 PINEBROOK ROAD,VENICE,FL,34285,9414848801,570,Sarasota,For profit - Corporation,45,37,Medicare and Medicaid,False,PRIME CARE ONE LLC,06/02/1997,False,False,False,False,Resident,Yes,2.0,,1.0,,4.0,,4.0,,4.0,,,,2.74459,0.6527,1.0973,1.75,4.49459,0.17432,2.37543,0.65923,1.28821,4.32287,2.83502,0.82178,0.63647,4.19102,13.0,13.0,0.0,104.0,12/10/2015,2.0,52.0,156.0,7.0,5.0,2.0,64.0,11/21/2014,1.0,0.0,64.0,5.0,5.0,0.0,32.0,10/31/2013,1.0,0.0,32.0,104.667,0,2,1,$10790.00,0,1,"950 PINEBROOK ROAD
VENICE, FL 34285
(27.101616, -82.417294)",09/01/2016
3218,105975,COMMUNITY HEALTH AND REHABILITATION CENTER,3611 TRANSMITTER ROAD,PANAMA CITY,FL,32404,8507479688,20,Bay,For profit - Individual,120,115,Medicare and Medicaid,False,REHABILITATION CENTER LLC,12/17/1997,False,False,False,False,Resident,Yes,5.0,,5.0,,5.0,,3.0,,3.0,,,,2.57174,0.85,0.50304,1.35304,3.92478,0.08087,2.56811,0.59051,0.97429,4.1329,2.45717,1.19474,0.38579,3.82792,0.0,0.0,0.0,0.0,11/04/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,08/22/2014,0.0,0.0,0.0,1.0,1.0,0.0,4.0,06/14/2013,1.0,0.0,4.0,0.667,0,0,0,$0.00,0,0,"3611 TRANSMITTER ROAD
PANAMA CITY, FL 32404
(30.213909, -85.607528)",09/01/2016
3219,105968,VI AT LAKESIDE VILLAGE,2792 DONNELLY DRIVE,LANTANA,FL,33462,5619632100,490,Palm Beach,For profit - Partnership,60,55,Medicare and Medicaid,False,MERIDIAN PARK VILLAGE LIMITED PARTNERSHIP,09/23/1997,True,False,False,False,Resident,Yes,5.0,,4.0,,2.0,,5.0,,5.0,,,,3.01273,0.84818,1.35455,2.20273,5.21546,0.09182,2.56334,0.6202,1.07909,4.26263,2.88387,1.1351,0.93793,4.93193,4.0,4.0,0.0,16.0,02/04/2016,1.0,0.0,16.0,2.0,2.0,0.0,12.0,11/06/2014,1.0,0.0,12.0,3.0,3.0,0.0,24.0,09/19/2013,1.0,0.0,24.0,16.0,0,0,0,$0.00,0,0,"2792 DONNELLY DRIVE
LANTANA, FL 33462
(26.584012, -80.083587)",09/01/2016
3220,105967,LAKE BENNETT HEALTH AND REHABILITATION,1091 KELTON AVE,OCOEE,FL,34761,4075230300,470,Orange,For profit - Corporation,120,111,Medicare and Medicaid,False,HEALTH SERVICES OF OCOEE LLC,09/12/1997,False,False,False,False,Both,Yes,5.0,,5.0,,2.0,,4.0,,4.0,,,,2.90946,1.04505,0.94595,1.99099,4.90046,0.05541,2.34643,0.66135,1.16489,4.17267,3.04247,1.31155,0.60676,4.73396,2.0,2.0,0.0,8.0,09/24/2015,1.0,0.0,8.0,0.0,0.0,0.0,0.0,07/10/2014,0.0,0.0,0.0,2.0,1.0,1.0,12.0,02/20/2014,1.0,0.0,12.0,6.0,0,1,0,$0.00,0,0,"1091 KELTON AVE
OCOEE, FL 34761
(28.553899, -81.531453)",09/01/2016
3221,105970,SIGNATURE HEALTHCARE AT THE COURTYARD,2600 FOREST GLEN TRAIL,MARIANNA,FL,32446,8505262000,310,Jackson,For profit - Corporation,120,111,Medicare and Medicaid,False,LP MARIANNA LLC,08/27/1997,False,False,False,False,Both,Yes,5.0,,5.0,,3.0,,4.0,,4.0,,,,2.61216,0.65045,0.88604,1.53649,4.14865,0.0509,2.5988,0.60985,0.98382,4.19247,2.46631,0.88525,0.67294,3.98876,0.0,0.0,0.0,0.0,11/18/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12/11/2014,0.0,0.0,0.0,1.0,1.0,0.0,4.0,10/31/2013,1.0,0.0,4.0,0.667,0,0,0,$0.00,0,0,"2600 FOREST GLEN TRAIL
MARIANNA, FL 32446
(30.750793, -85.182571)",09/01/2016
3222,105974,LIFE CARE CENTER OF ORLANDO,3211 ROUSE ROAD,ORLANDO,FL,32817,4072811070,470,Orange,For profit - Corporation,120,98,Medicare and Medicaid,False,"LIFE CARE CENTERS OF AMERICA, INC.",10/10/1997,False,False,False,False,Both,Yes,5.0,,4.0,,5.0,,4.0,,4.0,,,,2.72449,1.00867,0.99184,2.00051,4.725,0.28673,2.59889,0.7018,1.28509,4.58577,2.57229,1.19293,0.57669,4.15328,4.0,4.0,0.0,32.0,11/05/2015,1.0,0.0,32.0,2.0,2.0,0.0,8.0,08/21/2014,1.0,0.0,8.0,0.0,0.0,0.0,0.0,09/19/2013,0.0,0.0,0.0,18.667,0,0,0,$0.00,0,0,"3211 ROUSE ROAD
ORLANDO, FL 32817
(28.594468, -81.224304)",09/01/2016
3223,105972,MARTIN NURSING AND RESTORATIVE CARE CENTER,6011 SE TOWER DR,STUART,FL,34997,7722238777,420,Martin,For profit - Corporation,120,104,Medicare and Medicaid,False,MARTIN OPERATING CORP,10/16/1997,False,False,False,False,Resident,Yes,5.0,,4.0,,5.0,,4.0,,4.0,,,,3.19279,1.12981,0.79712,1.92692,5.11972,0.09183,2.4538,0.61715,1.0827,4.15365,3.19265,1.51948,0.55012,4.96842,5.0,5.0,0.0,28.0,04/21/2016,1.0,0.0,28.0,3.0,2.0,1.0,16.0,02/12/2015,1.0,0.0,16.0,4.0,4.0,0.0,12.0,01/09/2014,1.0,0.0,12.0,21.333,0,2,0,$0.00,0,0,"6011 SE TOWER DR
STUART, FL 34997
(27.13309, -80.22542)",09/01/2016
3224,105996,SPRING HILL HEALTH AND REHABILITATION CENTER,12170 CORTEZ BLVD,BROOKSVILLE,FL,34613,3525975100,260,Hernando,For profit - Individual,120,114,Medicare and Medicaid,False,12170 CORTEZ BOULEVARD OPERATIONS LLC,10/07/1998,False,False,False,False,Resident,Yes,3.0,,3.0,,3.0,,3.0,,2.0,,,,3.10088,1.0614,0.61404,1.67544,4.77632,0.24561,2.58203,0.68409,1.27111,4.53723,2.94677,1.28778,0.36095,4.24331,8.0,8.0,0.0,36.0,09/24/2015,1.0,0.0,36.0,5.0,3.0,2.0,32.0,07/31/2014,1.0,0.0,32.0,8.0,5.0,3.0,32.0,05/09/2013,1.0,0.0,32.0,34.0,0,4,0,$0.00,0,0,"12170 CORTEZ BLVD
BROOKSVILLE, FL 34613
(28.533396, -82.524991)",09/01/2016
3225,106029,LAKE MARY HEALTH AND REHABILITATION CENTER,710 NORTH SUN DRIVE,LAKE MARY,FL,32746,4078053131,580,Seminole,For profit - Corporation,120,117,Medicare and Medicaid,False,710 NORTH SUN DRIVE OPERATIONS LLC,11/08/2000,False,False,False,False,Both,Yes,4.0,,3.0,,5.0,,3.0,,3.0,,,,2.63376,0.94701,0.72735,1.67436,4.30812,0.13932,2.33302,0.65458,1.28533,4.27293,2.77,1.20079,0.42283,4.0641,9.0,8.0,1.0,36.0,09/18/2015,1.0,0.0,36.0,7.0,7.0,0.0,28.0,07/10/2014,1.0,0.0,28.0,5.0,1.0,4.0,20.0,08/09/2013,1.0,0.0,20.0,30.667,0,11,0,$0.00,0,0,"710 NORTH SUN DRIVE
LAKE MARY, FL 32746
(28.757332, -81.349981)",09/01/2016
3226,106086,ASTORIA HEALTH AND REHABILITATION CENTER,701 OVERLOOK DR SE,WINTER HAVEN,FL,33884,8633185000,520,Polk,For profit - Corporation,120,113,Medicare and Medicaid,False,LAKE WALES HEALTH CARE OPERATIONS COMPANY LLC,12/13/2010,False,False,False,False,Both,Yes,5.0,,3.0,,5.0,,4.0,,4.0,,,,3.08673,1.23761,1.32743,2.56504,5.65177,0.19735,2.53732,0.74676,1.46087,4.74496,2.985,1.37556,0.67895,4.80125,7.0,3.0,4.0,40.0,07/02/2015,1.0,0.0,40.0,8.0,7.0,1.0,32.0,04/11/2014,1.0,0.0,32.0,3.0,3.0,0.0,12.0,02/01/2013,1.0,0.0,12.0,32.667,0,6,0,$0.00,0,0,"701 OVERLOOK DR SE
WINTER HAVEN, FL 33884
(28.01353, -81.678412)",09/01/2016
3227,105930,VILLA HEALTH & REHABILITATION CENTER,120 CHIPOLA AVE,DELAND,FL,32720,3867383433,630,Volusia,For profit - Corporation,120,114,Medicare and Medicaid,False,VILLA HEALTH NH LLC,09/27/1996,False,False,False,False,Resident,Yes,1.0,,1.0,,1.0,,3.0,,3.0,,,,2.34825,1.00175,0.65395,1.6557,4.00395,0.10044,2.59028,0.70292,1.14348,4.43668,2.22443,1.18286,0.42732,3.63775,8.0,8.0,0.0,56.0,06/25/2015,1.0,0.0,56.0,12.0,11.0,1.0,120.0,07/17/2014,2.0,60.0,180.0,6.0,5.0,1.0,24.0,06/13/2013,2.0,12.0,36.0,94.0,0,3,5,$4910.00,0,5,"120 CHIPOLA AVE
DELAND, FL 32720
(29.002517, -81.305603)",09/01/2016
3228,105927,BROOKDALE ATRIUM WAY 2,9960 ATRIUM WAY,JACKSONVILLE,FL,32225,9047244001,150,Duval,For profit - Corporation,84,82,Medicare and Medicaid,False,BLC ATRIUM  JACKSONVILLE SNF LLC,09/13/1996,True,False,False,False,Resident,Yes,2.0,,1.0,,4.0,,4.0,,3.0,,,,2.83171,1.32744,0.80671,2.13415,4.96586,0.16829,2.46919,0.67003,1.18975,4.32898,2.81394,1.64437,0.50664,4.62393,7.0,7.0,0.0,40.0,08/27/2015,1.0,0.0,40.0,8.0,3.0,5.0,270.0,10/30/2014,1.0,0.0,270.0,4.0,3.0,1.0,16.0,09/26/2013,2.0,8.0,24.0,114.0,0,5,2,$290875.00,1,3,"9960 ATRIUM WAY
JACKSONVILLE, FL 32225
(30.331062, -81.542118)",09/01/2016
3229,106085,BAY VILLAGE OF SARASOTA,8400 VAMO ROAD,SARASOTA,FL,34231,9419665611,570,Sarasota,Non profit - Corporation,95,74,Medicare and Medicaid,False,BAY VILLAGE OF SARASOTA INC.,08/24/2010,True,False,False,False,Resident,Yes,4.0,,3.0,,3.0,,4.0,,4.0,,,,3.38243,1.60608,0.69459,2.30068,5.6831,0.15473,2.51595,0.61698,0.95004,4.08297,3.29874,2.16061,0.54629,5.61062,5.0,5.0,0.0,28.0,06/23/2016,1.0,0.0,28.0,4.0,4.0,0.0,24.0,05/15/2015,1.0,0.0,24.0,2.0,2.0,0.0,8.0,06/26/2014,1.0,0.0,8.0,23.333,0,2,0,$0.00,0,0,"8400 VAMO ROAD
SARASOTA, FL 34231
(27.229119, -82.497554)",09/01/2016
3230,105951,BRANDON HEALTH AND REHABILITATION CENTER,1465 OAKFIELD DR,BRANDON,FL,33511,8136550404,280,Hillsborough,For profit - Corporation,120,114,Medicare and Medicaid,False,1465 OAKFIELD DRIVE OPERATIONS LLC,05/07/1997,False,False,False,False,Resident,Yes,2.0,,1.0,,5.0,,4.0,,4.0,,,,2.7807,0.54518,1.12456,1.66974,4.45044,0.19254,2.50068,0.73105,1.42322,4.65495,2.72846,0.61897,0.5904,3.85381,23.0,8.0,15.0,96.0,06/11/2016,1.0,0.0,96.0,7.0,7.0,0.0,28.0,02/19/2015,1.0,0.0,28.0,6.0,3.0,3.0,24.0,01/09/2014,1.0,0.0,24.0,61.333,0,17,0,$0.00,0,0,"1465 OAKFIELD DR
BRANDON, FL 33511
(27.934049, -82.307618)",09/01/2016
3231,105987,HUNTERS CREEK NURSING AND REHAB CENTER,14155 TOWN LOOP BLVD,ORLANDO,FL,32837,4075412600,470,Orange,For profit - Partnership,116,107,Medicare and Medicaid,False,"SOVEREIGN HEALTHCARE OF ORLANDO, LLC",05/29/1998,False,False,False,False,Resident,Yes,3.0,,3.0,,1.0,,4.0,,4.0,,,,2.60794,0.89112,1.1986,2.08972,4.69766,0.15187,2.70827,0.83213,1.42588,4.96628,2.3628,0.88884,0.6281,3.81288,1.0,0.0,1.0,4.0,05/21/2015,0.0,0.0,4.0,8.0,8.0,0.0,44.0,03/27/2014,1.0,0.0,44.0,11.0,11.0,0.0,44.0,04/11/2013,1.0,0.0,44.0,24.0,0,0,0,$0.00,0,0,"14155 TOWN LOOP BLVD
ORLANDO, FL 32837
(28.364695, -81.419828)",09/01/2016
3232,105985,"PALMS REHABILITATION AND HEALTHCARE CENTER, THE",5405 BABCOCK ST NE,PALM BAY,FL,32905,3217220660,40,Brevard,For profit - Corporation,120,118,Medicare and Medicaid,False,5405 BABCOCK STREET OPERATIONS LLC,03/12/1998,False,False,False,False,Both,Yes,4.0,,3.0,,4.0,,4.0,,4.0,,,,2.65763,0.66102,0.81144,1.47246,4.13009,0.06229,2.40284,0.60983,1.03091,4.04359,2.71388,0.89967,0.58813,4.11713,2.0,0.0,2.0,12.0,10/15/2015,0.0,0.0,12.0,2.0,2.0,0.0,8.0,07/31/2014,1.0,0.0,8.0,22.0,22.0,0.0,92.0,06/27/2013,1.0,0.0,92.0,24.0,0,2,0,$0.00,0,0,"5405 BABCOCK ST NE
PALM BAY, FL 32905
(28.014539, -80.622121)",09/01/2016
3233,105980,LAKESIDE NURSING AND REHABILITATION CENTER,11411 ARMSDALE ROAD,JACKSONVILLE,FL,32218,9047143793,150,Duval,For profit - Partnership,122,112,Medicare and Medicaid,False,FIVE POINTS HEALTHCARE LTD,01/24/1998,False,False,False,False,Both,Yes,4.0,,4.0,,3.0,,4.0,,3.0,,,,2.66696,1.1558,0.56563,1.72143,4.38839,0.08304,2.43172,0.62167,1.04276,4.09616,2.69106,1.54311,0.40531,4.31848,2.0,2.0,0.0,8.0,07/14/2016,0.0,0.0,8.0,5.0,4.0,1.0,16.0,05/29/2015,1.0,0.0,16.0,4.0,3.0,1.0,28.0,06/26/2014,1.0,0.0,28.0,14.0,0,2,0,$0.00,0,0,"11411 ARMSDALE ROAD
JACKSONVILLE, FL 32218
(30.439932, -81.678782)",09/01/2016
3234,105979,SOLARIS HEALTHCARE COCONUT CREEK,4125 WEST SAMPLE RD,COCONUT CREEK,FL,33073,9549688333,50,Broward,Non profit - Other,120,110,Medicare and Medicaid,False,SOLARIS HEALTHCARE COCONUT CREEK LLC,12/09/1997,False,False,False,False,Resident,Yes,5.0,,5.0,,4.0,,4.0,,5.0,,,,2.83136,0.79591,1.27318,2.06909,4.90045,0.12,2.64017,0.69249,1.15652,4.48919,2.63138,0.95396,0.82257,4.40018,2.0,2.0,0.0,8.0,01/08/2016,1.0,0.0,8.0,3.0,3.0,0.0,16.0,10/17/2014,1.0,0.0,16.0,3.0,3.0,0.0,12.0,11/15/2013,1.0,0.0,12.0,11.333,0,0,0,$0.00,0,0,"4125 WEST SAMPLE RD
COCONUT CREEK, FL 33073
(26.273997, -80.180371)",09/01/2016
3235,105982,CONSULATE HEALTH CARE OF PORT CHARLOTTE,18480 COCHRAN BLVD,PORT CHARLOTTE,FL,33948,9417434700,70,Charlotte,For profit - Corporation,120,116,Medicare and Medicaid,False,PORT CHARLOTTE FACILITY OPERATIONS LLC,03/12/1998,False,False,False,False,Resident,Yes,1.0,,2.0,,3.0,,1.0,,1.0,,,,2.71724,0.64698,0.30216,0.94914,3.66638,0.05216,2.40625,0.66226,1.12994,4.19845,2.77083,0.81085,0.19981,3.52006,6.0,6.0,0.0,36.0,04/07/2016,1.0,0.0,36.0,9.0,9.0,0.0,52.0,03/19/2015,1.0,0.0,52.0,10.0,10.0,0.0,44.0,04/17/2014,2.0,22.0,66.0,46.333,0,0,1,$4095.00,0,1,"18480 COCHRAN BLVD
PORT CHARLOTTE, FL 33948
(27.003601, -82.141214)",09/01/2016
3236,105978,GULF SHORE REHABILITATION AND NURSING CENTER,6767 86TH AVE N,PINELLAS PARK,FL,33782,7275485566,510,Pinellas,For profit - Corporation,120,118,Medicare and Medicaid,False,PINELLAS PARK SNF LLC,02/06/1998,False,False,False,False,Resident,Yes,3.0,,4.0,,1.0,,2.0,,2.0,,,,2.56229,0.92415,0.46441,1.38856,3.95085,0.14025,2.46936,0.71037,1.2258,4.40553,2.54604,1.07978,0.28309,3.61488,4.0,4.0,0.0,20.0,03/09/2016,1.0,0.0,20.0,7.0,5.0,2.0,28.0,11/20/2014,1.0,0.0,28.0,3.0,3.0,0.0,16.0,09/12/2013,1.0,0.0,16.0,22.0,0,1,0,$0.00,0,0,"6767 86TH AVE N
PINELLAS PARK, FL 33782
(27.85013, -82.73217)",09/01/2016
