index,Federal Provider Number,Provider Name,Provider Address,Provider City,Provider State,Provider Zip Code,Provider Phone Number,Provider SSA County Code,Provider County Name,Ownership Type,Number of Certified Beds,Number of Residents in Certified Beds,Provider Type,Provider Resides in Hospital,Legal Business Name,Date First Approved to Provide Medicare and Medicaid services,Continuing Care Retirement Community,Special Focus Facility,Most Recent Health Inspection More Than 2 Years Ago,Provider Changed Ownership in Last 12 Months,With a Resident and Family Council,Automatic Sprinkler Systems in All Required Areas,Overall Rating,Overall Rating Footnote,Health Inspection Rating,Health Inspection Rating Footnote,QM Rating,QM Rating Footnote,Staffing Rating,Staffing Rating Footnote,RN Staffing Rating,RN Staffing Rating Footnote,Reported Staffing Footnote,Physical Therapist Staffing Footnote,Reported CNA Staffing Hours per Resident per Day,Reported LPN Staffing Hours per Resident per Day,Reported RN Staffing Hours per Resident per Day,Reported Licensed Staffing Hours per Resident per Day,Reported Total Nurse Staffing Hours per Resident per Day,Reported Physical Therapist Staffing Hours per Resident Per Day,Expected CNA Staffing Hours per Resident per Day,Expected LPN Staffing Hours per Resident per Day,Expected RN Staffing Hours per Resident per Day,Expected Total Nurse Staffing Hours per Resident per Day,Adjusted CNA Staffing Hours per Resident per Day,Adjusted LPN Staffing Hours per Resident per Day,Adjusted RN Staffing Hours per Resident per Day,Adjusted Total Nurse Staffing Hours per Resident per Day,Cycle 1 Total Number of Health Deficiencies,Cycle 1 Number of Standard Health Deficiencies,Cycle 1 Number of Complaint Health Deficiencies,Cycle 1 Health Deficiency Score,Cycle 1 Standard Survey Health Date,Cycle 1 Number of Health Revisits,Cycle 1 Health Revisit Score,Cycle 1 Total Health Score,Cycle 2 Total Number of Health Deficiencies,Cycle 2 Number of Standard Health Deficiencies,Cycle 2 Number of Complaint Health Deficiencies,Cycle 2 Health Deficiency Score,Cycle 2 Standard Health Survey Date,Cycle 2 Number of Health Revisits,Cycle 2 Health Revisit Score,Cycle 2 Total Health Score,Cycle 3 Total Number of Health Deficiencies,Cycle 3 Number of Standard Health Deficiencies,Cycle 3 Number of Complaint Health Deficiencies,Cycle 3 Health Deficiency Score,Cycle 3 Standard Health Survey Date,Cycle 3 Number of Health Revisits,Cycle 3 Health Revisit Score,Cycle 3 Total Health Score,Total Weighted Health Survey Score,Number of Facility Reported Incidents,Number of Substantiated Complaints,Number of Fines,Total Amount of Fines in Dollars,Number of Payment Denials,Total Number of Penalties,Location,Processing Date
2057,056291,CASA BONITA CONVALESCENT,535 E BONITA AVENUE,SAN DIMAS,CA,91773,9095991248,200,Los Angeles,For profit - Corporation,106,103,Medicare and Medicaid,False,CASA BONITA CONVALESCENT HOSPITAL INC,04/01/1972,False,False,False,False,Both,Yes,2.0,,2.0,,4.0,,2.0,,2.0,,,,2.19854,1.50874,0.57524,2.08398,4.28252,0.06845,2.52992,0.86916,1.32135,4.72043,2.1323,1.44076,0.32529,3.65695,5.0,4.0,1.0,40.0,07/17/2015,1.0,0.0,40.0,14.0,13.0,1.0,72.0,03/27/2014,2.0,36.0,108.0,11.0,11.0,0.0,68.0,11/30/2012,1.0,0.0,68.0,67.333,1,1,0,$0.00,0,0,"535 E BONITA AVENUE
SAN DIMAS, CA 91773
(34.106669, -117.797297)",09/01/2016
2058,056293,ALCOTT REHABILITATION HOSPITAL,3551 WEST OLYMPIC BLVD.,LOS ANGELES,CA,90019,3237372000,200,Los Angeles,For profit - Corporation,121,117,Medicare and Medicaid,False,INLAND MEDICAL ENTERPRISES INC,09/01/1977,True,False,False,False,Both,Yes,5.0,,4.0,,5.0,,3.0,,4.0,,,,2.52009,0.46282,0.9312,1.39402,3.91411,0.0859,2.69115,0.70321,1.10359,4.49795,2.29774,0.54627,0.63048,3.50768,15.0,15.0,0.0,60.0,02/03/2016,1.0,0.0,60.0,5.0,5.0,0.0,12.0,07/21/2013,1.0,0.0,12.0,10.0,10.0,0.0,44.0,04/12/2012,1.0,0.0,44.0,41.333,0,0,0,$0.00,0,0,"3551 WEST OLYMPIC BLVD
LOS ANGELES, CA 90019
(34.052514, -118.316701)",09/01/2016
2059,056304,MISSION CARMICHAEL HEALTHCARE CENTER,3630 MISSION AVENUE,CARMICHAEL,CA,95608,9164881580,440,Sacramento,For profit - Corporation,135,132,Medicare and Medicaid,False,SSC CARMICHAEL OPERATING COMPANY LP,01/03/1972,False,False,False,False,Resident,Yes,2.0,,2.0,,2.0,,2.0,,3.0,,,,1.85644,0.76705,0.71515,1.4822,3.33864,0.0625,2.40273,0.66083,1.0698,4.13336,1.89582,0.96341,0.49949,3.25588,20.0,8.0,12.0,88.0,02/04/2016,1.0,0.0,88.0,24.0,13.0,11.0,120.0,01/22/2015,1.0,0.0,120.0,17.0,13.0,4.0,88.0,01/10/2014,1.0,0.0,88.0,98.667,11,27,0,$0.00,0,0,"3630 MISSION AVENUE
CARMICHAEL, CA 95608
(38.630946, -121.355236)",09/01/2016
2060,056301,HY-LOND HEALTH CARE CENTER - MODESTO,1900 COFFEE ROAD,MODESTO,CA,95355,2095261775,600,Stanislaus,For profit - Corporation,120,110,Medicare and Medicaid,False,"AVALON CARE CENTER - MODESTO HYLOND, LLC",08/01/1974,False,False,False,False,Resident,Yes,5.0,,5.0,,4.0,,3.0,,5.0,,,,0.805,0.63727,1.01045,1.64773,2.45272,0.16045,2.4866,0.6225,0.99193,4.10102,0.79435,0.8497,0.76115,2.41078,4.0,3.0,2.0,32.0,12/04/2015,1.0,0.0,32.0,2.0,0.0,2.0,8.0,11/21/2014,0.0,0.0,8.0,1.0,1.0,1.0,4.0,11/21/2013,1.0,0.0,4.0,19.333,2,2,0,$0.00,0,0,"1900 COFFEE ROAD
MODESTO, CA 95355
(37.671104, -120.975704)",09/01/2016
2061,056315,CYPRESS GARDENS CARE CENTER,9025 COLORADO AVENUE,RIVERSIDE,CA,92503,9516883643,430,Riverside,For profit - Corporation,120,100,Medicare and Medicaid,False,9025 COLORADO AVENUE LLC,11/01/1971,False,False,False,False,Resident,Yes,3.0,,2.0,,4.0,,4.0,,4.0,,,,2.7635,1.0425,0.7465,1.789,4.5525,0.162,2.55577,0.69623,1.0793,4.33131,2.65313,1.24279,0.5168,4.23675,22.0,13.0,9.0,92.0,11/02/2015,1.0,0.0,92.0,20.0,15.0,5.0,116.0,10/09/2014,1.0,0.0,116.0,14.0,14.0,0.0,72.0,10/24/2013,1.0,0.0,72.0,96.667,3,11,0,$0.00,0,0,"9025 COLORADO AVENUE
RIVERSIDE, CA 92503
(33.937816, -117.447884)",09/01/2016
2062,056308,HERITAGE REHABILITATION CENTER,21414 S. VERMONT AVENUE,TORRANCE,CA,90502,3103208714,200,Los Angeles,For profit - Limited Liability company,161,128,Medicare and Medicaid,False,"HERITAGE CARE, LLC",07/01/1976,False,False,False,False,Both,Yes,4.0,,2.0,,5.0,,4.0,,3.0,,,,2.77852,1.46797,0.7582,2.22617,5.00469,0.1207,2.72129,0.76176,1.1973,4.68035,2.5053,1.59947,0.47317,4.31023,12.0,10.0,2.0,76.0,01/15/2016,1.0,0.0,76.0,17.0,17.0,2.0,84.0,11/13/2014,1.0,0.0,84.0,16.0,16.0,0.0,68.0,07/17/2013,1.0,0.0,68.0,77.333,0,4,0,$0.00,0,0,"21414 S VERMONT AVENUE
TORRANCE, CA 90502
(33.833864, -118.290281)",09/01/2016
2063,056311,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER D/P SNF,4636 FOUNTAIN AVENUE,LOS ANGELES,CA,90029,3239134830,200,Los Angeles,For profit - Corporation,89,73,Medicare and Medicaid,True,CHA HOLLYWOOD MEDICAL CENTER LP,08/03/1971,False,False,False,False,Both,Yes,4.0,,3.0,,3.0,,4.0,,4.0,,,,4.07055,3.69863,1.38151,5.08014,9.15069,0.00959,2.7812,1.4553,1.87948,6.11598,3.59122,2.10943,0.54923,6.031,9.0,9.0,0.0,44.0,07/26/2015,1.0,0.0,44.0,11.0,10.0,1.0,44.0,04/20/2014,1.0,0.0,44.0,12.0,12.0,0.0,52.0,01/13/2013,1.0,0.0,52.0,45.333,0,1,0,$0.00,0,0,"4636 FOUNTAIN AVENUE
LOS ANGELES, CA 90029
(34.095587, -118.290963)",09/01/2016
2064,056286,MAYFLOWER GARDENS CONVALESCENT HOSPITAL,6705 WEST AVENUE M,LANCASTER,CA,93536,6619433212,200,Los Angeles,Non profit - Corporation,48,46,Medicare and Medicaid,False,"MAYFLOWER GARDENS HEALTH FAC., INC",07/01/1971,False,False,False,False,Resident,Yes,2.0,,3.0,,1.0,,2.0,,2.0,,,,2.6087,0.71739,0.42283,1.14022,3.74892,0.06196,2.59011,0.62065,0.95009,4.16086,2.47131,0.95937,0.33253,3.63183,8.0,8.0,0.0,36.0,01/17/2016,1.0,0.0,36.0,8.0,8.0,0.0,60.0,10/12/2014,1.0,0.0,60.0,14.0,14.0,0.0,84.0,06/21/2013,1.0,0.0,84.0,52.0,0,0,0,$0.00,0,0,"6705 WEST AVENUE
LANCASTER, CA 93536
(34.645596, -118.249428)",09/01/2016
2065,056313,"PACIFIC VILLA, INC",3501 CEDAR AVENUE,LONG BEACH,CA,90807,5625951731,200,Los Angeles,For profit - Corporation,99,90,Medicare and Medicaid,False,PACIFIC VILLA INC,03/13/1972,False,False,False,False,Resident,Yes,2.0,,1.0,,3.0,,4.0,,3.0,,,,4.27611,1.57778,0.595,2.17278,6.44889,0.08111,2.44611,0.6222,1.09032,4.15862,4.28938,2.10474,0.40776,6.25083,22.0,21.0,1.0,140.0,10/30/2015,3.0,98.0,238.0,17.0,17.0,0.0,96.0,07/22/2014,1.0,0.0,96.0,11.0,11.0,0.0,48.0,03/26/2013,1.0,0.0,48.0,159.0,1,1,0,$0.00,0,0,"3501 CEDAR AVENUE
LONG BEACH, CA 90807
(33.82089, -118.195323)",09/01/2016
2066,056288,HANFORD NURSING & REHABILITATION CENTER,1007 WEST LACEY BLVD,HANFORD,CA,93230,5595822871,150,Kings,For profit - Corporation,124,85,Medicare and Medicaid,False,"MISSION MEDICAL ENTERPRISES, INC.",01/01/1973,False,False,False,False,Both,Yes,3.0,,3.0,,2.0,,2.0,,1.0,,,,2.66529,1.11118,0.27353,1.38471,4.05,0.05471,2.34559,0.58833,0.94996,3.88388,2.78813,1.56762,0.21515,4.2033,9.0,8.0,2.0,40.0,02/26/2016,1.0,0.0,40.0,9.0,2.0,9.0,60.0,12/18/2014,1.0,0.0,60.0,14.0,6.0,14.0,64.0,01/03/2014,1.0,0.0,64.0,50.667,9,10,0,$0.00,0,0,"1007 WEST LACEY BLVD
HANFORD, CA 93230
(36.328021, -119.660076)",09/01/2016
2067,056283,BIXBY KNOLLS TOWERS HEALTH CARE & REHAB CENTER,3747 ATLANTIC AVENUE,LONG BEACH,CA,90807,5624266123,200,Los Angeles,Non profit - Church related,99,82,Medicare and Medicaid,False,"BIXBY KNOLLS TOWERS, INC",05/01/1971,False,False,False,False,Resident,Yes,5.0,,4.0,,5.0,,3.0,,3.0,,,,1.86829,0.97439,0.58659,1.56098,3.42927,0.04512,2.5802,0.59649,0.8626,4.03929,1.77669,1.35584,0.50812,3.42215,5.0,5.0,0.0,40.0,10/30/2015,1.0,0.0,40.0,7.0,7.0,0.0,32.0,07/30/2014,1.0,0.0,32.0,12.0,12.0,0.0,56.0,04/03/2013,1.0,0.0,56.0,40.0,0,1,0,$0.00,0,0,"3747 ATLANTIC AVENUE
LONG BEACH, CA 90807
(33.826062, -118.185014)",09/01/2016
2068,056290,LOS GATOS MEADOWS GERIATRIC HOSPITAL,110 WOOD ROAD,LOS GATOS,CA,95030,4083540211,530,Santa Clara,Non profit - Corporation,39,33,Medicare,False,EPISCOPAL SENIOR COMMUNITIES,07/01/1971,True,False,False,False,Resident,Yes,5.0,,5.0,,5.0,,4.0,,5.0,,,,2.52879,0.60606,1.10606,1.71212,4.24091,0.1,2.50452,0.56998,0.82077,3.89527,2.47748,0.88255,1.00691,4.38857,2.0,2.0,0.0,12.0,10/14/2015,1.0,0.0,12.0,7.0,7.0,0.0,28.0,10/09/2014,1.0,0.0,28.0,5.0,5.0,0.0,32.0,01/17/2014,1.0,0.0,32.0,20.667,0,0,0,$0.00,0,0,"110 WOOD ROAD
LOS GATOS, CA 95030
(37.220423, -121.988212)",09/01/2016
2069,056382,THE GROVE POST-ACUTE CARE CENTER,14122 HUBBARD STREET,SYLMAR,CA,91342,8183610191,200,Los Angeles,For profit - Corporation,75,68,Medicare and Medicaid,False,THE HANDSEL GROUP LLC,04/01/1979,False,False,False,False,Resident,Yes,3.0,,2.0,,5.0,,3.0,,2.0,,,,2.34265,0.87941,0.50882,1.38824,3.73088,0.03456,2.22622,0.65804,1.12731,4.01156,2.58203,1.10922,0.33726,3.74886,14.0,12.0,2.0,60.0,08/23/2015,1.0,0.0,60.0,15.0,12.0,3.0,64.0,05/04/2014,1.0,0.0,64.0,34.0,31.0,3.0,192.0,02/02/2013,1.0,0.0,192.0,83.333,2,4,0,$0.00,0,0,"14122 HUBBARD STREET
SYLMAR, CA 91342
(34.298345, -118.440506)",09/01/2016
2070,056337,PANORAMA GARDENS,9541 VAN NUYS BLVD.,PANORAMA CITY,CA,91402,8188936385,200,Los Angeles,For profit - Corporation,151,135,Medicare and Medicaid,False,ENSIGN PANORAMA LLC,02/01/1973,False,False,False,False,Resident,Yes,5.0,,3.0,,5.0,,4.0,,4.0,,,,2.66815,0.96074,0.77333,1.73407,4.40222,0.1363,2.5584,0.61475,0.99724,4.17039,2.55896,1.29714,0.57943,4.25497,8.0,8.0,0.0,36.0,06/20/2016,1.0,0.0,36.0,14.0,11.0,3.0,68.0,07/24/2013,1.0,0.0,68.0,12.0,12.0,0.0,80.0,04/10/2012,1.0,0.0,80.0,54.0,1,0,0,$0.00,0,0,"9541 VAN NUYS BLVD
PANORAMA CITY, CA 91402
(34.244032, -118.450239)",09/01/2016
2071,056380,COUNTRY VILLA LOS FELIZ NURSING CENTER,3002 ROWENA AVENUE,LOS ANGELES,CA,90039,3236661544,200,Los Angeles,For profit - Partnership,131,123,Medicare and Medicaid,False,Legal Business Name Not Available,02/15/1973,False,False,False,False,Both,Yes,2.0,,1.0,,5.0,,2.0,,2.0,,,,2.21098,0.68008,0.46545,1.14553,3.35651,0.0748,2.29747,0.59241,1.03217,3.92205,2.36133,0.95283,0.33695,3.44966,25.0,22.0,5.0,164.0,03/11/2016,1.0,0.0,164.0,8.0,6.0,2.0,56.0,06/23/2013,1.0,0.0,56.0,7.0,7.0,0.0,36.0,03/14/2012,1.0,0.0,36.0,106.667,5,10,0,$0.00,0,0,"3002 ROWENA AVENUE
LOS ANGELES, CA 90039
(34.108756, -118.269803)",09/01/2016
2072,056381,ANTIOCH CONVALESCENT HOSPITAL,1210 A STREET,ANTIOCH,CA,94509,9257578787,60,Contra Costa,For profit - Corporation,99,85,Medicare and Medicaid,False,NORCAL CARE CENTERS INC,06/01/1974,False,False,False,False,Resident,Yes,5.0,,4.0,,2.0,,5.0,,5.0,,,,2.51941,0.83882,0.78529,1.62412,4.14352,0.02882,2.29872,0.54411,0.77025,3.61309,2.68927,1.27956,0.76179,4.62267,7.0,7.0,0.0,32.0,01/28/2016,1.0,0.0,32.0,7.0,6.0,1.0,48.0,11/20/2014,1.0,0.0,48.0,10.0,9.0,1.0,44.0,09/16/2013,1.0,0.0,44.0,39.333,1,1,0,$0.00,0,0,"1210 A STREET
ANTIOCH, CA 94509
(38.009134, -121.806017)",09/01/2016
2073,056388,PARADISE VALLEY HEALTH CARE,2575 E. EIGHTH ST.,NATIONAL CITY,CA,91950,6194706700,470,San Diego,For profit - Corporation,86,85,Medicare and Medicaid,False,"PARADISE VALLEY HEALTH CARE CENTER, INC",01/31/1973,False,False,False,False,Resident,Yes,5.0,,4.0,,4.0,,5.0,,5.0,,,,3.19059,1.17529,1.35059,2.52588,5.71647,0.35529,2.47222,0.70759,1.2913,4.47111,3.16668,1.3786,0.78151,5.15364,5.0,5.0,0.0,16.0,12/03/2015,1.0,0.0,16.0,11.0,11.0,0.0,52.0,10/02/2014,1.0,0.0,52.0,8.0,8.0,0.0,32.0,11/01/2013,1.0,0.0,32.0,30.667,0,0,0,$0.00,0,0,"2575 E EIGHTH ST
NATIONAL CITY, CA 91950
(32.683463, -117.079766)",09/01/2016
2074,056334,BEACHWOOD POST-ACUTE & REHAB,1340 15TH STREET,SANTA MONICA,CA,90404,3104519706,200,Los Angeles,For profit - Corporation,227,203,Medicare and Medicaid,False,Legal Business Name Not Available,07/14/1972,False,False,False,False,Both,Yes,1.0,,1.0,,4.0,,2.0,,2.0,,,,2.21847,1.44064,0.49064,1.93128,4.14975,0.08793,2.52284,0.81546,1.23204,4.57035,2.15767,1.46632,0.29756,3.65994,34.0,25.0,9.0,228.0,05/26/2015,3.0,160.0,388.0,24.0,20.0,5.0,124.0,01/29/2014,1.0,0.0,124.0,12.0,10.0,2.0,64.0,10/17/2012,1.0,0.0,64.0,246.0,4,17,1,$37003.00,1,2,"1340 15TH STREET
SANTA MONICA, CA 90404
(34.025447, -118.485454)",09/01/2016
2075,056417,VIEW HEIGHTS CONV HOSP,12619 S. AVALON BLVD,LOS ANGELES,CA,90061,3237571881,200,Los Angeles,For profit - Corporation,163,158,Medicare and Medicaid,False,Legal Business Name Not Available,11/14/1973,False,False,False,False,Both,Yes,2.0,,1.0,,5.0,,4.0,,3.0,,,,2.16899,0.75032,0.35949,1.10981,3.2788,0.0,1.2628,0.42441,0.57952,2.26672,4.2145,1.46737,0.46351,5.83068,15.0,13.0,3.0,96.0,12/07/2015,2.0,48.0,144.0,12.0,12.0,0.0,60.0,08/21/2014,1.0,0.0,60.0,12.0,10.0,2.0,80.0,04/30/2013,1.0,0.0,80.0,105.333,13,0,0,$0.00,0,0,"12619 S AVALON BLVD
LOS ANGELES, CA 90061
(33.918252, -118.265241)",09/01/2016
2076,056423,PROVIDENCE VALLEY CARE CENTER,661 WEST POPLAR,PORTERVILLE,CA,93257,5597848371,640,Tulare,For profit - Corporation,62,58,Medicare and Medicaid,False,PROVIDENCE HEALTH CARE OF VALLEY CARE CENTER LLC,12/21/1973,False,False,False,False,Resident,Yes,4.0,,3.0,,5.0,,3.0,,1.0,,,,2.84483,1.13707,0.25776,1.39483,4.23966,0.08534,2.40192,0.57972,0.83664,3.81828,2.90616,1.62798,0.2302,4.47575,9.0,8.0,1.0,44.0,08/13/2015,1.0,0.0,44.0,9.0,7.0,5.0,60.0,09/18/2014,1.0,0.0,60.0,4.0,4.0,0.0,24.0,10/24/2013,1.0,0.0,24.0,46.0,4,1,0,$0.00,0,0,"661 WEST POPLAR
PORTERVILLE, CA 93257
(36.051349, -119.032213)",09/01/2016
2077,056415,LYNWOOD HEALTHCARE CENTER,3611 EAST IMPERIAL HIGHWAY,LYNWOOD,CA,90262,3105372500,200,Los Angeles,For profit - Corporation,99,91,Medicare and Medicaid,False,"AG LYNWOOD, LLC",11/27/1973,False,False,False,False,Resident,Yes,4.0,,3.0,,5.0,,3.0,,2.0,,,,2.57143,0.77912,0.46374,1.24286,3.81429,0.06813,2.44219,0.65104,1.01587,4.1091,2.58355,0.99329,0.34109,3.7417,16.0,15.0,3.0,84.0,06/09/2016,1.0,0.0,84.0,8.0,8.0,0.0,40.0,03/27/2015,1.0,0.0,40.0,4.0,4.0,0.0,28.0,12/06/2013,1.0,0.0,28.0,60.0,2,2,0,$0.00,0,0,"3611 EAST IMPERIAL HIGHWAY
LYNWOOD, CA 90262
(33.930668, -118.204624)",09/01/2016
2078,056413,TEMPLE CITY HEALTHCARE,5101 TYLER AVENUE,TEMPLE CITY,CA,91780,6264433028,200,Los Angeles,For profit - Individual,59,51,Medicare and Medicaid,False,"TEMPLE CITY HEALTHCARE, LLC",09/27/1973,False,False,False,False,Resident,Yes,5.0,,4.0,,5.0,,2.0,,1.0,,,,2.40588,1.04118,0.27059,1.31176,3.71765,0.24706,2.16722,0.56802,1.03114,3.76638,2.72391,1.52138,0.19608,3.97875,7.0,7.0,0.0,32.0,07/11/2015,1.0,0.0,32.0,10.0,10.0,0.0,40.0,03/24/2014,1.0,0.0,40.0,9.0,9.0,0.0,40.0,12/15/2012,1.0,0.0,40.0,36.0,0,0,0,$0.00,0,0,"5101 TYLER AVENUE
TEMPLE CITY, CA 91780
(34.098193, -118.025467)",09/01/2016
2079,056422,FREMONT HEALTHCARE CENTER,39022 PRESIDIO WAY,FREMONT,CA,94538,5107923743,0,Alameda,For profit - Corporation,115,109,Medicare and Medicaid,False,GRANCARE LLC,02/01/1974,False,False,False,False,Resident,Yes,4.0,,4.0,,4.0,,4.0,,5.0,,,,2.09862,0.86239,1.20321,2.0656,4.16422,0.09633,2.54694,0.66615,1.06115,4.27425,2.02179,1.07451,0.84723,3.92714,7.0,5.0,2.0,28.0,03/17/2016,1.0,0.0,28.0,3.0,3.0,0.0,12.0,01/24/2015,1.0,0.0,12.0,10.0,9.0,1.0,48.0,11/15/2013,1.0,0.0,48.0,26.0,7,3,0,$0.00,0,0,"39022 PRESIDIO WAY
FREMONT, CA 94538
(37.544091, -121.99092)",09/01/2016
2080,056426,DELANO REGIONAL MEDICAL CENTER,1401 GARCES HWY,DELANO,CA,93215,6617215591,140,Kern,Non profit - Corporation,51,49,Medicare and Medicaid,True,CENTRAL CALIFORNIA FOUNDATION FOR HEALTH,01/16/1974,False,False,False,False,Both,Yes,5.0,,3.0,,5.0,,4.0,,3.0,,,,4.22449,3.18367,1.09592,4.27959,8.50408,0.27959,2.7472,1.42079,1.79481,5.9628,3.77317,1.85984,0.45624,5.74883,6.0,5.0,1.0,44.0,11/19/2015,1.0,0.0,44.0,9.0,6.0,3.0,100.0,01/26/2015,1.0,0.0,100.0,5.0,5.0,0.0,32.0,03/13/2014,1.0,0.0,32.0,60.667,2,1,0,$0.00,0,0,"1401 GARCES HWY
DELANO, CA 93215
(35.761418, -119.238878)",09/01/2016
2081,056425,VILLA ELENA HEALTHCARE CENTER,13226 STUDEBAKER RD,NORWALK,CA,90650,5628680591,200,Los Angeles,For profit - Corporation,99,82,Medicare and Medicaid,False,VILLA ELENA CONVALESCENT HOSPITAL,04/05/1974,False,False,False,False,Resident,Yes,2.0,,1.0,,5.0,,2.0,,1.0,,,,2.5878,0.79817,0.37256,1.17073,3.75853,0.06341,2.39089,0.59748,0.98663,3.975,2.65578,1.1088,0.28215,3.81139,25.0,19.0,8.0,148.0,12/07/2015,1.0,0.0,148.0,11.0,10.0,1.0,64.0,08/12/2014,1.0,0.0,64.0,13.0,13.0,0.0,80.0,04/17/2013,1.0,0.0,80.0,108.667,2,5,0,$0.00,0,0,"13226 STUDEBAKER RD
NORWALK, CA 90650
(33.910903, -118.099157)",09/01/2016
2082,056436,MEDICAL CENTER CONVALESCENT HOSPITAL,467 E GILBERT ST,SAN BERNARDINO,CA,92404,9098844781,460,San Bernardino,For profit - Corporation,99,85,Medicare and Medicaid,False,SAN BERNARDINO CARE COMPANY,04/11/1974,False,False,False,False,Resident,Yes,2.0,,1.0,,5.0,,4.0,,4.0,,,,2.47176,1.15529,0.61118,1.76647,4.23823,0.07471,2.41029,0.57995,0.84503,3.83528,2.51627,1.65339,0.54042,4.4544,35.0,31.0,4.0,645.0,06/20/2016,1.0,0.0,645.0,6.0,2.0,4.0,56.0,07/30/2015,1.0,0.0,56.0,9.0,9.0,0.0,56.0,08/22/2014,1.0,0.0,56.0,350.5,3,4,0,$0.00,0,0,"467 E GILBERT ST
SAN BERNARDINO, CA 92404
(34.126803, -117.275356)",09/01/2016
2083,056437,CYPRESS RIDGE CARE CENTER,1501 SKYLINE DRIVE,MONTEREY,CA,93940,8313733716,370,Monterey,For profit - Corporation,99,89,Medicare and Medicaid,False,MARJORAM HOLDINGS LLC,12/27/1973,False,False,False,False,Resident,Yes,4.0,,4.0,,4.0,,4.0,,4.0,,,,2.6573,0.72978,0.78876,1.51854,4.17584,0.12191,2.31081,0.58088,0.94704,3.83873,2.82161,1.04275,0.62232,4.38488,7.0,4.0,3.0,36.0,05/06/2016,1.0,0.0,36.0,6.0,6.0,1.0,24.0,06/04/2015,1.0,0.0,24.0,3.0,3.0,0.0,12.0,04/30/2014,1.0,0.0,12.0,28.0,3,2,0,$0.00,0,0,"1501 SKYLINE DRIVE
MONTEREY, CA 93940
(36.593293, -121.916663)",09/01/2016
2084,056457,GREENRIDGE SENIOR CARE,2150 PYRAMID DRIVE,EL SOBRANTE,CA,94803,5107589600,60,Contra Costa,For profit - Corporation,60,52,Medicare and Medicaid,False,"CHAYA CENTERS, INC.",12/12/1974,False,False,False,False,Resident,Yes,4.0,,4.0,,3.0,,3.0,,2.0,,,,3.03558,0.81058,0.68558,1.49615,4.53174,0.22212,2.61934,0.7641,1.46512,4.84856,2.84362,0.88049,0.34964,3.76751,2.0,2.0,0.0,0.0,04/21/2016,1.0,0.0,0.0,11.0,2.0,9.0,64.0,02/27/2015,1.0,0.0,64.0,9.0,8.0,1.0,48.0,01/10/2014,1.0,0.0,48.0,29.333,1,9,0,$0.00,0,0,"2150 PYRAMID DRIVE
EL SOBRANTE, CA 94803
(37.960113, -122.29924)",09/01/2016
2085,056456,SERRANO SOUTH CONVALESCENT  HOSPITAL,5400 FOUNTAIN  AVE,LOS ANGELES,CA,90029,3234614301,200,Los Angeles,For profit - Corporation,99,82,Medicare and Medicaid,False,Legal Business Name Not Available,02/04/1975,False,False,False,False,Resident,Yes,2.0,,1.0,,2.0,,4.0,,3.0,,,,3.42256,1.00488,0.63963,1.64451,5.06707,0.05061,2.35783,0.65206,1.01946,4.02935,3.56173,1.2791,0.46881,5.06902,17.0,16.0,1.0,76.0,12/13/2015,1.0,0.0,76.0,18.0,12.0,6.0,402.0,08/28/2014,1.0,0.0,402.0,10.0,10.0,0.0,44.0,06/07/2013,1.0,0.0,44.0,179.333,4,6,0,$0.00,0,0,"5400 FOUNTAIN AVE
LOS ANGELES, CA 90029
(34.094974, -118.307021)",09/01/2016
2086,056458,GREENFIELD CARE CENTER OF SOUTH GATE,8455 STATE STREET,SOUTH GATE,CA,90280,3235647761,200,Los Angeles,For profit - Corporation,99,85,Medicare and Medicaid,False,GREENFIELD CARE CENTER OF SOUTH GATE,02/01/1978,False,False,False,False,Resident,Yes,3.0,,2.0,,5.0,,3.0,,3.0,,,,2.58118,0.82118,0.56706,1.38824,3.96942,0.06706,2.4297,0.64426,0.98799,4.06196,2.60667,1.05793,0.42886,3.93907,14.0,13.0,2.0,60.0,06/26/2015,1.0,0.0,60.0,12.0,12.0,0.0,76.0,03/09/2014,1.0,0.0,76.0,9.0,9.0,0.0,40.0,11/18/2012,1.0,0.0,40.0,62.0,1,1,0,$0.00,0,0,"8455 STATE STREET
SOUTH GATE, CA 90280
(33.958992, -118.211577)",09/01/2016
2087,056451,WINDSOR CARE CENTER OF CHEVIOT HILLS,3533 MOTOR AVENUE,LOS ANGELES,CA,90034,3108368900,200,Los Angeles,For profit - Corporation,99,91,Medicare and Medicaid,False,"WINDSOR CHEVIOT HILLS, LLC",07/01/1976,False,False,False,False,Both,Yes,4.0,,3.0,,5.0,,2.0,,2.0,,,,2.15385,0.99835,0.57967,1.57802,3.73187,0.17033,2.52072,0.69644,1.30095,4.51811,2.09658,1.18981,0.33293,3.32944,9.0,9.0,0.0,76.0,04/25/2016,1.0,0.0,76.0,9.0,9.0,0.0,40.0,02/13/2015,1.0,0.0,40.0,9.0,9.0,0.0,36.0,11/03/2013,1.0,0.0,36.0,57.333,0,1,0,$0.00,0,0,"3533 MOTOR AVENUE
LOS ANGELES, CA 90034
(34.02595, -118.40816)",09/01/2016
