index,Federal Provider Number,Provider Name,Provider Address,Provider City,Provider State,Provider Zip Code,Provider Phone Number,Provider SSA County Code,Provider County Name,Ownership Type,Number of Certified Beds,Number of Residents in Certified Beds,Provider Type,Provider Resides in Hospital,Legal Business Name,Date First Approved to Provide Medicare and Medicaid services,Continuing Care Retirement Community,Special Focus Facility,Most Recent Health Inspection More Than 2 Years Ago,Provider Changed Ownership in Last 12 Months,With a Resident and Family Council,Automatic Sprinkler Systems in All Required Areas,Overall Rating,Overall Rating Footnote,Health Inspection Rating,Health Inspection Rating Footnote,QM Rating,QM Rating Footnote,Staffing Rating,Staffing Rating Footnote,RN Staffing Rating,RN Staffing Rating Footnote,Reported Staffing Footnote,Physical Therapist Staffing Footnote,Reported CNA Staffing Hours per Resident per Day,Reported LPN Staffing Hours per Resident per Day,Reported RN Staffing Hours per Resident per Day,Reported Licensed Staffing Hours per Resident per Day,Reported Total Nurse Staffing Hours per Resident per Day,Reported Physical Therapist Staffing Hours per Resident Per Day,Expected CNA Staffing Hours per Resident per Day,Expected LPN Staffing Hours per Resident per Day,Expected RN Staffing Hours per Resident per Day,Expected Total Nurse Staffing Hours per Resident per Day,Adjusted CNA Staffing Hours per Resident per Day,Adjusted LPN Staffing Hours per Resident per Day,Adjusted RN Staffing Hours per Resident per Day,Adjusted Total Nurse Staffing Hours per Resident per Day,Cycle 1 Total Number of Health Deficiencies,Cycle 1 Number of Standard Health Deficiencies,Cycle 1 Number of Complaint Health Deficiencies,Cycle 1 Health Deficiency Score,Cycle 1 Standard Survey Health Date,Cycle 1 Number of Health Revisits,Cycle 1 Health Revisit Score,Cycle 1 Total Health Score,Cycle 2 Total Number of Health Deficiencies,Cycle 2 Number of Standard Health Deficiencies,Cycle 2 Number of Complaint Health Deficiencies,Cycle 2 Health Deficiency Score,Cycle 2 Standard Health Survey Date,Cycle 2 Number of Health Revisits,Cycle 2 Health Revisit Score,Cycle 2 Total Health Score,Cycle 3 Total Number of Health Deficiencies,Cycle 3 Number of Standard Health Deficiencies,Cycle 3 Number of Complaint Health Deficiencies,Cycle 3 Health Deficiency Score,Cycle 3 Standard Health Survey Date,Cycle 3 Number of Health Revisits,Cycle 3 Health Revisit Score,Cycle 3 Total Health Score,Total Weighted Health Survey Score,Number of Facility Reported Incidents,Number of Substantiated Complaints,Number of Fines,Total Amount of Fines in Dollars,Number of Payment Denials,Total Number of Penalties,Location,Processing Date
752,395494,SLATE BELT HEALTH AND REHABILITATION CENTER,"701 SLATE BELT BLVD, RD 3",BANGOR,PA,18013,6105886161,590,Northampton,Non profit - Corporation,126,122,Medicare and Medicaid,False,OAK HRC SLATE BELT LLC,01/20/1981,False,False,False,False,Resident,Yes,3.0,,3.0,,3.0,,2.0,,3.0,,,,1.83607,0.46516,0.78156,1.24672,3.08279,0.075,2.50137,0.67728,1.17447,4.35313,1.80108,0.57005,0.49723,2.8546,5.0,5.0,0.0,32.0,10/07/2015,1.0,0.0,32.0,10.0,8.0,2.0,40.0,09/26/2014,1.0,0.0,40.0,8.0,5.0,3.0,28.0,10/11/2013,1.0,0.0,28.0,34.0,1,3,0,$0.00,0,0,"701 SLATE BELT BLVD
BANGOR, PA 18013
(40.873664, -75.229162)",09/01/2016
753,395493,JULIA RIBAUDO EXTENDED CARE CENTER,1404 GOLF PARK DRIVE,LAKE ARIEL,PA,18436,5706985647,760,Wayne,For profit - Corporation,120,90,Medicare and Medicaid,False,"JULIA RIBAUDO HEALTHCARE GROUP, LLC",01/27/1981,False,False,False,False,Resident,Yes,1.0,,1.0,,4.0,,1.0,,2.0,,,,2.86111,0.01889,0.58722,0.60611,3.46722,0.06167,2.45626,0.66959,1.1806,4.30644,2.85813,0.02342,0.37165,3.24537,9.0,9.0,0.0,100.0,11/13/2015,1.0,0.0,100.0,7.0,7.0,0.0,48.0,12/12/2014,1.0,0.0,48.0,9.0,9.0,1.0,60.0,11/21/2013,1.0,0.0,60.0,76.0,0,1,0,$0.00,0,0,"1404 GOLF PARK DRIVE
LAKE ARIEL, PA 18436
(41.45464, -75.372962)",09/01/2016
754,395498,WESLEY ENHANCED LIVING MAIN LINE REHAB AND SKD NSG,100 HALCYON DRIVE,MEDIA,PA,19063,6103537660,290,Delaware,Non profit - Corporation,60,55,Medicare and Medicaid,False,MARTINS RUN,01/12/1981,True,False,False,False,Resident,Yes,1.0,,1.0,,3.0,,2.0,,4.0,,,,1.88818,0.53909,0.85273,1.39182,3.28,0.08273,2.58461,0.58332,0.91522,4.08315,1.79254,0.76706,0.69618,3.23803,8.0,7.0,1.0,36.0,04/15/2016,1.0,0.0,36.0,15.0,11.0,4.0,108.0,03/09/2015,2.0,54.0,162.0,10.0,10.0,0.0,56.0,02/06/2014,1.0,0.0,56.0,81.333,0,6,0,$0.00,0,0,"100 HALCYON DRIVE
MEDIA, PA 19063
",09/01/2016
755,395515,WILLOWCREST,ALBERT EINSTEIN MED CTR,PHILADELPHIA,PA,19141,2154568615,620,Philadelphia,Non profit - Corporation,44,36,Medicare and Medicaid,False,ALBERT EINSTEIN MEDICAL CENTER,09/21/1981,False,False,False,False,Resident,Yes,3.0,,2.0,,2.0,,5.0,,5.0,,,,2.47917,0.75,3.00694,3.75694,6.23611,0.75694,2.25222,0.68667,1.55529,4.49417,2.70096,0.90655,1.44461,5.59327,16.0,16.0,1.0,104.0,05/05/2016,1.0,0.0,104.0,2.0,2.0,0.0,12.0,06/04/2015,1.0,0.0,12.0,1.0,1.0,0.0,4.0,05/22/2014,1.0,0.0,4.0,56.667,0,0,0,$0.00,0,0,,09/01/2016
756,395525,IVY HILL REHABILITATION AND NURSING CENTER,1401 IVY HILL ROAD,PHILADELPHIA,PA,19150,2152335605,620,Philadelphia,For profit - Corporation,145,133,Medicare and Medicaid,False,IVY HILL SNF LLC,04/28/1982,False,False,False,False,Resident,Yes,2.0,,2.0,,2.0,,2.0,,3.0,,,,2.09286,0.6703,0.71053,1.38083,3.47369,0.08947,2.49334,0.71359,1.32287,4.5298,2.05959,0.77964,0.40133,3.09111,9.0,9.0,0.0,72.0,06/12/2015,1.0,0.0,72.0,2.0,2.0,0.0,8.0,07/10/2014,1.0,0.0,8.0,4.0,4.0,0.0,20.0,06/13/2013,1.0,0.0,20.0,42.0,0,0,0,$0.00,0,0,"1401 IVY HILL ROAD
PHILADELPHIA, PA 19150
",09/01/2016
757,395560,MASONIC VILLAGE AT ELIZABETHTOWN,ONE MASONIC DRIVE,ELIZABETHTOWN,PA,17022,7173671121,440,Lancaster,Non profit - Corporation,453,436,Medicare and Medicaid,False,MASONIC VILLAGES OF THE GRAND LODGE OF PENNSYLVANIA,03/15/1983,True,False,False,False,Both,Yes,4.0,,2.0,,5.0,,4.0,,4.0,,,,2.57511,0.91193,0.83842,1.75034,4.32546,0.10241,2.4681,0.64326,1.13534,4.2467,2.56009,1.17667,0.55179,4.10566,10.0,9.0,1.0,72.0,07/21/2015,1.0,0.0,72.0,7.0,6.0,1.0,32.0,09/19/2014,1.0,0.0,32.0,9.0,9.0,0.0,80.0,07/11/2013,1.0,0.0,80.0,60.0,4,2,0,$0.00,0,0,"ONE MASONIC DRIVE
ELIZABETHTOWN, PA 17022
",09/01/2016
758,395592,GOLDEN LIVINGCENTER-HAIDA,THIRD AVENUE EXTENSION,HASTINGS,PA,16646,8142476578,160,Cambria,For profit - Partnership,98,86,Medicare and Medicaid,False,GGNSC HASTINGS LP,06/06/1983,False,False,False,False,Resident,Yes,1.0,,1.0,,2.0,,2.0,,3.0,,,,1.83256,0.86337,0.68779,1.55116,3.38372,0.07326,2.5851,0.77493,1.35695,4.71698,1.73941,0.92472,0.37873,2.89156,23.0,13.0,11.0,140.0,04/07/2016,2.0,70.0,210.0,7.0,3.0,4.0,36.0,03/12/2015,1.0,0.0,36.0,3.0,3.0,0.0,12.0,04/03/2014,1.0,0.0,12.0,119.0,1,7,0,$0.00,1,1,,09/01/2016
759,395619,"ROLLING FIELDS, INC",9108 STATE HIGHWAY 198,CONNEAUTVILLE,PA,16406,8145872012,260,Crawford,For profit - Corporation,181,160,Medicare and Medicaid,False,ROLLING FIELDS INC,01/01/1984,True,False,False,False,Both,Yes,4.0,,4.0,,2.0,,3.0,,3.0,,,,2.41688,0.90469,0.6225,1.52719,3.94407,0.03125,2.51713,0.69719,1.19536,4.40969,2.35598,1.07702,0.38911,3.60528,1.0,1.0,0.0,4.0,06/30/2016,1.0,0.0,4.0,4.0,3.0,1.0,32.0,07/31/2015,1.0,0.0,32.0,9.0,9.0,0.0,48.0,06/12/2014,1.0,0.0,48.0,20.667,0,1,0,$0.00,0,0,"9108 STATE HIGHWAY
CONNEAUTVILLE, PA 16406
",09/01/2016
760,395728,SNYDER MEMORIAL HEALTH CARE CE,"PO BOX 680, S CHERRY ST",MARIENVILLE,PA,16239,8149276670,340,Forest,For profit - Corporation,100,93,Medicare and Medicaid,False,"WINDSOR, INC.",06/24/1987,False,False,False,False,Both,Yes,3.0,,3.0,,2.0,,3.0,,3.0,,,,2.15054,0.90591,0.84462,1.75054,3.90107,0.01828,2.46633,0.72662,1.38783,4.58078,2.13953,1.0348,0.45474,3.43278,3.0,3.0,0.0,32.0,01/07/2016,1.0,0.0,32.0,3.0,3.0,0.0,24.0,02/20/2015,1.0,0.0,24.0,4.0,4.0,0.0,16.0,01/31/2014,1.0,0.0,16.0,26.667,0,0,0,$0.00,0,0,"680 S CHERRY ST
MARIENVILLE, PA 16239
",09/01/2016
761,395763,FELLOWSHIP MANOR,3000 FELLOWSHIP DRIVE,WHITEHALL,PA,18052,6107993000,470,Lehigh,Non profit - Corporation,121,113,Medicare and Medicaid,False,"BIBLE FELLOWSHIP CHURCH HOMES, INC.",08/26/1988,True,False,False,False,Both,Yes,5.0,,4.0,,5.0,,4.0,,5.0,,,,3.08628,0.35,1.68717,2.03717,5.12345,0.14248,2.78829,0.76455,1.12736,4.6802,2.71594,0.37996,1.11823,4.41266,0.0,0.0,0.0,0.0,03/17/2016,0.0,0.0,0.0,4.0,4.0,0.0,32.0,04/17/2015,1.0,0.0,32.0,1.0,1.0,0.0,16.0,03/21/2014,1.0,0.0,16.0,13.333,0,0,0,$0.00,0,0,"3000 FELLOWSHIP DRIVE
WHITEHALL, PA 18052
(40.641175, -75.509196)",09/01/2016
762,395764,GOLDEN LIVINGCENTER-STENTON,7310 STENTON AVENUE,PHILADELPHIA,PA,19150,2152422727,620,Philadelphia,For profit - Partnership,94,74,Medicare and Medicaid,False,GGNSC PHILADELPHIA LP,09/01/1988,False,False,False,False,Resident,Yes,2.0,,2.0,,3.0,,3.0,,3.0,,,,2.02162,0.64527,0.82635,1.47162,3.49324,0.11216,2.27607,0.65441,1.24183,4.17232,2.17939,0.8184,0.49721,3.37484,11.0,11.0,0.0,76.0,09/11/2015,1.0,0.0,76.0,8.0,3.0,5.0,52.0,10/02/2014,1.0,0.0,52.0,6.0,6.0,0.0,44.0,09/20/2013,1.0,0.0,44.0,62.667,0,7,0,$0.00,0,0,"7310 STENTON AVENUE
PHILADELPHIA, PA 19150
(40.07034, -75.184251)",09/01/2016
763,395780,FAIR ACRES GERIATRIC CENTER,340 N. MIDDLETOWN ROAD,LIMA,PA,19037,6108915700,290,Delaware,Government - County,908,747,Medicare and Medicaid,False,COUNTY OF DELAWARE,02/01/1989,False,False,False,False,Both,Yes,1.0,,1.0,,1.0,,4.0,,3.0,,,,2.6739,0.88153,0.62972,1.51124,4.18515,0.02296,2.27591,0.60129,0.93274,3.80993,2.88277,1.21684,0.50446,4.42788,13.0,9.0,7.0,72.0,04/22/2016,1.0,0.0,72.0,21.0,11.0,12.0,144.0,05/21/2015,1.0,0.0,144.0,10.0,8.0,2.0,36.0,04/15/2014,1.0,0.0,36.0,90.0,4,13,0,$0.00,0,0,"340 N MIDDLETOWN ROAD
LIMA, PA 19037
",09/01/2016
764,395847,FOX SUBACUTE AT CLARA BURKE,251 STENTON AVENUE,PLYMOUTH MEETING,PA,19462,6108282272,560,Montgomery,For profit - Corporation,60,56,Medicare and Medicaid,False,FOX SUBACUTE AT CLARA BURKE,02/25/1991,False,False,False,False,Both,Yes,4.0,,4.0,,3.0,,4.0,,4.0,,,,2.50625,1.58214,1.42143,3.00357,5.50982,0.10179,2.74894,1.42276,1.8839,6.0556,2.23708,0.92298,0.56377,3.6676,3.0,1.0,2.0,12.0,10/01/2015,1.0,0.0,12.0,3.0,3.0,0.0,12.0,11/06/2014,1.0,0.0,12.0,1.0,1.0,0.0,8.0,10/09/2013,1.0,0.0,8.0,11.333,0,1,0,$0.00,0,0,"251 STENTON AVENUE
PLYMOUTH MEETING, PA 19462
",09/01/2016
765,395853,CRAWFORD COUNTY CARE CENTER,20881 STATE HIGHWAY 198,SAEGERTOWN,PA,16433,8147632445,260,Crawford,Government - County,157,142,Medicare and Medicaid,False,CRAWFORD COUNTY COMMISSIONERS,06/01/1991,False,False,False,False,Both,Yes,1.0,,2.0,,1.0,,1.0,,1.0,,,,2.30739,0.89789,0.37958,1.27746,3.58486,0.075,2.51272,0.6725,1.09947,4.28469,2.25319,1.10818,0.25796,3.37252,12.0,12.0,0.0,64.0,12/10/2015,1.0,0.0,64.0,13.0,8.0,5.0,76.0,02/27/2015,1.0,0.0,76.0,5.0,5.0,0.0,20.0,12/20/2013,1.0,0.0,20.0,60.667,3,1,0,$0.00,0,0,"20881 STATE HIGHWAY
SAEGERTOWN, PA 16433
",09/01/2016
766,395869,BUTLER MEMORIAL HOSP TCF,ONE HOSPITAL WAY,BUTLER,PA,16001,7242844526,150,Butler,Non profit - Other,25,14,Medicare,True,BUTLER HEALTH CARE PROVIDERS,11/26/1991,False,False,False,False,,Yes,4.0,,4.0,,1.0,,5.0,,5.0,,,,2.0,1.16429,3.74643,4.91071,6.91072,0.0,2.29615,0.86066,2.0883,5.24511,2.13723,1.12281,1.34049,5.31093,0.0,0.0,0.0,0.0,07/08/2016,0.0,0.0,0.0,5.0,5.0,0.0,36.0,06/24/2015,1.0,0.0,36.0,2.0,2.0,0.0,8.0,07/24/2014,1.0,0.0,8.0,13.333,0,0,0,$0.00,0,0,"ONE HOSPITAL WAY
BUTLER, PA 16001
",09/01/2016
767,395880,PHOEBE BERKS HEALTH CARE CENTE,1 HEIDELBERG DRIVE,WERNERSVILLE,PA,19565,6106784002,110,Berks,Non profit - Corporation,120,94,Medicare and Medicaid,False,PHOEBE BERKS HEALTH CARE CENTER INC,09/22/1992,True,False,False,False,Resident,Yes,5.0,,5.0,,4.0,,3.0,,5.0,,,,2.08298,0.84894,0.98245,1.83138,3.91437,0.09947,2.75009,0.67588,0.99646,4.42243,1.85849,1.04252,0.7367,3.56782,1.0,1.0,0.0,4.0,02/26/2016,1.0,0.0,4.0,1.0,1.0,0.0,4.0,01/09/2015,1.0,0.0,4.0,1.0,1.0,0.0,4.0,02/07/2014,1.0,0.0,4.0,4.0,0,1,0,$0.00,0,0,"1 HEIDELBERG DRIVE
WERNERSVILLE, PA 19565
",09/01/2016
768,395890,SNU ARMSTRONG CO MEMORIAL HOSP,ONE NOLTE DRIVE,KITTANNING,PA,16201,7245438458,70,Armstrong,Non profit - Other,17,13,Medicare,False,ARMSTRONG COUNTY MEMORIAL HOSPITAL,02/23/1993,False,False,False,False,,Yes,3.0,,3.0,,1.0,,5.0,,5.0,,,,1.69231,1.25,3.20769,4.45769,6.15,0.54231,2.07164,0.79578,2.14877,5.01619,2.00442,1.30375,1.11542,4.94201,1.0,1.0,0.0,8.0,08/06/2015,1.0,0.0,8.0,5.0,2.0,3.0,68.0,09/11/2014,1.0,0.0,68.0,5.0,5.0,0.0,32.0,08/01/2013,1.0,0.0,32.0,32.0,0,2,0,$0.00,0,0,"ONE NOLTE DRIVE
KITTANNING, PA 16201
",09/01/2016
769,395933,ROTHERMEL L CAPLAN TCU,WILLOW AT FOURTH ST POB 1282,LEBANON,PA,17046,7172707729,460,Lebanon,Non profit - Corporation,19,15,Medicare,True,THE GOOD SAMARITAN HOSPITAL,08/24/1994,True,False,False,False,Resident,Yes,4.0,,5.0,,1.0,,5.0,,5.0,,,,2.78,0.94667,2.58,3.52667,6.30667,1.14333,2.23306,0.76649,1.6179,4.61745,3.05468,1.02511,1.19153,5.50554,0.0,0.0,0.0,0.0,03/31/2016,0.0,0.0,0.0,1.0,1.0,0.0,4.0,04/23/2015,1.0,0.0,4.0,0.0,0.0,0.0,0.0,05/29/2014,0.0,0.0,0.0,1.333,0,0,0,$0.00,0,0,"1282 LEBANON
PA 17046
",09/01/2016
770,395974,MONTICELLO HOUSE,1048 W BALTIMORE AVENUE,MEDIA,PA,19063,6108913803,290,Delaware,Non profit - Corporation,86,83,Medicare,False,RIDDLE VILLAGE,11/13/1995,True,False,False,False,Resident,Yes,4.0,,3.0,,4.0,,4.0,,5.0,,,,2.51988,0.77108,1.09398,1.86506,4.38494,0.22048,2.53612,0.62906,1.06367,4.22885,2.43799,1.01739,0.76849,4.17969,7.0,7.0,0.0,28.0,12/07/2015,1.0,0.0,28.0,5.0,5.0,0.0,28.0,11/17/2014,1.0,0.0,28.0,5.0,5.0,0.0,24.0,11/06/2013,1.0,0.0,24.0,27.333,0,1,0,$0.00,0,0,"1048 W BALTIMORE AVENUE
MEDIA, PA 19063
",09/01/2016
771,396101,REHAB AT SHANNONDELL,5000 SHANNONDELL DRIVE,AUDUBON,PA,19403,6107285400,560,Montgomery,For profit - Corporation,190,58,Medicare,False,"SHANNONDELL, INC.",01/31/2006,True,False,False,False,Resident,Yes,5.0,,5.0,,5.0,,5.0,,5.0,,,,2.80172,0.0,2.29655,2.29655,5.09827,0.39397,2.44792,0.69569,1.44625,4.58986,2.80834,0.0,1.1865,4.47739,0.0,0.0,0.0,0.0,10/08/2015,0.0,0.0,0.0,1.0,1.0,0.0,4.0,11/25/2014,1.0,0.0,4.0,1.0,1.0,0.0,8.0,09/06/2013,1.0,0.0,8.0,2.667,0,0,0,$0.00,0,0,"5000 SHANNONDELL DRIVE
AUDUBON, PA 19403
",09/01/2016
772,396128,MAPLE FARM,604 OAK STREET,AKRON,PA,17501,7178591191,440,Lancaster,Non profit - Corporation,46,44,Medicare and Medicaid,False,GARDEN SPOT VILLAGE OF AKRON,02/05/2010,False,False,False,False,Resident,Yes,4.0,,3.0,,2.0,,4.0,,4.0,,,,2.35,1.06477,1.07159,2.13636,4.48636,0.05682,2.53919,0.70336,1.17944,4.42198,2.27088,1.25648,0.67888,4.08958,5.0,5.0,0.0,36.0,08/11/2015,1.0,0.0,36.0,2.0,2.0,0.0,8.0,09/11/2014,1.0,0.0,8.0,7.0,7.0,0.0,48.0,08/09/2013,1.0,0.0,48.0,28.667,0,0,0,$0.00,0,0,"604 OAK STREET
AKRON, PA 17501
",09/01/2016
773,396129,WILLOW TERRACE,ONE PENN BOULEVARD,PHILADELPHIA,PA,19144,2159518500,620,Philadelphia,For profit - Corporation,180,169,Medicare and Medicaid,False,"RC OPERATOR, LLC",08/13/2010,True,False,False,False,Both,Yes,4.0,,3.0,,5.0,,3.0,,2.0,,,,2.46893,1.14941,0.62219,1.7716,4.24053,0.03373,2.44741,0.72496,1.4034,4.57577,2.47528,1.31595,0.33127,3.73558,3.0,3.0,3.0,36.0,02/19/2016,1.0,0.0,36.0,2.0,2.0,0.0,8.0,03/20/2015,1.0,0.0,8.0,3.0,3.0,0.0,28.0,04/29/2014,1.0,0.0,28.0,25.333,0,0,0,$0.00,0,0,"ONE PENN BOULEVARD
PHILADELPHIA, PA 19144
",09/01/2016
774,396140,REHABILITATION CENTER AT BRETHREN VILLAGE LLC,3001 LITITZ PIKE,LANCASTER,PA,17606,7175692657,440,Lancaster,Non profit - Corporation,20,4,Medicare,False,REHABILITATION CENTER AT BRETHREN VILLAGE LLC,05/10/2016,True,False,False,False,,Yes,,Too New to Rate,,Too New to Rate,,Too New to Rate,,Too New to Rate,,Too New to Rate,Data Not Available,Data Not Available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,$0.00,0,0,"3001 LITITZ PIKE
LANCASTER, PA 17606
",09/01/2016
775,39A435,SOUTHEASTERN PENNSYLVANIA VETERAN'S CENTER,ONE VETERANS DRIVE,SPRING CITY,PA,19475,6109482400,210,Chester,Government - State,238,183,Medicaid,False,Legal Business Name Not Available,01/01/2009,False,False,False,False,Both,Yes,1.0,,2.0,,2.0,,1.0,,2.0,,,,2.0806,0.39891,0.32787,0.72678,2.80738,0.01557,2.40921,0.60077,0.81718,3.82716,2.11902,0.55112,0.29979,2.95683,3.0,3.0,0.0,12.0,10/29/2015,1.0,0.0,12.0,14.0,13.0,1.0,64.0,01/09/2015,1.0,0.0,64.0,15.0,12.0,3.0,193.0,08/15/2014,1.0,0.0,193.0,59.5,2,4,0,$0.00,0,0,"ONE VETERANS DRIVE
SPRING CITY, PA 19475
",09/01/2016
776,405018,RYDER MEMORIAL HOSPITAL INC,355 AVE  FONT MARTELO,HUMACAO,PR,792,7878520768,340,Humacao,Non profit - Corporation,62,20,Medicare,True,RYDER MEMORIAL HOSPITAL INC,04/01/1979,False,False,False,False,,Yes,4.0,,2.0,,5.0,,5.0,,5.0,,,,0.0,3.715,4.78,8.495,8.495,0.4275,2.43364,0.73881,1.6281,4.80055,0.0,4.17356,2.19373,7.13303,19.0,19.0,0.0,224.0,03/17/2016,1.0,0.0,224.0,26.0,26.0,0.0,412.0,07/06/2015,1.0,0.0,412.0,37.0,37.0,0.0,692.0,09/12/2014,1.0,0.0,692.0,364.667,0,0,2,$32305.00,0,2,"355 AVE
HUMACAO, PR 00792
",09/01/2016
777,405030,MILLENNIUM INSTITUTE FOR ADVANCE NURSING CARE INC,CALLE COSME REPARTO SAN LUCAS ENTRADA SECTOR CANEJ,RIO PIEDRAS,PR,926,7877080138,640,San Juan,For profit - Corporation,35,19,Medicare,False,MILLENNIUM INSTITUTE FOR ADVANCE NURSING CARE INC.,02/12/2015,False,False,False,False,,Yes,5.0,,5.0,,,Data Not Available,,Data Not Available,,Data Not Available,,,0.0,0.75,0.82632,1.57632,1.57632,0.17895,,,,,,,,,17.0,17.0,0.0,160.0,02/12/2016,1.0,0.0,160.0,0.0,0.0,0.0,0.0,02/12/2015,0.0,0.0,0.0,,,,,,,,,96.0,0,0,1,$7963.00,0,1,,09/01/2016
778,395473,PENNSWOOD VILLAGE,ROUTE 413,NEWTOWN,PA,18940,2159689110,140,Bucks,Non profit - Corporation,53,47,Medicare,False,PENNSWOOD VILLAGE,06/04/1980,True,False,False,False,Resident,Yes,5.0,,5.0,,5.0,,5.0,,5.0,,,,2.06702,0.91489,1.46809,2.38298,4.45,0.10957,2.58172,0.53655,0.76603,3.8843,1.96452,1.41527,1.43201,4.61796,2.0,2.0,0.0,8.0,01/12/2016,1.0,0.0,8.0,0.0,0.0,0.0,0.0,02/12/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,01/24/2014,0.0,0.0,0.0,4.0,0,0,0,$0.00,0,0,"413 NEWTOWN
PA 18940
(40.257787, -74.962443)",09/01/2016
779,425334,MARTHA FRANKS BAPTIST RETIREMENT CENTER,ONE MARTHA FRANKS DRIVE,LAURENS,SC,29360,8649844541,290,Laurens,Non profit - Corporation,88,70,Medicare and Medicaid,False,SC BAPTIST MINISTRIES,05/03/1994,True,False,False,False,Resident,Yes,4.0,,3.0,,2.0,,4.0,,4.0,,,,2.56429,1.36857,0.97929,2.34786,4.91215,0.08357,2.47154,0.63915,1.03595,4.14664,2.54578,1.77724,0.70633,4.77505,2.0,2.0,0.0,8.0,05/12/2016,1.0,0.0,8.0,17.0,14.0,3.0,80.0,01/15/2015,1.0,0.0,80.0,6.0,4.0,2.0,32.0,05/01/2013,1.0,0.0,32.0,36.0,1,0,0,$0.00,0,0,"ONE MARTHA FRANKS DRIVE
LAURENS, SC 29360
",09/01/2016
780,435072,SEVEN SISTERS LIVING CENTER,1201 HWY 71 SOUTH,HOT SPRINGS,SD,57747,6057453460,230,Fall River,Non profit - Corporation,48,43,Medicare and Medicaid,True,FALL RIVER HEALTH SERVICES,08/01/1993,False,False,False,False,Both,Yes,2.0,,2.0,,1.0,,4.0,,3.0,,,,3.17674,0.55814,0.55698,1.11512,4.29186,0.00349,2.279,0.58271,0.82698,3.68868,3.42026,0.79501,0.50325,4.69004,8.0,8.0,0.0,32.0,04/13/2016,1.0,0.0,32.0,7.0,7.0,0.0,76.0,06/10/2015,1.0,0.0,76.0,3.0,3.0,0.0,16.0,04/23/2014,1.0,0.0,16.0,44.0,0,0,0,$0.00,1,1,"1201 HWY
HOT SPRINGS, SD 57747
",09/01/2016
781,435125,STRAND-KJORSVIG COMMUNITY REST HOME,801 S MAIN POST OFFICE BOX 195,ROSLYN,SD,57261,6054864523,180,Day,Non profit - Corporation,34,33,Medicare and Medicaid,False,STRAND-KJORSVIG COMMUNITY REST HOME,08/25/2008,False,False,False,False,Resident,Yes,2.0,,1.0,,5.0,,4.0,,5.0,,,,1.92727,0.48333,0.93939,1.42273,3.34999,0.01364,2.18149,0.6019,0.87266,3.65605,2.16776,0.6665,0.80434,3.69346,2.0,2.0,0.0,16.0,03/09/2016,1.0,0.0,16.0,16.0,16.0,0.0,253.0,02/11/2015,1.0,0.0,253.0,4.0,4.0,0.0,28.0,03/12/2014,1.0,0.0,28.0,97.0,0,0,0,$0.00,0,0,"801 S MAIN
ROSLYN, SD 57261
",09/01/2016
782,435131,HUDSON CARE AND REHAB CENTER,720 PARKWAY,HUDSON,SD,57034,6059842244,410,Lincoln,For profit - Corporation,23,21,Medicare and Medicaid,False,HUDSON CARE AND REHAB CENTER LLC,05/07/2014,False,False,False,False,Resident,Yes,5.0,,4.0,,4.0,,5.0,,5.0,,,,2.3119,0.78095,0.8619,1.64286,3.95475,0.02619,2.17196,0.57416,0.7696,3.51572,2.61179,1.12893,0.83681,4.53426,5.0,5.0,0.0,32.0,03/17/2016,1.0,0.0,32.0,1.0,1.0,0.0,0.0,05/28/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,05/07/2014,0.0,0.0,0.0,16.0,0,0,0,$0.00,0,0,"720 PARKWAY
HUDSON, SD 57034
",09/01/2016
783,445112,TREVECCA HEALTH CARE CENTER,329 MURFREESBORO RD,NASHVILLE,TN,37210,6152446900,180,Davidson,For profit - Partnership,240,185,Medicare and Medicaid,False,"AVALON HEALTH CARE, LLC.",10/01/1976,False,False,False,False,Resident,Yes,5.0,,5.0,,5.0,,4.0,,4.0,,,,2.61405,0.87811,1.02919,1.9073,4.52135,0.13892,2.57845,0.80098,1.32192,4.70136,2.48757,0.90992,0.58174,3.87656,4.0,4.0,0.0,16.0,01/19/2016,1.0,0.0,16.0,0.0,0.0,0.0,0.0,11/19/2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10/09/2013,0.0,0.0,0.0,8.0,0,0,0,$0.00,0,0,"329 MURFREESBORO RD
NASHVILLE, TN 37210
",09/01/2016
784,445156,LAUREL MANOR HEALTH CARE,902 BUCHANAN RD,NEW TAZEWELL,TN,37825,4236268215,120,Claiborne,For profit - Corporation,134,108,Medicare and Medicaid,False,DIVERSICARE LEASING CORP.,02/10/1983,False,False,False,False,Resident,Yes,4.0,,3.0,,5.0,,2.0,,3.0,,,,2.06157,0.94306,0.46667,1.40972,3.4713,0.04583,2.83329,0.61746,0.88761,4.33836,1.78537,1.26767,0.39285,3.22529,5.0,5.0,1.0,24.0,06/08/2016,1.0,0.0,24.0,2.0,1.0,1.0,8.0,06/24/2015,1.0,0.0,8.0,5.0,5.0,0.0,24.0,03/19/2014,1.0,0.0,24.0,18.667,0,3,0,$0.00,0,0,"902 BUCHANAN RD
NEW TAZEWELL, TN 37825
",09/01/2016
