index,Federal Provider Number,Provider Name,Provider Address,Provider City,Provider State,Provider Zip Code,Provider Phone Number,Provider SSA County Code,Provider County Name,Ownership Type,Number of Certified Beds,Number of Residents in Certified Beds,Provider Type,Provider Resides in Hospital,Legal Business Name,Date First Approved to Provide Medicare and Medicaid services,Continuing Care Retirement Community,Special Focus Facility,Most Recent Health Inspection More Than 2 Years Ago,Provider Changed Ownership in Last 12 Months,With a Resident and Family Council,Automatic Sprinkler Systems in All Required Areas,Overall Rating,Overall Rating Footnote,Health Inspection Rating,Health Inspection Rating Footnote,QM Rating,QM Rating Footnote,Staffing Rating,Staffing Rating Footnote,RN Staffing Rating,RN Staffing Rating Footnote,Reported Staffing Footnote,Physical Therapist Staffing Footnote,Reported CNA Staffing Hours per Resident per Day,Reported LPN Staffing Hours per Resident per Day,Reported RN Staffing Hours per Resident per Day,Reported Licensed Staffing Hours per Resident per Day,Reported Total Nurse Staffing Hours per Resident per Day,Reported Physical Therapist Staffing Hours per Resident Per Day,Expected CNA Staffing Hours per Resident per Day,Expected LPN Staffing Hours per Resident per Day,Expected RN Staffing Hours per Resident per Day,Expected Total Nurse Staffing Hours per Resident per Day,Adjusted CNA Staffing Hours per Resident per Day,Adjusted LPN Staffing Hours per Resident per Day,Adjusted RN Staffing Hours per Resident per Day,Adjusted Total Nurse Staffing Hours per Resident per Day,Cycle 1 Total Number of Health Deficiencies,Cycle 1 Number of Standard Health Deficiencies,Cycle 1 Number of Complaint Health Deficiencies,Cycle 1 Health Deficiency Score,Cycle 1 Standard Survey Health Date,Cycle 1 Number of Health Revisits,Cycle 1 Health Revisit Score,Cycle 1 Total Health Score,Cycle 2 Total Number of Health Deficiencies,Cycle 2 Number of Standard Health Deficiencies,Cycle 2 Number of Complaint Health Deficiencies,Cycle 2 Health Deficiency Score,Cycle 2 Standard Health Survey Date,Cycle 2 Number of Health Revisits,Cycle 2 Health Revisit Score,Cycle 2 Total Health Score,Cycle 3 Total Number of Health Deficiencies,Cycle 3 Number of Standard Health Deficiencies,Cycle 3 Number of Complaint Health Deficiencies,Cycle 3 Health Deficiency Score,Cycle 3 Standard Health Survey Date,Cycle 3 Number of Health Revisits,Cycle 3 Health Revisit Score,Cycle 3 Total Health Score,Total Weighted Health Survey Score,Number of Facility Reported Incidents,Number of Substantiated Complaints,Number of Fines,Total Amount of Fines in Dollars,Number of Payment Denials,Total Number of Penalties,Location,Processing Date
1383,045271,OAK RIDGE NURSING HOME,501 HUDSON ST,EL DORADO,AR,71730,8708625511,690,Union,For profit - Corporation,180,90,Medicare and Medicaid,False,BLM CO. INC.,02/01/1995,False,False,False,False,Resident,Yes,4.0,,4.0,,2.0,,3.0,,2.0,,,,2.78,1.62,0.32667,1.94667,4.72667,0.005,2.29319,0.61606,0.84819,3.75744,2.97458,2.18259,0.28778,5.07067,1.0,1.0,0.0,8.0,12/11/2015,1.0,0.0,8.0,6.0,6.0,0.0,36.0,11/13/2014,1.0,0.0,36.0,5.0,5.0,0.0,52.0,01/10/2014,1.0,0.0,52.0,24.667,0,0,0,$0.00,0,0,"501 HUDSON ST
EL DORADO, AR 71730
(33.207837, -92.641362)",09/01/2016
1384,015460,CHARLTON PLACE REHAB AND HEALTHCARE CENTER,65 CHARLTON PLACE,DEATSVILLE,AL,36022,3342630618,250,Elmore,For profit - Corporation,65,60,Medicare and Medicaid,False,"TI-RESURRECTION LIFE CENTER, L.L.C.",11/16/2007,False,False,False,False,Resident,Yes,1.0,,1.0,,3.0,,3.0,,3.0,,,,1.8875,1.06667,0.54833,1.615,3.5025,0.00917,2.45089,0.61254,0.97917,4.0426,1.88967,1.44536,0.41843,3.49236,3.0,3.0,1.0,8.0,12/17/2015,1.0,0.0,8.0,9.0,4.0,7.0,68.0,10/02/2014,2.0,34.0,102.0,12.0,12.0,0.0,80.0,10/31/2013,1.0,0.0,80.0,51.333,0,1,1,$12513.00,0,1,"65 CHARLTON PLACE
DEATSVILLE, AL 36022
(32.504525, -86.416692)",09/01/2016
1385,055718,MONTCLAIR MANOR CARE CENTER,5119 BANDERA STREET,MONTCLAIR,CA,91763,9096261294,460,San Bernardino,For profit - Individual,59,56,Medicare and Medicaid,False,"MONTCLAIR MANOR CARE CENTER, LLC",08/01/1973,False,False,False,False,Resident,Yes,3.0,,2.0,,5.0,,3.0,,3.0,,,,2.01518,0.82946,0.53661,1.36607,3.38125,0.10179,2.48801,0.55783,0.85606,3.9019,1.98739,1.23416,0.46837,3.49304,2.0,2.0,0.0,20.0,12/31/2015,1.0,0.0,20.0,8.0,8.0,0.0,104.0,02/27/2015,3.0,73.0,177.0,5.0,5.0,0.0,52.0,03/28/2014,1.0,0.0,52.0,77.667,0,0,0,$0.00,0,0,"5119 BANDERA STREET
MONTCLAIR, CA 91763
(34.065018, -117.693551)",09/01/2016
1386,055182,LEMON GROVE CARE AND REHABILITATION CENTER,8351 BROADWAY,LEMON GROVE,CA,91945,6194630294,470,San Diego,For profit - Corporation,158,144,Medicare and Medicaid,False,"LEMON GROVE HEALTH ASSOCIATES, LLC",01/01/1967,False,False,False,False,Resident,Yes,2.0,,1.0,,5.0,,4.0,,4.0,,,,3.175,1.19097,0.73264,1.92361,5.09861,0.14201,2.55368,0.63658,1.05001,4.24026,3.0507,1.55285,0.52136,4.84687,26.0,22.0,4.0,140.0,03/21/2016,2.0,70.0,210.0,14.0,14.0,0.0,60.0,02/06/2015,1.0,0.0,60.0,20.0,17.0,3.0,156.0,01/24/2014,1.0,0.0,156.0,151.0,1,7,0,$0.00,1,1,"8351 BROADWAY
LEMON GROVE, CA 91945
(32.747103, -117.017544)",09/01/2016
1387,045436,"PRESBYTERIAN VILLAGE, INC",500 BROOKSIDE DRIVE,LITTLE ROCK,AR,72205,5012251615,590,Pulaski,Non profit - Corporation,78,70,Medicare and Medicaid,False,PRESBYTERIAN VILLAGE INC.,12/09/2010,True,False,False,False,Resident,Yes,2.0,,2.0,,2.0,,3.0,,2.0,,,,2.36857,1.24071,0.31786,1.55857,3.92714,0.00643,2.26464,0.52181,0.80715,3.59359,2.56631,1.9735,0.29425,4.40504,7.0,4.0,3.0,44.0,04/22/2016,1.0,0.0,44.0,10.0,10.0,0.0,84.0,05/14/2015,1.0,0.0,84.0,20.0,19.0,1.0,238.0,06/27/2014,2.0,119.0,357.0,109.5,0,4,1,$18200.00,0,1,"500 BROOKSIDE DRIVE
LITTLE ROCK, AR 72205
(34.757403, -92.373076)",09/01/2016
1388,056242,WESTLAKE CONVALESCENT HOSPITAL,316 S WESTLAKE AVENUE,LOS ANGELES,CA,90057,2134840510,200,Los Angeles,For profit - Corporation,114,95,Medicare and Medicaid,False,"AJIT HEALTHCARE, INC.",10/31/1970,False,False,False,False,Resident,Yes,1.0,,2.0,,3.0,,1.0,,1.0,,,,2.64368,0.40158,0.16421,0.56579,3.20947,0.02158,2.70081,1.09151,1.48805,5.28037,2.40179,0.30537,0.08246,2.45003,13.0,13.0,0.0,76.0,04/25/2016,1.0,0.0,76.0,11.0,8.0,3.0,64.0,02/20/2015,1.0,0.0,64.0,15.0,15.0,0.0,64.0,10/24/2013,1.0,0.0,64.0,70.0,1,2,0,$0.00,0,0,"316 S WESTLAKE AVENUE
LOS ANGELES, CA 90057
(34.06202, -118.271706)",09/01/2016
1389,055072,ROSECRANS CARE CENTER,1140 WEST ROSECRANS AVENUE,GARDENA,CA,90247,3103233194,200,Los Angeles,For profit - Corporation,99,99,Medicare and Medicaid,False,Legal Business Name Not Available,12/01/1980,False,False,False,False,Resident,Yes,2.0,,1.0,,5.0,,3.0,,2.0,,,,2.65657,1.13333,0.46768,1.60101,4.25758,0.00505,2.26086,0.61916,0.94545,3.82547,2.88316,1.51925,0.36961,4.48621,23.0,15.0,9.0,120.0,03/09/2016,2.0,60.0,180.0,17.0,15.0,2.0,68.0,11/30/2014,1.0,0.0,68.0,17.0,17.0,0.0,96.0,08/09/2013,2.0,48.0,144.0,136.667,3,9,0,$0.00,0,0,"1140 WEST ROSECRANS AVENUE
GARDENA, CA 90247
(33.901896, -118.295059)",09/01/2016
1390,055604,REDWOOD SPRINGS HEALTHCARE CENTER,1925 E. HOUSTON AVE,VISALIA,CA,93292,5597321020,640,Tulare,For profit - Corporation,176,162,Medicare and Medicaid,False,"SPRUCE HOLDINGS, LLC",08/09/1985,False,False,False,False,Resident,Yes,1.0,,2.0,,3.0,,1.0,,2.0,,,,1.46358,0.95833,0.41883,1.37716,2.84074,0.02901,2.35663,0.56396,0.86551,3.7861,1.52387,1.41041,0.36158,3.02442,19.0,13.0,6.0,120.0,06/09/2016,1.0,0.0,120.0,12.0,11.0,1.0,72.0,07/30/2015,1.0,0.0,72.0,12.0,12.0,0.0,64.0,09/11/2014,1.0,0.0,64.0,94.667,2,9,0,$0.00,0,0,"1925 E HOUSTON AVE
VISALIA, CA 93292
(36.341888, -119.271091)",09/01/2016
1391,045203,BATESVILLE HEALTH AND REHAB,1975 WHITE DRIVE,BATESVILLE,AR,72501,8706981853,310,Independence,For profit - Corporation,150,90,Medicare and Medicaid,False,BATESVILLE HOLDINGS LLC,07/01/1992,False,False,False,True,Resident,Yes,1.0,,2.0,,1.0,,3.0,,3.0,,,,2.41444,0.68833,0.49278,1.18111,3.59555,0.06333,2.32886,0.57658,0.85842,3.76386,2.54386,0.99086,0.42894,3.85065,11.0,7.0,4.0,76.0,12/18/2015,2.0,38.0,114.0,6.0,5.0,1.0,64.0,10/24/2014,1.0,0.0,64.0,8.0,5.0,3.0,76.0,11/22/2013,1.0,0.0,76.0,91.0,0,6,1,$1300.00,0,1,"1975 WHITE DRIVE
BATESVILLE, AR 72501
(35.79127, -91.604978)",09/01/2016
1392,035172,"HAVEN OF SAFFORD, LLC",1933 PEPPERTREE DRIVE,SAFFORD,AZ,85546,9284284910,40,Graham,For profit - Corporation,128,77,Medicare and Medicaid,False,HAVEN OF SAFFORD LLC,04/28/1988,False,False,False,False,Resident,Yes,2.0,,1.0,,4.0,,4.0,,5.0,,,,2.66429,0.22792,0.99675,1.22468,3.88896,0.08831,2.56262,0.57605,0.84421,3.98288,2.55105,0.3284,0.88221,3.93585,12.0,12.0,8.0,106.0,01/29/2016,1.0,0.0,106.0,11.0,11.0,0.0,48.0,11/20/2014,1.0,0.0,48.0,18.0,16.0,2.0,88.0,08/01/2013,1.0,0.0,88.0,83.667,0,6,0,$0.00,1,1,"1933 PEPPERTREE DRIVE
SAFFORD, AZ 85546
(32.815157, -109.731413)",09/01/2016
1393,045147,BROOKRIDGE COVE REHABILITATION AND CARE  CENTER,1000 BROOKRIDGE LANE,MORRILTON,AR,72110,5013544585,140,Conway,Non profit - Corporation,118,73,Medicare and Medicaid,False,"PROGRESSIVE ELDERCARE SERVICES - MORRILTON, INC.",08/23/1989,False,False,False,False,Resident,Yes,5.0,,4.0,,5.0,,4.0,,3.0,,,,2.68151,1.03425,0.44247,1.47671,4.15823,0.05753,2.35869,0.58038,0.83505,3.77412,2.78952,1.47908,0.39592,4.44115,8.0,5.0,3.0,48.0,01/28/2016,1.0,0.0,48.0,0.0,0.0,0.0,0.0,11/13/2014,0.0,0.0,0.0,2.0,1.0,1.0,8.0,12/13/2013,1.0,0.0,8.0,25.333,0,4,0,$0.00,0,0,"1000 BROOKRIDGE LANE
MORRILTON, AR 72110
(35.167994, -92.733453)",09/01/2016
1394,035137,LIFESTREAM AT COOK HEALTH CARE,11527 WEST PEORIA AVE,YOUNGTOWN,AZ,85363,6239334683,60,Maricopa,Non profit - Other,128,97,Medicare and Medicaid,False,LIFESTREAM COMPLETE SENIOR LIVING INC.,06/26/1986,True,False,False,False,Resident,Yes,4.0,,3.0,,5.0,,3.0,,2.0,,,,2.74433,0.73711,0.41753,1.15464,3.89897,0.02526,2.51141,0.60091,0.84632,3.95864,2.68127,1.01813,0.36863,3.97014,2.0,2.0,0.0,12.0,10/28/2015,1.0,0.0,12.0,8.0,8.0,8.0,48.0,10/27/2014,1.0,0.0,48.0,9.0,9.0,0.0,48.0,07/18/2013,1.0,0.0,48.0,30.0,0,3,0,$0.00,0,0,"11527 WEST PEORIA AVE
YOUNGTOWN, AZ 85363
(33.580016, -112.304715)",09/01/2016
1395,045140,SEARCY HEALTH AND REHAB,1205 SKYLINE DRIVE,SEARCY,AR,72143,5012686188,720,White,For profit - Corporation,245,132,Medicare and Medicaid,False,SEARCY HOLDINGS LLC,03/01/1989,False,False,False,True,Both,Yes,2.0,,2.0,,4.0,,2.0,,1.0,,,,2.99167,0.87083,0.31098,1.18182,4.17348,0.00379,2.4523,0.57398,0.88198,3.90825,2.99337,1.25927,0.26346,4.30445,12.0,7.0,5.0,88.0,10/09/2015,1.0,0.0,88.0,13.0,6.0,8.0,92.0,08/01/2014,1.0,0.0,92.0,20.0,10.0,14.0,196.0,09/13/2013,1.0,0.0,196.0,107.333,0,28,1,$5450.00,0,1,"1205 SKYLINE DRIVE
SEARCY, AR 72143
(35.24552, -91.757825)",09/01/2016
1396,045413,METHODIST HEALTH AND REHAB,1915 SOUTH 74TH ST,FORT SMITH,AR,72903,4794521611,650,Sebastian,Non profit - Corporation,145,119,Medicare and Medicaid,False,"METHODIST NURSING HOME OF FORT SMITH, INC.",06/07/2006,False,False,False,False,Resident,Yes,5.0,,5.0,,4.0,,4.0,,3.0,,,,3.45504,0.93193,0.47143,1.40336,4.8584,0.00126,2.55803,0.60299,0.89892,4.05995,3.31412,1.28277,0.39186,4.82364,2.0,2.0,0.0,12.0,06/30/2016,1.0,0.0,12.0,1.0,1.0,0.0,8.0,07/17/2015,1.0,0.0,8.0,2.0,0.0,2.0,16.0,08/14/2014,0.0,0.0,16.0,11.333,0,1,0,$0.00,0,0,"1915 SOUTH 74TH ST
FORT SMITH, AR 72903
(35.363578, -94.350704)",09/01/2016
1397,035205,SUNCREST HEALTHCARE CENTER,2211 EAST SOUTHERN AVENUE,PHOENIX,AZ,85040,6023057134,60,Maricopa,Non profit - Corporation,115,77,Medicare and Medicaid,False,SUNCREST HEALTH CARE INC,04/25/1991,False,False,False,False,Resident,Yes,1.0,,2.0,,1.0,,3.0,,3.0,,,,1.93831,0.87208,0.66753,1.53961,3.47792,0.07403,2.16586,0.61023,1.02535,3.80144,2.19591,1.18616,0.48645,3.68785,10.0,10.0,0.0,60.0,04/29/2016,1.0,0.0,60.0,10.0,10.0,0.0,44.0,01/26/2015,1.0,0.0,44.0,10.0,7.0,4.0,44.0,10/24/2013,1.0,0.0,44.0,52.0,0,2,0,$0.00,0,0,"2211 EAST SOUTHERN AVENUE
PHOENIX, AZ 85040
(33.393072, -112.033525)",09/01/2016
1398,045254,VILLAGE SPRINGS HEALTH AND REHABILITATION,1208 HIGHWAY 7 NORTH,HOT SPRINGS,AR,71901,5016245238,250,Garland,For profit - Corporation,120,84,Medicare and Medicaid,False,"HSNC, INC",11/01/1994,False,False,False,False,Resident,Yes,4.0,,2.0,,5.0,,4.0,,3.0,,,,2.42262,1.12321,0.4256,1.54881,3.97143,0.05119,2.24163,0.57447,0.83473,3.65083,2.65181,1.62282,0.38097,4.38488,4.0,3.0,1.0,32.0,05/26/2016,1.0,0.0,32.0,4.0,3.0,2.0,95.0,03/20/2015,2.0,48.0,143.0,20.0,18.0,4.0,172.0,04/18/2014,1.0,0.0,172.0,92.333,0,7,1,$2600.00,1,2,"1208 HIGHWAY
HOT SPRINGS, AR 71901
(34.404712, -93.06527)",09/01/2016
1399,055862,ROSE GARDEN CONVALESCENT CTR,1899 N RAYMOND AVE,PASADENA,CA,91103,6267972120,200,Los Angeles,For profit - Corporation,99,86,Medicare and Medicaid,False,"DAVID ROSS, INC.",12/15/1967,False,False,False,False,Resident,Yes,2.0,,2.0,,3.0,,3.0,,3.0,,,,2.43605,1.10698,0.71163,1.8186,4.25466,0.09477,2.53186,0.82412,1.18188,4.53786,2.36085,1.11488,0.4499,3.77934,17.0,14.0,3.0,84.0,12/03/2015,1.0,0.0,84.0,14.0,14.0,0.0,100.0,09/10/2014,1.0,0.0,100.0,6.0,6.0,0.0,40.0,05/22/2013,1.0,0.0,40.0,82.0,2,1,1,$90114.00,1,2,"1899 N RAYMOND AVE
PASADENA, CA 91103
(34.178301, -118.149176)",09/01/2016
1400,045199,HEARTLAND REHABILITATION AND CARE CENTER,19701 INTERSTATE 30,BENTON,AR,72015,5017788200,620,Saline,Non profit - Corporation,119,103,Medicare and Medicaid,False,"PROGRESSIVE ELDERCARE SERVICES - SALINE, INC.",08/06/1992,False,False,False,False,Both,Yes,4.0,,3.0,,5.0,,3.0,,2.0,,,,2.37864,1.01699,0.47136,1.48835,3.86699,0.03447,2.3396,0.64878,1.0233,4.01168,2.49464,1.30106,0.34418,3.88552,8.0,8.0,0.0,56.0,02/05/2016,2.0,28.0,84.0,1.0,1.0,0.0,8.0,01/30/2015,1.0,0.0,8.0,7.0,7.0,0.0,40.0,02/14/2014,1.0,0.0,40.0,51.333,0,0,0,$0.00,0,0,"19701 INTERSTATE
BENTON, AR 72015
(34.598973, -92.551295)",09/01/2016
1401,056155,OAKDALE NURSING AND REHABILITATION CENTER,275 SOUTH OAK AVENUE,OAKDALE,CA,95361,2098484159,600,Stanislaus,Government - Hospital district,115,95,Medicare and Medicaid,True,OAK VALLEY HOSPITAL DISTRICT,02/01/1971,False,False,False,False,Resident,Yes,5.0,,5.0,,5.0,,4.0,,5.0,,,,2.41105,0.55158,1.32842,1.88,4.29105,0.14684,2.49211,0.60406,0.89572,3.99188,2.37389,0.7579,1.10815,4.33299,1.0,1.0,0.0,4.0,11/20/2015,1.0,0.0,4.0,1.0,0.0,1.0,20.0,10/03/2014,0.0,0.0,20.0,6.0,6.0,0.0,48.0,12/05/2013,1.0,0.0,48.0,16.667,0,1,0,$0.00,0,0,"275 SOUTH OAK AVENUE
OAKDALE, CA 95361
(37.758846, -120.860855)",09/01/2016
1402,045201,CHAPEL WOODS HEALTH AND REHABILITATION,1440 EAST CHURCH,WARREN,AR,71671,8702266766,50,Bradley,For profit - Corporation,140,87,Medicare and Medicaid,False,"WRNC,INC",09/01/1992,False,False,False,False,Both,Yes,5.0,,4.0,,5.0,,3.0,,2.0,,,,2.82759,0.94425,0.35632,1.30057,4.12816,0.02069,2.42115,0.59128,0.87887,3.8913,2.86561,1.32547,0.30294,4.27625,3.0,3.0,0.0,24.0,11/12/2015,1.0,0.0,24.0,2.0,2.0,0.0,20.0,10/31/2014,1.0,0.0,20.0,8.0,8.0,0.0,56.0,01/31/2014,2.0,28.0,84.0,32.667,0,4,0,$0.00,0,0,"1440 EAST CHURCH
WARREN, AR 71671
(33.607919, -92.034859)",09/01/2016
1403,056190,CHANDLER CONVALESCENT HOSPITAL,525 SOUTH CENTRAL AVENUE,GLENDALE,CA,91204,8182401610,200,Los Angeles,For profit - Corporation,106,95,Medicare and Medicaid,False,"CENTRAL CONVALESCENT HOSPITAL OF GLENDALE, INC.",05/11/1970,False,False,False,False,Both,Yes,2.0,,2.0,,4.0,,2.0,,1.0,,,,2.82684,0.85263,0.21526,1.06789,3.89473,0.02263,2.49711,0.59071,0.90217,3.98999,2.77769,1.19803,0.17828,3.93466,12.0,10.0,2.0,76.0,01/31/2016,1.0,0.0,76.0,15.0,15.0,0.0,76.0,12/08/2014,1.0,0.0,76.0,13.0,13.0,0.0,56.0,08/18/2013,1.0,0.0,56.0,72.667,1,1,0,$0.00,0,0,"525 SOUTH CENTRAL AVENUE
GLENDALE, CA 91204
(34.139058, -118.257868)",09/01/2016
1404,035003,THE TERRACES OF PHOENIX,7550 NORTH 16TH STREET,PHOENIX,AZ,85020,6029444455,60,Maricopa,Non profit - Corporation,64,53,Medicare,False,AMERICAN BAPTIST ESTATES INC.,01/01/1967,True,False,False,False,Resident,Yes,2.0,,1.0,,5.0,,4.0,,4.0,,,,2.93585,1.4283,0.75283,2.18113,5.11698,0.11415,2.32176,0.58242,0.99396,3.89815,3.10269,2.03544,0.56593,5.29124,6.0,6.0,4.0,132.0,05/06/2015,1.0,0.0,132.0,5.0,5.0,0.0,40.0,03/28/2014,1.0,0.0,40.0,3.0,3.0,0.0,20.0,03/13/2013,1.0,0.0,20.0,82.667,0,0,1,$14750.00,1,2,"7550 NORTH 16TH STREET
PHOENIX, AZ 85020
(33.546542, -112.047588)",09/01/2016
1405,055848,KINDRED NURSING AND HEALTHCARE-VICTORIAN,2121 PINE STREET,SAN FRANCISCO,CA,94115,4159225085,480,San Francisco,For profit - Corporation,90,89,Medicare and Medicaid,False,KINDRED NURSING CENTERS WEST LLC,10/31/1967,False,False,False,False,Resident,Yes,4.0,,4.0,,3.0,,3.0,,4.0,,,,2.50056,0.37472,0.64213,1.01685,3.51741,0.0618,2.42682,0.59769,0.88392,3.90843,2.52826,0.52037,0.54281,3.62763,6.0,6.0,0.0,24.0,07/07/2015,1.0,0.0,24.0,9.0,9.0,0.0,40.0,06/02/2014,1.0,0.0,40.0,6.0,6.0,0.0,24.0,05/07/2013,1.0,0.0,24.0,29.333,2,0,0,$0.00,0,0,"2121 PINE STREET
SAN FRANCISCO, CA 94115
(37.788276, -122.431104)",09/01/2016
1406,055817,MONTE VISTA HEALTHCARE CENTER,802 BUENA VISTA STREET,DUARTE,CA,91010,6263598141,200,Los Angeles,For profit - Corporation,69,66,Medicare and Medicaid,False,"BVCV OPERATING COMPANY, LLC",09/05/1967,False,False,False,False,Resident,Yes,5.0,,4.0,,5.0,,4.0,,3.0,,,,3.90682,0.79848,0.67727,1.47576,5.38257,0.07121,2.6157,0.72259,1.12716,4.46545,3.66485,0.91717,0.44897,4.85877,5.0,5.0,0.0,12.0,02/05/2016,1.0,0.0,12.0,8.0,8.0,0.0,36.0,12/12/2014,1.0,0.0,36.0,11.0,10.0,1.0,64.0,08/24/2013,1.0,0.0,64.0,28.667,1,0,0,$0.00,0,0,"802 BUENA VISTA STREET
DUARTE, CA 91010
(34.143125, -117.977553)",09/01/2016
1407,015437,"FOLSOM CENTER FOR REHABILITATION AND HEALTHCARE, T",401 ARNOLD STREET N.E.,CULLMAN,AL,35055,2567394409,210,Cullman,For profit - Corporation,102,94,Medicare and Medicaid,False,USA HEALTHCARE LTC LLC,06/18/1998,False,False,False,False,Both,Yes,4.0,,5.0,,1.0,,3.0,,1.0,,,,3.21223,1.275,0.36223,1.63723,4.84946,0.03936,2.29318,0.63554,1.04456,3.97328,3.43708,1.66512,0.25911,4.91978,0.0,0.0,0.0,0.0,08/06/2015,0.0,0.0,0.0,4.0,4.0,0.0,16.0,08/28/2014,1.0,0.0,16.0,0.0,0.0,0.0,0.0,09/06/2013,0.0,0.0,0.0,5.333,0,0,0,$0.00,0,0,"401 ARNOLD STREET N E
CULLMAN, AL 35055
(34.181126, -86.840689)",09/01/2016
1408,055612,SHADOWBROOK HEALTH CARE,1 GILMORE LANE,OROVILLE,CA,95966,5305341353,30,Butte,For profit - Corporation,50,44,Medicare and Medicaid,False,"SHADOWBROOK HEALTH CARE, INC.",05/01/1980,False,False,False,False,Resident,Yes,3.0,,2.0,,5.0,,3.0,,3.0,,,,2.19773,0.97727,0.54773,1.525,3.72273,0.02159,2.23043,0.58116,0.91133,3.72291,2.41773,1.39572,0.44909,4.0307,17.0,17.0,3.0,80.0,02/25/2016,1.0,0.0,80.0,11.0,7.0,4.0,80.0,02/26/2015,1.0,0.0,80.0,18.0,13.0,5.0,132.0,12/13/2013,1.0,0.0,132.0,88.667,9,4,0,$0.00,0,0,"1 GILMORE LANE
OROVILLE, CA 95966
(39.507796, -121.540566)",09/01/2016
1409,035145,DEVON GABLES REHABILITATION CENTER,6150 EAST GRANT ROAD,TUCSON,AZ,85712,5202966181,90,Pima,For profit - Corporation,312,243,Medicare and Medicaid,False,DEVON GABLES REHABILITATION CENTER LLC,11/08/1987,False,False,False,False,Resident,Yes,4.0,,3.0,,2.0,,4.0,,4.0,,,,2.1821,0.73498,0.67778,1.41276,3.59486,0.10658,2.25755,0.57613,0.90114,3.73482,2.3717,1.05884,0.562,3.87984,5.0,5.0,3.0,24.0,04/30/2015,1.0,0.0,24.0,2.0,2.0,1.0,28.0,02/27/2014,1.0,0.0,28.0,9.0,9.0,0.0,52.0,12/19/2012,1.0,0.0,52.0,30.0,0,5,0,$0.00,0,0,"6150 EAST GRANT ROAD
TUCSON, AZ 85712
(32.250573, -110.860892)",09/01/2016
1410,015372,REGENCY HEALTH CARE AND REHABILITATION CENTER,2004 MAX LUTHER DRIVE,HUNTSVILLE,AL,35810,2568529290,440,Madison,For profit - Partnership,60,59,Medicare and Medicaid,False,HUNTSVILLE SENIOR SERVICES LLC,03/01/1980,True,False,False,False,,Yes,5.0,,4.0,,3.0,,5.0,,5.0,,,,3.73475,1.16102,0.91525,2.07627,5.81102,0.03051,2.65214,0.57638,0.93827,4.16678,3.45531,1.6719,0.72887,5.62151,2.0,2.0,0.0,8.0,06/16/2016,1.0,0.0,8.0,5.0,5.0,0.0,28.0,05/06/2015,1.0,0.0,28.0,3.0,3.0,0.0,40.0,08/07/2014,1.0,0.0,40.0,20.0,0,0,0,$0.00,0,0,"2004 MAX LUTHER DRIVE
HUNTSVILLE, AL 35810
(34.758263, -86.597052)",09/01/2016
1411,035071,MISSION PALMS OF MESA HEALTH AND REHABILITATION CE,6458 EAST BROADWAY ROAD,MESA,AZ,85206,4808325160,60,Maricopa,For profit - Corporation,100,50,Medicare and Medicaid,False,PINNACLE HEALTH FACILITIES XXVI LP,07/05/1979,False,False,False,False,Both,Yes,5.0,,4.0,,5.0,,4.0,,4.0,,,,2.405,1.316,1.031,2.347,4.752,0.104,2.59101,0.69049,1.15551,4.43701,2.27755,1.58189,0.66669,4.31706,3.0,3.0,0.0,12.0,07/30/2015,1.0,0.0,12.0,6.0,6.0,1.0,32.0,05/14/2014,1.0,0.0,32.0,6.0,6.0,0.0,32.0,03/28/2013,1.0,0.0,32.0,22.0,0,1,0,$0.00,0,0,"6458 EAST BROADWAY ROAD
MESA, AZ 85206
(33.408661, -111.691161)",09/01/2016
1412,055042,ALTA VISTA HEALTHCARE & WELLNESS CENTRE,9020 GARFIELD STREET,RIVERSIDE,CA,92503,9516888200,430,Riverside,For profit - Corporation,99,85,Medicare and Medicaid,False,RIVERSIDE HEALTHCARE & WELLNESS CENTRE LLC,01/01/1973,False,False,False,False,Resident,Yes,1.0,,1.0,,3.0,,3.0,,3.0,,,,2.46059,1.05412,0.79824,1.85235,4.31295,0.19647,2.74452,0.88071,1.46924,5.09447,2.19986,0.99343,0.40595,3.41254,21.0,14.0,7.0,171.0,10/15/2015,1.0,0.0,171.0,14.0,10.0,4.0,64.0,11/20/2014,1.0,0.0,64.0,17.0,13.0,4.0,84.0,11/21/2013,1.0,0.0,84.0,120.833,3,12,1,$3250.00,0,1,"9020 GARFIELD STREET
RIVERSIDE, CA 92503
(33.928596, -117.440195)",09/01/2016
1413,055372,ELMCREST CARE CENTER,3111 SANTA ANITA AVE,EL MONTE,CA,91733,6264430218,200,Los Angeles,For profit - Corporation,96,84,Medicare and Medicaid,False,"ELMCREST CARE CENTER, LLC",01/01/1978,False,False,False,False,Both,Yes,2.0,,2.0,,3.0,,2.0,,2.0,,,,0.0,3.12976,0.53869,3.66845,3.66845,0.12321,2.52221,0.66376,1.14291,4.32888,0.0,3.9136,0.35218,3.41593,14.0,13.0,1.0,72.0,12/05/2015,1.0,0.0,72.0,11.0,10.0,2.0,72.0,10/03/2014,1.0,0.0,72.0,9.0,9.0,0.0,56.0,06/08/2013,1.0,0.0,56.0,69.333,0,2,0,$0.00,0,0,"3111 SANTA ANITA AVE
EL MONTE, CA 91733
(34.064548, -118.042695)",09/01/2016
