index,Federal Provider Number,Provider Name,Provider Address,Provider City,Provider State,Provider Zip Code,Provider Phone Number,Provider SSA County Code,Provider County Name,Ownership Type,Number of Certified Beds,Number of Residents in Certified Beds,Provider Type,Provider Resides in Hospital,Legal Business Name,Date First Approved to Provide Medicare and Medicaid services,Continuing Care Retirement Community,Special Focus Facility,Most Recent Health Inspection More Than 2 Years Ago,Provider Changed Ownership in Last 12 Months,With a Resident and Family Council,Automatic Sprinkler Systems in All Required Areas,Overall Rating,Overall Rating Footnote,Health Inspection Rating,Health Inspection Rating Footnote,QM Rating,QM Rating Footnote,Staffing Rating,Staffing Rating Footnote,RN Staffing Rating,RN Staffing Rating Footnote,Reported Staffing Footnote,Physical Therapist Staffing Footnote,Reported CNA Staffing Hours per Resident per Day,Reported LPN Staffing Hours per Resident per Day,Reported RN Staffing Hours per Resident per Day,Reported Licensed Staffing Hours per Resident per Day,Reported Total Nurse Staffing Hours per Resident per Day,Reported Physical Therapist Staffing Hours per Resident Per Day,Expected CNA Staffing Hours per Resident per Day,Expected LPN Staffing Hours per Resident per Day,Expected RN Staffing Hours per Resident per Day,Expected Total Nurse Staffing Hours per Resident per Day,Adjusted CNA Staffing Hours per Resident per Day,Adjusted LPN Staffing Hours per Resident per Day,Adjusted RN Staffing Hours per Resident per Day,Adjusted Total Nurse Staffing Hours per Resident per Day,Cycle 1 Total Number of Health Deficiencies,Cycle 1 Number of Standard Health Deficiencies,Cycle 1 Number of Complaint Health Deficiencies,Cycle 1 Health Deficiency Score,Cycle 1 Standard Survey Health Date,Cycle 1 Number of Health Revisits,Cycle 1 Health Revisit Score,Cycle 1 Total Health Score,Cycle 2 Total Number of Health Deficiencies,Cycle 2 Number of Standard Health Deficiencies,Cycle 2 Number of Complaint Health Deficiencies,Cycle 2 Health Deficiency Score,Cycle 2 Standard Health Survey Date,Cycle 2 Number of Health Revisits,Cycle 2 Health Revisit Score,Cycle 2 Total Health Score,Cycle 3 Total Number of Health Deficiencies,Cycle 3 Number of Standard Health Deficiencies,Cycle 3 Number of Complaint Health Deficiencies,Cycle 3 Health Deficiency Score,Cycle 3 Standard Health Survey Date,Cycle 3 Number of Health Revisits,Cycle 3 Health Revisit Score,Cycle 3 Total Health Score,Total Weighted Health Survey Score,Number of Facility Reported Incidents,Number of Substantiated Complaints,Number of Fines,Total Amount of Fines in Dollars,Number of Payment Denials,Total Number of Penalties,Location,Processing Date
2672,105057,PINES NURSING HOME,301 NE 141 STREET,MIAMI,FL,33161,3058931102,120,Miami-Dade,For profit - Corporation,46,42,Medicare and Medicaid,False,PINES NURSING HOME 2015 LLC,01/01/1967,False,False,False,True,Resident,Yes,2.0,,1.0,,3.0,,4.0,,4.0,,,,2.99286,1.15357,0.63929,1.79286,4.78572,0.0,2.68713,0.687,0.89198,4.26611,2.73288,1.39369,0.53552,4.52187,13.0,13.0,0.0,76.0,06/26/2015,2.0,38.0,114.0,9.0,9.0,0.0,36.0,05/22/2014,2.0,18.0,54.0,5.0,5.0,0.0,20.0,04/19/2013,1.0,0.0,20.0,78.333,0,0,2,$11228.00,0,2,"301 NE 141 STREET
MIAMI, FL 33161
(25.904681, -80.191829)",09/01/2016
2673,105119,WILTON MANORS HEALTH & REHABILITATION CENTER,2675 N ANDREWS AVE,WILTON MANORS,FL,33311,9545635711,50,Broward,For profit - Corporation,147,136,Medicare and Medicaid,False,"PALM COURT NH, LLC",06/01/1982,False,False,False,False,Both,Yes,2.0,,2.0,,2.0,,3.0,,3.0,,,,2.61691,0.92868,0.76949,1.69816,4.31508,0.16029,2.57071,0.74683,1.2375,4.55504,2.4978,1.0321,0.46461,3.81855,10.0,8.0,3.0,64.0,07/08/2016,1.0,0.0,64.0,7.0,4.0,3.0,56.0,05/14/2015,1.0,0.0,56.0,2.0,2.0,0.0,8.0,04/10/2014,1.0,0.0,8.0,52.0,0,7,1,$10140.00,0,1,"2675 N ANDREWS AVE
WILTON MANORS, FL 33311
(26.160505, -80.146407)",09/01/2016
2674,105101,"FOUNTAINS NURSING HOME INC, THE",3800 N FEDERAL HWY,BOCA RATON,FL,33431,5613957510,490,Palm Beach,For profit - Corporation,46,36,Medicare and Medicaid,False,THE FOUNTAINS NURSING HOME INC.,07/15/1968,False,False,False,False,Resident,Yes,4.0,,3.0,,5.0,,,Data Not Available,,Data Not Available,Data Not Available,Data Not Available,,,,,,,2.47545,0.54842,0.88533,3.90919,,,,,4.0,4.0,0.0,32.0,11/05/2015,1.0,0.0,32.0,2.0,2.0,0.0,8.0,09/05/2014,1.0,0.0,8.0,9.0,6.0,3.0,36.0,07/12/2013,1.0,0.0,36.0,24.667,0,3,0,$0.00,0,0,"3800 N FEDERAL HWY
BOCA RATON, FL 33431
(26.384612, -80.076417)",09/01/2016
2675,105083,BROWARD NURSING & REHABILITATION CENTER,1330 S ANDREWS AVE,FORT LAUDERDALE,FL,33316,9545245587,50,Broward,For profit - Corporation,194,139,Medicare and Medicaid,False,BROWARD NURSING & REHABILITATION CENTER LLC,09/01/1976,False,False,False,False,Resident,Yes,4.0,,3.0,,4.0,,4.0,,4.0,,,,2.68957,1.24209,0.7036,1.94568,4.63526,0.05647,2.44768,0.68998,1.02525,4.16291,2.69619,1.49416,0.51278,4.48827,7.0,7.0,0.0,28.0,05/12/2016,1.0,0.0,28.0,5.0,4.0,1.0,24.0,02/26/2015,1.0,0.0,24.0,3.0,3.0,0.0,24.0,12/12/2013,1.0,0.0,24.0,26.0,0,4,0,$0.00,0,0,"1330 S ANDREWS AVE
FORT LAUDERDALE, FL 33316
(26.105112, -80.142898)",09/01/2016
2676,105089,MANOR PINES CONVALESCENT CENTER,1701 NE 26TH ST,FORT LAUDERDALE,FL,33305,9545668353,50,Broward,For profit - Corporation,206,126,Medicare and Medicaid,False,"MANOR PINES CONVALESCENT CENTER, LLC",07/01/1970,False,False,False,False,Resident,Yes,4.0,,4.0,,2.0,,4.0,,4.0,,,,3.2254,0.98135,1.03214,2.01349,5.23889,0.05992,2.55209,0.674,1.15302,4.37912,3.10105,1.20848,0.66886,4.82231,7.0,6.0,1.0,28.0,01/14/2016,1.0,0.0,28.0,3.0,3.0,0.0,12.0,10/16/2014,1.0,0.0,12.0,3.0,3.0,0.0,12.0,08/23/2013,1.0,0.0,12.0,20.0,0,1,0,$0.00,0,0,"1701 NE 26TH ST
FORT LAUDERDALE, FL 33305
(26.15967, -80.12451)",09/01/2016
2677,105071,BAYSIDE REHABILITATION AND HEALTH CENTER,811 JACKSON ST N,SAINT PETERSBURG,FL,33705,7272093600,510,Pinellas,For profit - Individual,92,82,Medicare and Medicaid,False,Legal Business Name Not Available,01/01/1967,False,False,False,False,Resident,Yes,3.0,,4.0,,1.0,,4.0,,3.0,,,,3.04634,0.97378,0.6189,1.59268,4.63902,0.04268,2.30914,0.63182,1.0233,3.96427,3.23704,1.27921,0.45191,4.71699,4.0,4.0,0.0,20.0,05/22/2015,1.0,0.0,20.0,1.0,1.0,0.0,4.0,03/20/2014,1.0,0.0,4.0,5.0,5.0,0.0,20.0,01/17/2013,1.0,0.0,20.0,14.667,0,0,0,$0.00,0,0,"811 JACKSON ST N
SAINT PETERSBURG, FL 33705
(27.780675, -82.64873)",09/01/2016
2678,075434,ORANGE HEALTH CARE CENTER,225 BOSTON POST RD,ORANGE,CT,6477,2037950835,40,New Haven,For profit - Corporation,60,55,Medicare and Medicaid,False,DAWN-RA CORP,03/01/2003,False,False,False,False,Resident,Yes,1.0,,1.0,,2.0,,3.0,,4.0,,,,2.06364,0.66364,0.72273,1.38636,3.45001,0.07818,2.41951,0.66381,0.97185,4.05517,2.0928,0.82978,0.55567,3.42936,4.0,4.0,0.0,24.0,05/19/2016,1.0,0.0,24.0,12.0,11.0,1.0,108.0,07/23/2015,1.0,0.0,108.0,23.0,13.0,10.0,251.0,10/02/2014,1.0,0.0,251.0,89.833,3,0,5,$20976.00,0,5,"225 BOSTON POST RD
ORANGE, CT 06477
(41.269394, -72.998313)",09/01/2016
2679,105138,SUMMER BROOK HEALTH CARE CENTER,5377 MONCRIEF ROAD,JACKSONVILLE,FL,32209,9047681506,150,Duval,For profit - Corporation,120,114,Medicare and Medicaid,False,NORTHERN JACKSONVILLE ACQUISITIONS LLC,05/09/1967,False,False,False,False,Both,Yes,4.0,,3.0,,5.0,,3.0,,2.0,,,,3.01491,1.7193,0.37105,2.09035,5.10526,0.02763,2.08586,0.53528,0.81125,3.43238,3.54659,2.66594,0.34176,5.99548,9.0,8.0,1.0,40.0,10/15/2015,1.0,0.0,40.0,7.0,5.0,2.0,28.0,08/14/2014,1.0,0.0,28.0,3.0,3.0,0.0,12.0,02/13/2014,1.0,0.0,12.0,31.333,0,7,0,$0.00,0,0,"5377 MONCRIEF ROAD
JACKSONVILLE, FL 32209
(30.369909, -81.683707)",09/01/2016
2680,105067,BOULEVARD REHABILITATION CENTER,2839 S SEACREST BLVD,BOYNTON BEACH,FL,33435,5617322464,490,Palm Beach,For profit - Corporation,167,150,Medicare and Medicaid,False,SOVEREIGN HEALTHCARE OF WEST PALM BEACH LLC,07/16/1975,False,False,False,False,Resident,Yes,2.0,,1.0,,5.0,,3.0,,3.0,,,,2.83867,0.88033,0.726,1.60633,4.445,0.14633,2.59516,0.7101,1.20847,4.51373,2.68394,1.02897,0.44889,3.96952,13.0,12.0,1.0,92.0,10/02/2015,1.0,0.0,92.0,14.0,3.0,11.0,100.0,07/18/2014,1.0,0.0,100.0,8.0,4.0,4.0,44.0,05/10/2013,1.0,0.0,44.0,86.667,0,9,0,$0.00,0,0,"2839 S SEACREST BLVD
BOYNTON BEACH, FL 33435
(26.5027, -80.069609)",09/01/2016
2681,105052,SEASIDE HEALTH AND REHABILITATION CENTER,324 WILDER BLVD,DAYTONA BEACH,FL,32114,3862522600,630,Volusia,For profit - Corporation,192,128,Medicare and Medicaid,False,NF MANOR LLC,01/01/1967,False,False,False,False,Resident,Yes,3.0,,4.0,,1.0,,4.0,,4.0,,,,3.01016,1.0793,0.7707,1.85,4.86016,0.03359,2.04242,0.57233,0.83451,3.44926,3.61631,1.56521,0.69007,5.67971,2.0,2.0,0.0,8.0,09/17/2015,1.0,0.0,8.0,10.0,10.0,0.0,40.0,08/01/2014,1.0,0.0,40.0,1.0,1.0,0.0,8.0,08/15/2013,1.0,0.0,8.0,18.667,0,1,0,$0.00,0,0,"324 WILDER BLVD
DAYTONA BEACH, FL 32114
(29.188275, -81.012239)",09/01/2016
2682,105132,LAKESIDE OAKS CARE CENTER,1061 VIRGINIA ST,DUNEDIN,FL,34698,7277334189,510,Pinellas,For profit - Corporation,93,85,Medicare and Medicaid,False,1061 VIRGINIA STREET OPERATIONS LLC,10/01/1967,False,False,False,False,Resident,Yes,3.0,,2.0,,5.0,,3.0,,2.0,,,,2.88059,1.09824,0.39471,1.49294,4.37354,0.13471,2.49309,0.64157,1.01307,4.14772,2.83508,1.4208,0.29112,4.25036,9.0,8.0,1.0,44.0,07/16/2015,1.0,0.0,44.0,8.0,6.0,2.0,40.0,04/24/2014,1.0,0.0,40.0,5.0,4.0,1.0,20.0,10/04/2013,1.0,0.0,20.0,38.667,0,3,0,$0.00,0,0,"1061 VIRGINIA ST
DUNEDIN, FL 34698
(28.012052, -82.770739)",09/01/2016
2683,105120,KRYSTAL BAY NURSING AND REHABILITATION,16650 W DIXIE HWY,NORTH MIAMI BEACH,FL,33160,3059457447,120,Miami-Dade,For profit - Corporation,143,103,Medicare and Medicaid,False,"WATERCREST ACQUISITION I, LLC",01/31/1967,False,False,False,False,Both,Yes,5.0,,3.0,,5.0,,4.0,,3.0,,,,2.76845,0.86748,0.54078,1.40825,4.17671,0.01117,2.38771,0.63524,0.95951,3.98246,2.84496,1.13343,0.42112,4.22751,7.0,7.0,0.0,40.0,07/14/2016,0.0,0.0,40.0,4.0,4.0,0.0,16.0,04/09/2015,1.0,0.0,16.0,7.0,7.0,0.0,28.0,03/06/2014,1.0,0.0,28.0,30.0,0,0,0,$0.00,0,0,"16650 W DIXIE HWY
NORTH MIAMI BEACH, FL 33160
(25.929207, -80.15607)",09/01/2016
2684,105072,LEXINGTON HEALTH AND REHABILITATION CENTER,6300 46TH AVE N,SAINT PETERSBURG,FL,33709,7275441444,510,Pinellas,For profit - Limited Liability company,159,153,Medicare and Medicaid,False,COLONIAL CARE NH LLC,06/01/1982,False,False,False,False,Resident,Yes,2.0,,1.0,,2.0,,4.0,,4.0,,,,2.45065,0.83301,0.9134,1.74641,4.19706,0.15359,2.29779,0.63679,1.18094,4.11552,2.61694,1.08576,0.57792,4.11077,7.0,7.0,0.0,40.0,04/22/2016,2.0,20.0,60.0,15.0,10.0,5.0,64.0,01/15/2015,1.0,0.0,64.0,8.0,5.0,3.0,36.0,10/25/2013,0.0,0.0,36.0,57.333,0,16,1,$7508.00,0,1,"6300 46TH AVE N
SAINT PETERSBURG, FL 33709
(27.813647, -82.723256)",09/01/2016
2685,105117,SOUTH HERITAGE HEALTH & REHABILITATION CENTER,718 LAKEVIEW AVE S,SAINT PETERSBURG,FL,33705,7278945125,510,Pinellas,Non profit - Corporation,69,54,Medicare and Medicaid,False,"SENIOR HEALTH-SOUTH HERITAGE, LLC",06/01/1982,False,False,False,False,Resident,Yes,5.0,,4.0,,5.0,,3.0,,2.0,,,,2.55278,0.96204,0.4463,1.40833,3.96112,0.02685,2.13679,0.59627,0.939,3.67206,2.93139,1.33915,0.35514,4.34821,5.0,4.0,1.0,24.0,02/05/2016,1.0,0.0,24.0,5.0,5.0,0.0,16.0,10/16/2014,1.0,0.0,16.0,2.0,1.0,1.0,8.0,08/15/2013,1.0,0.0,8.0,18.667,0,4,0,$0.00,0,0,"718 LAKEVIEW AVE S
SAINT PETERSBURG, FL 33705
(27.748468, -82.642975)",09/01/2016
2686,105135,RIVERWOOD CENTER,2802 PARENTAL HOME ROAD,JACKSONVILLE,FL,32216,9047210088,150,Duval,For profit - Corporation,240,216,Medicare and Medicaid,False,RIVERWOOD CENTER LLC,03/20/1967,False,False,False,False,Both,Yes,3.0,,3.0,,4.0,,3.0,,2.0,,,,2.68657,0.97616,0.40231,1.37847,4.06504,0.03148,2.43836,0.60199,0.94368,3.98403,2.70347,1.34589,0.31855,4.11286,11.0,11.0,0.0,48.0,11/19/2015,1.0,0.0,48.0,4.0,4.0,0.0,20.0,09/18/2014,1.0,0.0,20.0,2.0,2.0,0.0,8.0,08/01/2013,1.0,0.0,8.0,32.0,0,0,0,$0.00,0,0,"2802 PARENTAL HOME ROAD
JACKSONVILLE, FL 32216
(30.273957, -81.590968)",09/01/2016
2687,105045,BRADEN RIVER REHABILITATION CENTER LLC,2010 MANATEE AVE E,BRADENTON,FL,34208,9417473706,400,Manatee,For profit - Corporation,208,165,Medicare and Medicaid,False,BRADEN RIVER REHABILITATION CENTER LLC,01/01/1967,False,False,False,False,Resident,Yes,4.0,,3.0,,4.0,,4.0,,3.0,,,,2.72697,1.17788,0.61061,1.78848,4.51546,0.13333,2.45185,0.64077,1.10667,4.19929,2.72903,1.52572,0.41227,4.33439,8.0,6.0,2.0,36.0,03/04/2016,1.0,0.0,36.0,6.0,4.0,2.0,24.0,11/20/2014,1.0,0.0,24.0,7.0,7.0,0.0,32.0,08/30/2013,1.0,0.0,32.0,31.333,0,3,0,$0.00,0,0,"2010 MANATEE AVE E
BRADENTON, FL 34208
(27.496201, -82.539097)",09/01/2016
2688,105128,MORTON PLANT REHABILITATION CENTER,400 CORBETT ST,BELLEAIR,FL,33756,7274627600,510,Pinellas,Non profit - Corporation,120,106,Medicare and Medicaid,False,MORTON PLANT HOSPITAL ASSOCIATION INC,10/01/1980,False,False,False,False,Resident,Yes,4.0,,4.0,,4.0,,4.0,,4.0,,,,3.05472,0.825,1.55142,2.37642,5.43114,0.45283,2.45776,0.84883,1.78815,5.09474,3.04968,0.8067,0.64828,4.29706,4.0,4.0,0.0,16.0,10/30/2015,1.0,0.0,16.0,6.0,5.0,1.0,20.0,07/17/2014,1.0,0.0,20.0,3.0,2.0,1.0,12.0,05/16/2013,1.0,0.0,12.0,16.667,0,2,0,$0.00,0,0,"400 CORBETT ST
BELLEAIR, FL 33756
(27.949913, -82.801388)",09/01/2016
2689,075431,"TWIN MAPLES HEALTHCARE, INC",809 R NEW HAVEN ROAD,DURHAM,CT,6422,8603491041,30,Middlesex,For profit - Corporation,44,42,Medicare and Medicaid,False,TWIN MAPLES HEALTH CARE FACILITY,03/01/2003,False,False,False,False,Resident,Yes,5.0,,5.0,,5.0,,3.0,,5.0,,,,1.83452,0.2369,0.68452,0.92143,2.75594,0.0,2.04897,0.51833,0.67393,3.24124,2.19689,0.37934,0.75894,3.42737,4.0,4.0,0.0,16.0,07/30/2015,1.0,0.0,16.0,0.0,0.0,0.0,0.0,08/20/2014,0.0,0.0,0.0,3.0,3.0,0.0,8.0,09/26/2013,1.0,0.0,8.0,9.333,1,0,0,$0.00,0,0,"809 R NEW HAVEN ROAD
DURHAM, CT 06422
(41.436917, -72.721324)",09/01/2016
2690,105145,PARKSIDE HEALTH AND REHABILITATION CENTER,451 S AMELIA AVE,DELAND,FL,32720,3867348614,630,Volusia,For profit - Individual,122,105,Medicare and Medicaid,False,MF OAKWOOD LLC,06/02/1967,False,False,False,False,Both,Yes,5.0,,4.0,,4.0,,5.0,,5.0,,,,2.64429,0.74143,0.95667,1.6981,4.34239,0.12238,2.14277,0.59424,0.87227,3.60928,3.02799,1.03558,0.8195,4.84964,2.0,2.0,0.0,12.0,12/17/2015,1.0,0.0,12.0,7.0,7.0,0.0,28.0,10/09/2014,1.0,0.0,28.0,2.0,2.0,0.0,8.0,09/19/2013,1.0,0.0,8.0,16.667,0,0,0,$0.00,0,0,"451 S AMELIA AVE
DELAND, FL 32720
(29.0218, -81.299084)",09/01/2016
2691,105140,ACCENTIA HEALTH AND REHABILITATION CENTER OF TAMPA,1818 E FLETCHER AVE,TAMPA,FL,33612,8139712383,280,Hillsborough,For profit - Corporation,253,211,Medicare and Medicaid,False,SF TAMPA LLC,05/09/1967,False,False,False,False,Resident,Yes,4.0,,3.0,,2.0,,4.0,,4.0,,,,2.94763,0.95403,0.77062,1.72464,4.67228,0.06469,2.57836,0.64691,1.01704,4.24231,2.80512,1.22404,0.56616,4.43944,7.0,6.0,1.0,28.0,04/01/2016,1.0,0.0,28.0,2.0,2.0,0.0,8.0,12/11/2014,1.0,0.0,8.0,11.0,5.0,6.0,44.0,10/04/2013,1.0,0.0,44.0,24.0,0,10,1,$1820.00,0,1,"1818 E FLETCHER AVE
TAMPA, FL 33612
(28.069215, -82.439313)",09/01/2016
2692,105125,TERRACES OF LAKE WORTH REHABILITATION AND HEALTH C,1711 6TH AVENUE SOUTH,LAKE WORTH,FL,33460,5615860808,490,Palm Beach,For profit - Corporation,99,96,Medicare and Medicaid,False,Legal Business Name Not Available,01/01/1979,False,False,False,False,Resident,Yes,3.0,,3.0,,3.0,,3.0,,3.0,,,,2.71875,0.64063,0.54219,1.18281,3.90157,0.11927,2.29443,0.60521,0.8823,3.78194,2.90747,0.87858,0.45917,4.15841,3.0,3.0,0.0,12.0,06/23/2016,1.0,0.0,12.0,3.0,3.0,0.0,16.0,04/17/2015,1.0,0.0,16.0,12.0,12.0,0.0,84.0,03/06/2014,1.0,0.0,84.0,25.333,0,0,0,$0.00,0,0,"1711 6TH AVENUE SOUTH
LAKE WORTH, FL 33460
(26.608792, -80.065605)",09/01/2016
2693,105039,"REHABILITATION CENTER OF THE PALM BEACHES,THE",301 NORTHPOINTE PARKWAY,WEST PALM BEACH,FL,33407,5617121717,490,Palm Beach,Non profit - Corporation,99,81,Medicare and Medicaid,False,"FI-PALM BEACHES, LLC",01/01/1967,False,False,False,False,Both,Yes,4.0,,2.0,,5.0,,4.0,,4.0,,,,3.10556,0.78827,0.95988,1.74815,4.85371,0.24691,2.47097,0.6276,1.12797,4.22654,3.08385,1.04249,0.63585,4.62904,5.0,5.0,0.0,28.0,05/20/2016,1.0,0.0,28.0,11.0,7.0,4.0,48.0,03/26/2015,1.0,0.0,48.0,7.0,4.0,3.0,44.0,02/13/2014,1.0,0.0,44.0,37.333,0,5,1,$1235.00,0,1,"301 NORTHPOINTE PARKWAY
WEST PALM BEACH, FL 33407
(26.760758, -80.097465)",09/01/2016
2694,085001,KENTMERE REHABILITATION AND HEALTHCARE CENTER,1900 LOVERING AVENUE,WILMINGTON,DE,19806,3026523311,10,New Castle,Non profit - Corporation,106,94,Medicare and Medicaid,False,HOME OF MERCIFUL REST SOCIETY INCORPORATED KENTMERE NURSING CARECENTER,01/01/1967,False,False,False,False,Both,Yes,5.0,,4.0,,5.0,,4.0,,4.0,,,,2.25691,0.69415,0.88245,1.5766,3.83351,0.1117,2.29926,0.63653,1.03092,3.96671,2.4085,0.90514,0.63959,3.89554,6.0,6.0,0.0,28.0,07/18/2016,1.0,0.0,28.0,10.0,10.0,0.0,88.0,06/11/2015,1.0,0.0,88.0,12.0,12.0,2.0,52.0,05/08/2014,1.0,0.0,52.0,52.0,1,7,0,$0.00,0,0,"1900 LOVERING AVENUE
WILMINGTON, DE 19806
(39.762188, -75.561976)",09/01/2016
2695,085036,FORWOOD MANOR,1912 MARSH ROAD,WILMINGTON,DE,19810,3025291601,10,New Castle,For profit - Corporation,72,54,Medicare and Medicaid,False,FS TENANT POOL II TRUST,12/20/1988,True,False,False,False,Resident,Partial,4.0,,3.0,,4.0,,5.0,,5.0,,,,2.60926,0.80648,1.30463,2.11111,4.72037,0.19722,2.43864,0.6429,1.1354,4.21695,2.62537,1.04118,0.85857,4.51211,12.0,12.0,0.0,52.0,12/10/2015,1.0,0.0,52.0,15.0,15.0,0.0,80.0,09/18/2014,1.0,0.0,80.0,27.0,23.0,4.0,152.0,07/19/2013,1.0,0.0,152.0,78.0,0,6,0,$0.00,0,0,"1912 MARSH ROAD
WILMINGTON, DE 19810
(39.807768, -75.49991)",09/01/2016
2696,085040,LOFLAND PARK CENTER,715 E. KING STREET,SEAFORD,DE,19973,3026283000,20,Sussex,For profit - Corporation,110,101,Medicare and Medicaid,False,715 EAST KING STREET OPERATIONS LLC,06/05/1992,False,False,False,False,Both,Yes,4.0,,4.0,,3.0,,4.0,,5.0,,,,2.11881,0.77871,0.92228,1.70099,3.8198,0.06436,2.45419,0.61661,0.93918,4.00999,2.11838,1.04819,0.73375,3.83972,4.0,4.0,0.0,24.0,03/14/2016,1.0,0.0,24.0,9.0,5.0,4.0,48.0,01/13/2015,1.0,0.0,48.0,15.0,14.0,1.0,140.0,11/26/2013,1.0,0.0,140.0,51.333,0,3,0,$0.00,0,0,"715 E KING STREET
SEAFORD, DE 19973
(38.643429, -75.607089)",09/01/2016
2697,085041,DELMAR NURSING & REHABILITATION CENTER,101 E. DELAWARE AVENUE,DELMAR,DE,19940,3028463077,20,Sussex,For profit - Corporation,109,93,Medicare and Medicaid,False,101 E DELAWARE AVE OPERATIONS LLC,08/13/1992,False,False,False,False,Resident,Yes,2.0,,1.0,,2.0,,4.0,,5.0,,,,2.37258,0.70108,0.92312,1.62419,3.99678,0.06667,2.46705,0.64943,0.94408,4.06056,2.35974,0.89601,0.73061,3.96759,15.0,15.0,0.0,96.0,06/19/2015,1.0,0.0,96.0,13.0,13.0,0.0,68.0,04/17/2014,1.0,0.0,68.0,32.0,18.0,14.0,192.0,05/17/2012,2.0,96.0,288.0,118.667,10,31,0,$0.00,0,0,"101 E DELAWARE AVENUE
DELMAR, DE 19940
(38.458731, -75.575152)",09/01/2016
2698,085042,BRACKENVILLE CENTER,100 ST. CLAIRE DRIVE,HOCKESSIN,DE,19707,3022345420,10,New Castle,For profit - Corporation,104,97,Medicare and Medicaid,False,100 ST CLAIRE DRIVE OPERATIONS LLC,03/01/1993,True,False,False,False,Both,Yes,3.0,,3.0,,1.0,,4.0,,5.0,,,,2.22938,0.97474,1.06237,2.03711,4.26649,0.06495,2.61816,0.67083,0.99513,4.28411,2.08934,1.20602,0.79769,4.01432,15.0,9.0,6.0,112.0,01/13/2016,1.0,0.0,112.0,5.0,5.0,0.0,24.0,10/22/2014,1.0,0.0,24.0,11.0,11.0,0.0,56.0,03/04/2014,2.0,28.0,84.0,78.0,0,1,0,$0.00,1,1,"100 ST CLAIRE DRIVE
HOCKESSIN, DE 19707
(39.767177, -75.703949)",09/01/2016
2699,085039,NEW CASTLE HEALTH AND REHABILITATION CENTER,32 BUENA VISTA DRIVE,NEW CASTLE,DE,19720,3023282580,10,New Castle,For profit - Corporation,120,107,Medicare and Medicaid,False,OAK HRC NEW CASTLE LLC,02/15/1991,False,False,False,False,Resident,Yes,2.0,,2.0,,3.0,,2.0,,4.0,,,,1.01776,1.06355,0.77523,1.83879,2.85654,0.06075,2.36104,0.64244,1.08988,4.09335,1.0577,1.37406,0.53148,2.81296,13.0,13.0,0.0,80.0,04/13/2016,1.0,0.0,80.0,15.0,13.0,2.0,96.0,03/11/2015,1.0,0.0,96.0,14.0,8.0,6.0,68.0,03/07/2014,1.0,0.0,68.0,83.333,1,3,0,$0.00,0,0,"32 BUENA VISTA DRIVE
NEW CASTLE, DE 19720
(39.639203, -75.631299)",09/01/2016
2700,085037,ATLANTIC SHORES REHABILITATION & HEALTH CENTER,231 SOUTH WASHINGTON STREET,MILLSBORO,DE,19966,3029347300,20,Sussex,For profit - Corporation,181,157,Medicare and Medicaid,False,GREEN VALLEY TERRACE SNF LLC,01/01/1990,False,False,False,False,Resident,Yes,3.0,,2.0,,3.0,,4.0,,3.0,,,,2.55382,1.15223,0.58471,1.73694,4.29076,0.16752,2.42898,0.65282,1.04859,4.13039,2.57981,1.46496,0.41665,4.18741,17.0,14.0,3.0,132.0,07/20/2015,1.0,0.0,132.0,9.0,4.0,5.0,44.0,05/16/2014,1.0,0.0,44.0,14.0,14.0,0.0,60.0,08/01/2012,1.0,0.0,60.0,90.667,1,2,0,$0.00,0,0,"231 SOUTH WASHINGTON STREET
MILLSBORO, DE 19966
(38.586509, -75.294537)",09/01/2016
2701,085043,MILTON & HATTIE KUTZ HOME,704 RIVER ROAD,WILMINGTON,DE,19809,3027647000,10,New Castle,Non profit - Corporation,90,87,Medicare and Medicaid,False,"THE MILTON AND HATTIE KUTZ HOME, INC.",09/01/1993,False,False,False,False,Resident,Yes,4.0,,3.0,,4.0,,4.0,,4.0,,,,2.27701,1.06264,0.75115,1.81379,4.0908,0.06149,2.50309,0.62165,0.8991,4.02384,2.23209,1.41879,0.62424,4.09798,9.0,9.0,0.0,56.0,03/02/2016,1.0,0.0,56.0,12.0,12.0,0.0,68.0,12/15/2014,1.0,0.0,68.0,17.0,16.0,1.0,92.0,09/18/2013,1.0,0.0,92.0,66.0,0,4,0,$0.00,0,0,"704 RIVER ROAD
WILMINGTON, DE 19809
(39.763471, -75.495069)",09/01/2016
2702,085035,DELAWARE HOSPITAL F/T CHRONICALLY ILL (DHCI),100 SUNNYSIDE ROAD,SMYRNA,DE,19977,3022231500,0,Kent,Government - State,205,136,Medicare and Medicaid,False,STATE OF DELAWARE,01/01/1989,False,False,False,False,Resident,Partial,4.0,,3.0,,4.0,,5.0,,5.0,,,,4.31838,1.04449,1.65551,2.7,7.01838,0.03309,2.35114,0.60495,0.82283,3.77892,4.50676,1.43305,1.50335,7.48637,15.0,15.0,0.0,84.0,11/24/2015,1.0,0.0,84.0,8.0,8.0,0.0,44.0,10/16/2014,1.0,0.0,44.0,12.0,8.0,4.0,52.0,11/04/2013,1.0,0.0,52.0,65.333,3,3,0,$0.00,0,0,"100 SUNNYSIDE ROAD
SMYRNA, DE 19977
(39.290651, -75.599049)",09/01/2016
