index,Federal Provider Number,Provider Name,Provider Address,Provider City,Provider State,Provider Zip Code,Provider Phone Number,Provider SSA County Code,Provider County Name,Ownership Type,Number of Certified Beds,Number of Residents in Certified Beds,Provider Type,Provider Resides in Hospital,Legal Business Name,Date First Approved to Provide Medicare and Medicaid services,Continuing Care Retirement Community,Special Focus Facility,Most Recent Health Inspection More Than 2 Years Ago,Provider Changed Ownership in Last 12 Months,With a Resident and Family Council,Automatic Sprinkler Systems in All Required Areas,Overall Rating,Overall Rating Footnote,Health Inspection Rating,Health Inspection Rating Footnote,QM Rating,QM Rating Footnote,Staffing Rating,Staffing Rating Footnote,RN Staffing Rating,RN Staffing Rating Footnote,Reported Staffing Footnote,Physical Therapist Staffing Footnote,Reported CNA Staffing Hours per Resident per Day,Reported LPN Staffing Hours per Resident per Day,Reported RN Staffing Hours per Resident per Day,Reported Licensed Staffing Hours per Resident per Day,Reported Total Nurse Staffing Hours per Resident per Day,Reported Physical Therapist Staffing Hours per Resident Per Day,Expected CNA Staffing Hours per Resident per Day,Expected LPN Staffing Hours per Resident per Day,Expected RN Staffing Hours per Resident per Day,Expected Total Nurse Staffing Hours per Resident per Day,Adjusted CNA Staffing Hours per Resident per Day,Adjusted LPN Staffing Hours per Resident per Day,Adjusted RN Staffing Hours per Resident per Day,Adjusted Total Nurse Staffing Hours per Resident per Day,Cycle 1 Total Number of Health Deficiencies,Cycle 1 Number of Standard Health Deficiencies,Cycle 1 Number of Complaint Health Deficiencies,Cycle 1 Health Deficiency Score,Cycle 1 Standard Survey Health Date,Cycle 1 Number of Health Revisits,Cycle 1 Health Revisit Score,Cycle 1 Total Health Score,Cycle 2 Total Number of Health Deficiencies,Cycle 2 Number of Standard Health Deficiencies,Cycle 2 Number of Complaint Health Deficiencies,Cycle 2 Health Deficiency Score,Cycle 2 Standard Health Survey Date,Cycle 2 Number of Health Revisits,Cycle 2 Health Revisit Score,Cycle 2 Total Health Score,Cycle 3 Total Number of Health Deficiencies,Cycle 3 Number of Standard Health Deficiencies,Cycle 3 Number of Complaint Health Deficiencies,Cycle 3 Health Deficiency Score,Cycle 3 Standard Health Survey Date,Cycle 3 Number of Health Revisits,Cycle 3 Health Revisit Score,Cycle 3 Total Health Score,Total Weighted Health Survey Score,Number of Facility Reported Incidents,Number of Substantiated Complaints,Number of Fines,Total Amount of Fines in Dollars,Number of Payment Denials,Total Number of Penalties,Location,Processing Date
6996,235077,HEARTLAND OF HOLLAND,493 W 32ND ST,HOLLAND,MI,49423,6163961438,690,Ottawa,For profit - Corporation,90,60,Medicare and Medicaid,False,HEARTLAND OF HOLLAND MI LLC,01/01/1967,False,False,False,False,Resident,Yes,2.0,,1.0,,5.0,,3.0,,5.0,,,,1.98417,0.30917,1.18667,1.49583,3.48001,0.03917,2.62708,0.7004,1.0845,4.41199,1.85322,0.36638,0.81759,3.17942,20.0,10.0,10.0,124.0,03/10/2016,1.0,0.0,124.0,10.0,9.0,1.0,68.0,03/20/2015,1.0,0.0,68.0,11.0,9.0,2.0,108.0,04/11/2014,1.0,0.0,108.0,102.667,12,6,1,$15925.00,1,2,"493 W 32ND ST
HOLLAND, MI 49423
(42.76841, -86.129697)",09/01/2016
6997,235261,HEARTLAND HEALTH CARE CENTER-GREENVIEW,1700 LEONARD ST N E,GRAND RAPIDS,MI,49505,6164567243,400,Kent,For profit - Corporation,69,55,Medicare and Medicaid,False,HEARTLAND-GREENVIEW MI LLC,10/01/1975,False,False,False,False,Resident,Yes,2.0,,2.0,,2.0,,3.0,,3.0,,,,1.94818,1.00091,0.61545,1.61636,3.56454,0.07273,2.53296,0.66875,1.08126,4.28297,1.88722,1.24225,0.4253,3.35475,12.0,8.0,4.0,80.0,07/13/2016,0.0,0.0,80.0,4.0,2.0,2.0,36.0,06/19/2015,1.0,0.0,36.0,15.0,10.0,8.0,108.0,06/20/2014,1.0,0.0,108.0,70.0,18,2,1,$8190.00,0,1,"1700 LEONARD ST N E
GRAND RAPIDS, MI 49505
(42.984446, -85.627062)",09/01/2016
6998,235205,SPECTRUM HEALTH - REED CITY CA,300 NORTH PATTERSON RD,REED CITY,MI,49677,2318327127,660,Osceola,Non profit - Corporation,50,49,Medicare and Medicaid,True,REED CITY HOSPITAL CORPORATION,04/01/1971,False,False,False,False,Resident,Yes,5.0,,4.0,,5.0,,4.0,,5.0,,,,2.83061,0.0,1.44592,1.44592,4.27653,0.15612,2.64276,0.56462,0.8583,4.06569,2.62811,0.0,1.25875,4.23994,6.0,6.0,0.0,36.0,02/10/2016,1.0,0.0,36.0,8.0,7.0,1.0,36.0,03/06/2015,1.0,0.0,36.0,9.0,5.0,4.0,68.0,04/11/2014,1.0,0.0,68.0,41.333,4,0,0,$0.00,0,0,"300 NORTH PATTERSON RD
REED CITY, MI 49677
(43.87848, -85.522916)",09/01/2016
6999,225779,ADAMS HOUSE,1168 HIGHLAND AVENUE,FALL RIVER,MA,2720,5086790144,20,Bristol,Non profit - Corporation,19,15,Medicare,False,HOME FOR AGED PEOPLE IN FALL RIVER,02/27/2014,False,False,False,False,Resident,Yes,2.0,,3.0,,1.0,,,Data Not Available,,Data Not Available,Data Not Available,Data Not Available,,,,,,,2.373,0.58129,1.11238,4.06667,,,,,9.0,9.0,0.0,52.0,05/25/2016,1.0,0.0,52.0,0.0,0.0,0.0,0.0,03/04/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,02/19/2014,0.0,0.0,0.0,26.0,0,0,0,$0.00,0,0,"1168 HIGHLAND AVENUE
FALL RIVER, MA 02720
(41.72041, -71.140122)",09/01/2016
7000,225773,LINDEN PONDS,400 LINDEN PONDS WAY,HINGHAM,MA,2043,7815347030,150,Plymouth,Non profit - Corporation,88,85,Medicare and Medicaid,False,"LINDEN PONDS, INC.",03/12/2009,True,False,False,False,Both,Yes,5.0,,4.0,,3.0,,5.0,,5.0,,,,3.04765,0.56765,1.66882,2.23647,5.28412,0.51294,2.71903,0.69519,1.24318,4.65739,2.75026,0.67773,1.00303,4.57332,2.0,2.0,0.0,8.0,10/26/2015,1.0,0.0,8.0,0.0,0.0,0.0,0.0,09/08/2014,0.0,0.0,0.0,1.0,1.0,0.0,4.0,07/10/2013,1.0,0.0,4.0,4.667,0,0,0,$0.00,0,0,"400 LINDEN PONDS WAY
HINGHAM, MA 02043
(42.196501, -70.916203)",09/01/2016
7001,255253,VICKSBURG CONVALESCENT CENTER,1708 CHERRY STREET,VICKSBURG,MS,39180,6016383632,740,Warren,For profit - Corporation,100,87,Medicare and Medicaid,False,"VICKSBURG CONVALESCENT, LLC",01/01/1998,False,False,False,False,Resident,Yes,5.0,,5.0,,5.0,,3.0,,5.0,,,,1.76839,0.71609,0.86552,1.58161,3.35,0.03276,2.32546,0.59278,0.8892,3.80744,1.86591,1.00265,0.7273,3.54661,1.0,1.0,0.0,8.0,02/05/2016,1.0,0.0,8.0,2.0,2.0,0.0,8.0,01/09/2015,1.0,0.0,8.0,1.0,1.0,0.0,4.0,02/27/2014,1.0,0.0,4.0,7.333,0,1,1,$975.00,0,1,"1708 CHERRY STREET
VICKSBURG, MS 39180
(32.345504, -90.879285)",09/01/2016
7002,235035,SPECTRUM HEALTH REHAB AND NURSING CENTER,4118 KALAMAZOO AVE S E,GRAND RAPIDS,MI,49508,6164557300,400,Kent,Non profit - Corporation,165,127,Medicare and Medicaid,False,SPECTRUM HEALTH CONTINUING CARE CENTER,01/01/1967,False,False,False,False,Both,Yes,4.0,,3.0,,3.0,,4.0,,4.0,,,,2.51535,1.36142,1.07362,2.43504,4.95039,0.2311,2.6253,0.75111,1.16281,4.53922,2.35093,1.50442,0.68989,4.39602,9.0,7.0,2.0,60.0,02/10/2016,1.0,0.0,60.0,9.0,6.0,4.0,52.0,03/12/2015,1.0,0.0,52.0,5.0,3.0,2.0,24.0,02/06/2014,1.0,0.0,24.0,51.333,6,15,0,$0.00,0,0,"4118 KALAMAZOO AVE S E
GRAND RAPIDS, MI 49508
(42.888545, -85.626263)",09/01/2016
7003,235033,BAY BLUFFS-EMMET CO MED CARE FAC,750 E MAIN,HARBOR SPRINGS,MI,49740,2315262161,230,Emmet,Government - County,120,119,Medicare and Medicaid,False,EMMET COUNTY MEDICAL CARE FACILITY,01/01/1967,False,False,False,False,Both,Yes,4.0,,2.0,,5.0,,5.0,,5.0,,,,3.20756,0.44244,1.00252,1.44496,4.65252,0.0,2.41946,0.55013,0.8315,3.80109,3.25295,0.66752,0.90088,4.9338,9.0,8.0,1.0,92.0,10/03/2014,1.0,0.0,92.0,9.0,8.0,1.0,68.0,08/01/2013,1.0,0.0,68.0,11.0,3.0,8.0,72.0,06/01/2012,1.0,0.0,72.0,80.667,7,5,0,$0.00,0,0,"750 E MAIN
HARBOR SPRINGS, MI 49740
(45.432617, -84.972472)",09/01/2016
7004,235228,HOPE HEALTHCARE CENTER,38410 CHERRY HILL RD,WESTLAND,MI,48185,7343261200,810,Wayne,For profit - Corporation,129,109,Medicare and Medicaid,False,SSC WESTLAND OPERATING COMPANY LLC,06/01/1978,False,False,False,False,Both,Yes,1.0,,1.0,,1.0,,1.0,,1.0,,,,1.87752,0.74817,0.32385,1.07202,2.94954,0.10505,2.47008,0.62304,0.97948,4.07259,1.86507,0.9967,0.24705,2.91934,29.0,17.0,12.0,334.0,06/08/2016,1.0,0.0,334.0,11.0,9.0,2.0,64.0,05/21/2015,1.0,0.0,64.0,11.0,5.0,6.0,80.0,06/20/2014,1.0,0.0,80.0,201.667,3,22,1,$17518.00,0,1,"38410 CHERRY HILL RD
WESTLAND, MI 48185
(42.309281, -83.418083)",09/01/2016
7005,255265,WINDHAM HOUSE OF HATTIESBURG,37 HILLCREST DRIVE,HATTIESBURG,MS,39402,6012640058,37,Forrest,For profit - Corporation,60,59,Medicare and Medicaid,False,"LAMAR COMMUNITY CARE CENTER, LLC",11/14/2000,False,False,False,False,Both,Yes,5.0,,4.0,,4.0,,5.0,,5.0,,,,0.02881,4.21356,1.02034,5.2339,5.26271,0.01441,2.36663,0.58684,0.98712,3.94059,0.02987,5.9595,0.77235,5.38332,6.0,5.0,1.0,32.0,01/28/2016,1.0,0.0,32.0,0.0,0.0,0.0,0.0,03/06/2015,0.0,0.0,0.0,2.0,2.0,0.0,8.0,05/01/2014,1.0,0.0,8.0,17.333,0,1,0,$0.00,0,0,"37 HILLCREST DRIVE
HATTIESBURG, MS 39402
(31.318047, -89.370696)",09/01/2016
7006,235179,CHRISTIAN PARK VILLAGE,2525 7TH AVENUE SOUTH,ESCANABA,MI,49829,9067860408,200,Delta,For profit - Corporation,59,57,Medicare and Medicaid,False,"CHRISTIAN PARK VILLAGE ACQUISITION COMPANY, LLC",09/01/1980,False,False,False,False,Resident,Yes,5.0,,5.0,,5.0,,3.0,,5.0,,,,2.05877,0.30614,0.92105,1.22719,3.28596,0.1693,2.65155,0.5702,0.88396,4.10571,1.90515,0.44563,0.77855,3.22609,2.0,2.0,0.0,8.0,07/28/2016,0.0,0.0,8.0,4.0,4.0,0.0,12.0,06/18/2015,1.0,0.0,12.0,0.0,0.0,0.0,0.0,06/12/2014,0.0,0.0,0.0,8.0,0,0,0,$0.00,0,0,"2525 7TH AVENUE SOUTH
ESCANABA, MI 49829
(45.737235, -87.081593)",09/01/2016
7007,235155,MARTHA T BERRY MCF,43533 ELIZABETH RD,MOUNT CLEMENS,MI,48043,5864695265,490,Macomb,Government - County,217,216,Medicare and Medicaid,False,COUNTY OF MACOMB,04/22/1968,False,False,False,False,Both,Yes,1.0,,1.0,,1.0,,4.0,,3.0,,,,3.04306,0.9162,0.50116,1.41736,4.46042,0.05093,2.40458,0.62273,0.96568,3.993,3.10523,1.22114,0.38777,4.50276,13.0,8.0,6.0,124.0,07/14/2016,1.0,0.0,124.0,16.0,9.0,7.0,104.0,08/21/2015,1.0,0.0,104.0,31.0,20.0,11.0,184.0,10/24/2014,1.0,0.0,184.0,127.333,7,31,0,$0.00,0,0,"43533 ELIZABETH RD
MOUNT CLEMENS, MI 48043
(42.617368, -82.887711)",09/01/2016
7008,235249,ST FRANCIS HOME,915 N RIVER RD,SAGINAW,MI,48609,9897813150,720,Saginaw,Non profit - Church related,100,74,Medicare and Medicaid,False,ST. FRANCIS HOME OF SAGINAW,09/01/1975,False,False,False,False,Both,Yes,3.0,,2.0,,4.0,,4.0,,4.0,,,,2.94324,0.71014,0.81216,1.5223,4.46554,0.01959,2.50795,0.6415,0.98618,4.13564,2.87957,0.91881,0.61535,4.35245,11.0,7.0,4.0,88.0,04/20/2016,1.0,0.0,88.0,7.0,5.0,7.0,72.0,04/16/2015,1.0,0.0,72.0,7.0,4.0,3.0,24.0,02/06/2014,1.0,0.0,24.0,72.0,9,6,2,$38903.00,0,2,"915 N RIVER RD
SAGINAW, MI 48609
(43.422068, -84.052128)",09/01/2016
7009,235147,SCHOOLCRAFT MEDICAL CARE FACILITY,520 MAIN ST,MANISTIQUE,MI,49854,9063416921,760,Schoolcraft,Government - County,80,74,Medicare and Medicaid,False,SCHOOLCRAFT COUNTY MEDICAL CARE FACILITY,01/01/1968,False,False,False,False,Resident,Yes,3.0,,3.0,,3.0,,3.0,,3.0,,,,2.60811,0.7527,0.62432,1.37703,3.98513,0.00405,2.46025,0.64691,1.03237,4.13953,2.60117,0.96573,0.45186,3.88055,7.0,6.0,1.0,76.0,12/09/2015,1.0,0.0,76.0,8.0,4.0,4.0,36.0,10/30/2014,1.0,0.0,36.0,7.0,5.0,2.0,44.0,08/08/2013,1.0,0.0,44.0,57.333,6,1,0,$0.00,0,0,"520 MAIN ST
MANISTIQUE, MI 49854
(45.957694, -86.239513)",09/01/2016
7010,235076,NEWAYGO CO MEDICAL CARE FACILI,4465 W 48TH ST,FREMONT,MI,49412,2319242020,610,Newaygo,Government - County,116,113,Medicare and Medicaid,False,NEWAYGO MEDICAL CARE FACILITY,01/01/1967,False,False,False,False,Both,Yes,5.0,,3.0,,5.0,,4.0,,3.0,,,,3.15177,0.5354,0.59779,1.13319,4.28496,0.0146,2.29261,0.58377,0.89219,3.76856,3.37323,0.76123,0.50065,4.58324,9.0,9.0,0.0,68.0,06/29/2016,0.0,0.0,68.0,12.0,11.0,1.0,52.0,06/26/2015,1.0,0.0,52.0,9.0,3.0,6.0,72.0,07/18/2014,1.0,0.0,72.0,63.333,2,3,0,$0.00,0,0,"4465 W 48TH ST
FREMONT, MI 49412
(43.467021, -85.911905)",09/01/2016
7011,255229,TRINITY MISSION HEALTH & REHAB OF H S,1315  HIGHWAY 4 EAST,HOLLY SPRINGS,MS,38635,6622521141,460,Marshall,For profit - Corporation,120,105,Medicare and Medicaid,False,"TRINITY MISSION HEALTH & REHAB OF HOLLY SPRINGS, LLC",03/01/1996,False,False,False,False,Both,Yes,2.0,,1.0,,5.0,,1.0,,2.0,,,,1.91429,0.85333,0.4819,1.33524,3.24952,0.05429,2.68409,0.65364,1.0049,4.34263,1.74998,1.08356,0.35832,3.01625,10.0,9.0,1.0,44.0,09/24/2015,1.0,0.0,44.0,15.0,9.0,6.0,136.0,08/23/2014,1.0,0.0,136.0,7.0,7.0,0.0,52.0,05/17/2013,1.0,0.0,52.0,76.0,0,2,0,$0.00,0,0,"1315 HIGHWAY
HOLLY SPRINGS, MS 38635
(34.797898, -89.455548)",09/01/2016
7012,235027,EATON COUNTY MEDICAL CARE FACI,530 W BEECH ST,CHARLOTTE,MI,48813,5175432940,220,Eaton,Government - County,142,135,Medicare and Medicaid,False,EATON COUNTY HEALTH AND REHABILITATION SERVICES,01/01/1967,False,False,False,False,Both,Yes,5.0,,4.0,,5.0,,5.0,,5.0,,,,3.78222,0.71333,1.21148,1.92481,5.70703,0.17296,2.3855,0.6603,1.09289,4.13869,3.89035,0.89666,0.82828,5.55839,6.0,6.0,0.0,36.0,05/19/2016,0.0,0.0,36.0,5.0,1.0,4.0,40.0,04/17/2015,1.0,0.0,40.0,3.0,1.0,2.0,24.0,02/21/2014,1.0,0.0,24.0,35.333,3,4,0,$0.00,0,0,"530 W BEECH ST
CHARLOTTE, MI 48813
(42.579033, -84.843179)",09/01/2016
7013,235248,FRIENDSHIP VILLAGE,1400 N DRAKE RD,KALAMAZOO,MI,49006,2693810560,380,Kalamazoo,Non profit - Other,57,47,Medicare,False,"LIFECARE, INC.",03/01/1976,True,False,False,False,Resident,Yes,5.0,,4.0,,5.0,,5.0,,5.0,,,,3.20213,0.63191,1.23085,1.86277,5.06489,0.1883,2.50092,0.64123,1.11364,4.25579,3.14167,0.81794,0.82584,4.79724,2.0,2.0,0.0,24.0,07/07/2016,0.0,0.0,24.0,2.0,0.0,2.0,24.0,06/19/2015,0.0,0.0,24.0,7.0,5.0,2.0,84.0,06/05/2014,2.0,42.0,126.0,41.0,2,1,2,$27528.00,0,2,"1400 N DRAKE RD
KALAMAZOO, MI 49006
(42.306188, -85.648133)",09/01/2016
7014,255249,COMPERE NH INC,865 NORTH STREET,JACKSON,MS,39202,6019486531,240,Hinds,For profit - Corporation,60,60,Medicare and Medicaid,False,NORTH STREET HEALTHCARE LLC,09/01/1997,False,False,False,False,Resident,Yes,2.0,,2.0,,3.0,,3.0,,3.0,,,,1.88917,0.94083,0.54167,1.4825,3.37167,0.1,2.43848,0.639,0.94654,4.02401,1.90096,1.22206,0.4276,3.37744,4.0,4.0,0.0,16.0,12/04/2015,1.0,0.0,16.0,16.0,8.0,8.0,76.0,01/09/2015,1.0,0.0,76.0,3.0,3.0,0.0,12.0,04/11/2014,1.0,0.0,12.0,35.333,0,1,0,$0.00,0,0,"865 NORTH STREET
JACKSON, MS 39202
(32.309108, -90.177112)",09/01/2016
7015,235103,HEARTLAND HEALTH CARE CENTER-GRAND RAPIDS,2320 E BELTLINE SE,GRAND RAPIDS,MI,49546,6169493000,400,Kent,For profit - Corporation,182,137,Medicare and Medicaid,False,HEARTLAND OF GRAND RAPIDS MI LLC,01/01/1967,False,False,False,False,Resident,Yes,4.0,,3.0,,4.0,,4.0,,4.0,,,,2.26861,0.78431,0.88285,1.66715,3.93577,0.03978,2.47565,0.63264,0.98667,4.09496,2.2485,1.02898,0.66858,3.8742,7.0,6.0,1.0,44.0,06/22/2016,1.0,0.0,44.0,9.0,7.0,2.0,60.0,06/26/2015,1.0,0.0,60.0,11.0,9.0,4.0,96.0,06/06/2014,1.0,0.0,96.0,58.0,3,9,1,$19890.00,0,1,"2320 E BELTLINE SE
GRAND RAPIDS, MI 49546
(42.921573, -85.584051)",09/01/2016
7016,225766,HERITAGE HALL NORTH,55 COOPER STREET,AGAWAM,MA,1001,4137868000,70,Hampden,For profit - Corporation,124,109,Medicare and Medicaid,False,55 COOPER STREET OPERATIONS LLC,12/10/2002,False,False,False,False,Resident,Yes,4.0,,3.0,,4.0,,4.0,,4.0,,,,2.30872,0.87982,0.90505,1.78486,4.09359,0.15505,2.43629,0.64115,1.10814,4.18558,2.32522,1.13897,0.61026,3.94231,3.0,3.0,0.0,24.0,10/01/2015,1.0,0.0,24.0,3.0,2.0,1.0,16.0,08/19/2014,1.0,0.0,16.0,0.0,0.0,0.0,0.0,07/26/2013,0.0,0.0,0.0,17.333,1,0,1,$29250.00,0,1,"55 COOPER STREET
AGAWAM, MA 01001
(42.079306, -72.619133)",09/01/2016
7017,235067,SHIAWASSEE COUNTY MED CARE FAC,729 S NORTON,CORUNNA,MI,48817,9897433491,770,Shiawassee,Government - County,136,106,Medicare and Medicaid,False,SHIAWASSEE COUNTY MEDICAL CARE FACILITY,01/01/1967,False,False,False,False,Resident,Yes,3.0,,2.0,,2.0,,5.0,,5.0,,,,3.26462,0.45708,1.32217,1.77925,5.04387,0.03255,2.41566,0.68378,1.02199,4.12143,3.31602,0.55482,0.96667,4.93307,13.0,7.0,8.0,116.0,09/04/2015,1.0,0.0,116.0,3.0,3.0,0.0,16.0,08/01/2014,1.0,0.0,16.0,5.0,3.0,2.0,20.0,09/27/2013,1.0,0.0,20.0,66.667,11,6,1,$19250.00,0,1,"729 S NORTON
CORUNNA, MI 48817
(42.973437, -84.123716)",09/01/2016
7018,235256,DIMONDALE NURSING CARE CENTER,4000 N MICHIGAN ROAD,DIMONDALE,MI,48821,5176466258,220,Eaton,For profit - Partnership,150,111,Medicare and Medicaid,False,"DIAMONDALE NURSING CARE CENTER, LLC",01/01/1976,False,False,False,False,Resident,Yes,2.0,,2.0,,2.0,,,Data Not Available,,Data Not Available,Data Not Available,Data Not Available,,,,,,,2.38908,0.67007,1.07828,4.13744,,,,,1.0,1.0,0.0,8.0,12/10/2015,1.0,0.0,8.0,12.0,7.0,8.0,60.0,06/05/2015,1.0,0.0,60.0,35.0,18.0,19.0,264.0,05/02/2014,2.0,132.0,396.0,90.0,26,22,2,$17193.00,0,2,"4000 N MICHIGAN ROAD
DIMONDALE, MI 48821
(42.625759, -84.622545)",09/01/2016
7019,235020,MICHIGAN MASONIC HOME,1200 WRIGHT AVE,ALMA,MI,48801,9894633141,280,Gratiot,Non profit - Corporation,204,185,Medicare and Medicaid,False,MICHIGAN MASONIC HOME,01/01/1967,True,False,False,False,Resident,Yes,5.0,,4.0,,3.0,,5.0,,5.0,,,,2.98865,0.63351,1.11486,1.74838,4.73702,0.07297,2.41479,0.60759,0.95361,3.97599,3.03681,0.8654,0.87355,4.80244,6.0,6.0,0.0,32.0,03/16/2016,1.0,0.0,32.0,4.0,4.0,4.0,20.0,03/11/2015,1.0,0.0,20.0,5.0,3.0,2.0,32.0,02/13/2014,1.0,0.0,32.0,28.0,4,3,0,$0.00,0,0,"1200 WRIGHT AVE
ALMA, MI 48801
(43.387904, -84.666737)",09/01/2016
7020,235232,MAGNUMCARE OF MONROE,1215 N TELEGRAPH RD,MONROE,MI,48162,7342424848,570,Monroe,For profit - Individual,131,102,Medicare and Medicaid,False,MAGNUM HEALTH AND REHAB OF MONROE LLC,06/13/1974,False,False,False,False,Resident,Yes,1.0,,1.0,,1.0,,3.0,,2.0,,,,2.33824,1.0549,0.40441,1.45931,3.79755,0.05882,2.31158,0.58748,0.85251,3.75157,2.482,1.49037,0.35445,4.0803,12.0,11.0,2.0,92.0,11/05/2015,2.0,46.0,138.0,13.0,13.0,0.0,92.0,10/10/2014,1.0,0.0,92.0,20.0,10.0,10.0,168.0,11/15/2013,1.0,0.0,168.0,127.667,10,8,3,$6760.00,0,3,"1215 N TELEGRAPH RD
MONROE, MI 48162
(41.937596, -83.406992)",09/01/2016
7021,235253,LAURELS OF KENT (THE),350 N CENTER ST,LOWELL,MI,49331,6168978473,400,Kent,For profit - Corporation,153,96,Medicare and Medicaid,False,LAUREL HEALTH CARE COMPANY OF LOWELL,07/01/1978,False,False,False,False,Resident,Yes,1.0,,1.0,,2.0,,2.0,,2.0,,,,2.20833,1.09948,0.48542,1.5849,3.79323,0.09427,2.49151,0.66579,1.17422,4.33151,2.17482,1.37066,0.30889,3.52997,14.0,11.0,3.0,180.0,06/08/2016,0.0,0.0,180.0,8.0,5.0,7.0,60.0,04/09/2015,1.0,0.0,60.0,10.0,4.0,7.0,40.0,04/10/2014,2.0,20.0,60.0,120.0,5,12,1,$16315.00,1,2,"350 N CENTER ST
LOWELL, MI 49331
(42.935798, -85.350098)",09/01/2016
7022,255277,GREENE RURAL HEALTH CENTER,1017 JACKSON STREET,LEAKESVILLE,MS,39451,6013942371,200,Greene,Government - County,60,56,Medicare and Medicaid,False,GEORGE COUNTY HOSPITAL,09/01/2001,False,False,False,False,Resident,Yes,4.0,,5.0,,1.0,,4.0,,3.0,,,,2.65804,1.01964,0.58393,1.60357,4.26161,0.01786,2.3384,0.6161,0.93603,3.89053,2.7891,1.37365,0.46613,4.41537,0.0,0.0,0.0,0.0,03/30/2016,0.0,0.0,0.0,2.0,2.0,0.0,8.0,04/02/2015,1.0,0.0,8.0,0.0,0.0,0.0,0.0,05/09/2014,0.0,0.0,0.0,2.667,0,0,0,$0.00,0,0,"1017 JACKSON STREET
LEAKESVILLE, MS 39451
(31.154764, -88.562645)",09/01/2016
7023,235022,MEDILODGE OF CLARE,600 SE 4TH ST,CLARE,MI,48617,9893867723,170,Clare,For profit - Corporation,92,59,Medicare and Medicaid,False,CLARE OPCO LLC,01/01/1967,False,False,False,False,Resident,Yes,4.0,,4.0,,2.0,,4.0,,4.0,,,,2.60254,0.66695,1.02712,1.69407,4.29661,0.05932,2.45153,0.6785,1.12642,4.25645,2.60485,0.81588,0.68133,4.06894,7.0,7.0,0.0,44.0,09/04/2015,1.0,0.0,44.0,8.0,5.0,3.0,48.0,10/31/2014,1.0,0.0,48.0,4.0,4.0,0.0,16.0,12/06/2013,1.0,0.0,16.0,40.667,2,4,0,$0.00,0,0,"600 SE 4TH ST
CLARE, MI 48617
(43.817666, -84.758692)",09/01/2016
7024,225763,PALMER HEALTHCARE CENTER,250 SHEARER STREET,PALMER,MA,1069,4132838361,70,Hampden,For profit - Corporation,61,56,Medicare and Medicaid,False,WELLMAN HEALTHCARE GROUP INC,02/15/2002,False,False,False,False,Both,Yes,1.0,,1.0,,3.0,,2.0,,4.0,,,,1.57679,0.73571,0.57946,1.31518,2.89196,0.07679,2.55057,0.57541,0.786,3.91198,1.51691,1.06122,0.55085,2.97987,9.0,9.0,0.0,36.0,09/08/2015,1.0,0.0,36.0,13.0,13.0,0.0,60.0,09/04/2014,1.0,0.0,60.0,9.0,8.0,1.0,72.0,09/23/2013,1.0,0.0,72.0,50.0,1,0,1,$1950.00,0,1,"250 SHEARER STREET
PALMER, MA 01069
(42.168557, -72.332736)",09/01/2016
7025,235204,BROOKHAVEN MEDICAL CARE FACILI,1890 APPLE AVE,MUSKEGON,MI,49442,2317243500,600,Muskegon,Government - County,146,104,Medicare and Medicaid,False,COUNTY OF MUSKEGON,01/04/1971,False,False,False,False,Resident,Yes,1.0,,1.0,,1.0,,3.0,,3.0,,,,2.69615,0.64231,0.56731,1.20962,3.90577,0.02692,2.44581,0.63092,0.91296,3.98969,2.70485,0.84499,0.46431,3.94611,14.0,13.0,1.0,92.0,03/09/2016,1.0,0.0,92.0,20.0,19.0,1.0,96.0,02/17/2015,2.0,48.0,144.0,24.0,11.0,14.0,293.0,02/07/2014,1.0,0.0,293.0,142.833,29,5,2,$14561.00,1,3,"1890 APPLE AVE
MUSKEGON, MI 49442
(43.234215, -86.197357)",09/01/2016
7026,235150,"HEALTHSOURCE SAGINAW, INC",3340 HOSPITAL RD,SAGINAW,MI,48603,9897907700,720,Saginaw,Non profit - Other,213,199,Medicare and Medicaid,True,HEALTHSOURCE SAGINAW INC,02/23/1968,False,False,False,False,Resident,Yes,1.0,,1.0,,4.0,,3.0,,3.0,,,,2.65955,0.88241,0.63819,1.5206,4.18015,0.08392,2.34312,0.63729,1.11133,4.09174,2.78507,1.14924,0.42908,4.11799,14.0,13.0,1.0,120.0,04/13/2016,2.0,60.0,180.0,15.0,9.0,6.0,108.0,04/10/2015,1.0,0.0,108.0,12.0,6.0,6.0,80.0,03/13/2014,1.0,0.0,80.0,139.333,0,17,0,$0.00,0,0,"3340 HOSPITAL RD
SAGINAW, MI 48603
(43.456418, -84.052048)",09/01/2016
