index,Federal Provider Number,Provider Name,Provider Address,Provider City,Provider State,Provider Zip Code,Provider Phone Number,Provider SSA County Code,Provider County Name,Ownership Type,Number of Certified Beds,Number of Residents in Certified Beds,Provider Type,Provider Resides in Hospital,Legal Business Name,Date First Approved to Provide Medicare and Medicaid services,Continuing Care Retirement Community,Special Focus Facility,Most Recent Health Inspection More Than 2 Years Ago,Provider Changed Ownership in Last 12 Months,With a Resident and Family Council,Automatic Sprinkler Systems in All Required Areas,Overall Rating,Overall Rating Footnote,Health Inspection Rating,Health Inspection Rating Footnote,QM Rating,QM Rating Footnote,Staffing Rating,Staffing Rating Footnote,RN Staffing Rating,RN Staffing Rating Footnote,Reported Staffing Footnote,Physical Therapist Staffing Footnote,Reported CNA Staffing Hours per Resident per Day,Reported LPN Staffing Hours per Resident per Day,Reported RN Staffing Hours per Resident per Day,Reported Licensed Staffing Hours per Resident per Day,Reported Total Nurse Staffing Hours per Resident per Day,Reported Physical Therapist Staffing Hours per Resident Per Day,Expected CNA Staffing Hours per Resident per Day,Expected LPN Staffing Hours per Resident per Day,Expected RN Staffing Hours per Resident per Day,Expected Total Nurse Staffing Hours per Resident per Day,Adjusted CNA Staffing Hours per Resident per Day,Adjusted LPN Staffing Hours per Resident per Day,Adjusted RN Staffing Hours per Resident per Day,Adjusted Total Nurse Staffing Hours per Resident per Day,Cycle 1 Total Number of Health Deficiencies,Cycle 1 Number of Standard Health Deficiencies,Cycle 1 Number of Complaint Health Deficiencies,Cycle 1 Health Deficiency Score,Cycle 1 Standard Survey Health Date,Cycle 1 Number of Health Revisits,Cycle 1 Health Revisit Score,Cycle 1 Total Health Score,Cycle 2 Total Number of Health Deficiencies,Cycle 2 Number of Standard Health Deficiencies,Cycle 2 Number of Complaint Health Deficiencies,Cycle 2 Health Deficiency Score,Cycle 2 Standard Health Survey Date,Cycle 2 Number of Health Revisits,Cycle 2 Health Revisit Score,Cycle 2 Total Health Score,Cycle 3 Total Number of Health Deficiencies,Cycle 3 Number of Standard Health Deficiencies,Cycle 3 Number of Complaint Health Deficiencies,Cycle 3 Health Deficiency Score,Cycle 3 Standard Health Survey Date,Cycle 3 Number of Health Revisits,Cycle 3 Health Revisit Score,Cycle 3 Total Health Score,Total Weighted Health Survey Score,Number of Facility Reported Incidents,Number of Substantiated Complaints,Number of Fines,Total Amount of Fines in Dollars,Number of Payment Denials,Total Number of Penalties,Location,Processing Date
447,235592,HURON WOODS NURSING CENTER,1395 S HURON RD,KAWKAWLIN,MI,48631,9896843210,80,Bay,For profit - Corporation,60,55,Medicare and Medicaid,False,PEPLINSKI INVESTMENT INC,10/20/1999,False,False,False,False,Resident,Yes,4.0,,5.0,,4.0,,1.0,,1.0,,,,2.97909,0.56455,0.26455,0.82909,3.80819,0.10364,2.5467,0.64644,1.0397,4.23284,2.8703,0.72486,0.19012,3.62651,3.0,3.0,0.0,8.0,01/28/2016,1.0,0.0,8.0,1.0,1.0,0.0,16.0,01/15/2015,1.0,0.0,16.0,1.0,1.0,0.0,8.0,11/21/2013,1.0,0.0,8.0,10.667,0,0,0,$0.00,0,0,"1395 S HURON RD
KAWKAWLIN, MI 48631
(43.69854, -83.968108)",09/01/2016
448,235590,LIVONIA WOODS NURSING AND REHABILITATION,33600 LUTHER LANE,LIVONIA,MI,48154,7344216564,810,Wayne,Non profit - Church related,72,62,Medicare and Medicaid,False,"PROJECT COMPASSION, INC.",03/24/1999,False,False,False,False,Resident,Yes,2.0,,2.0,,4.0,,2.0,,3.0,,,,1.91694,1.07661,0.70968,1.78629,3.70323,0.1379,2.60401,0.76587,1.28184,4.65172,1.80629,1.16676,0.41368,3.209,9.0,3.0,6.0,56.0,04/20/2016,1.0,0.0,56.0,17.0,13.0,4.0,104.0,02/06/2015,1.0,0.0,104.0,14.0,8.0,6.0,116.0,01/24/2014,1.0,0.0,116.0,82.0,10,11,2,$26650.00,0,2,"33600 LUTHER LANE
LIVONIA, MI 48154
(42.391832, -83.376476)",09/01/2016
449,235588,MAPLE VALLEY NURSING HOME,1086 W. BURDICKVILLE ROAD,MAPLE CITY,MI,49664,2312285895,440,Leelanau,For profit - Corporation,25,20,Medicare and Medicaid,False,"MAPLE VALLEY NURSING HOME OF MAPLE CITY, INC.",12/15/1998,False,False,False,False,Resident,Yes,5.0,,4.0,,4.0,,5.0,,5.0,,,,2.41,0.9775,0.9525,1.93,4.34,0.0,2.37118,0.56657,0.77833,3.71608,2.49387,1.432,0.9144,4.70768,5.0,4.0,1.0,40.0,05/11/2016,1.0,0.0,40.0,2.0,2.0,0.0,32.0,05/14/2015,1.0,0.0,32.0,4.0,4.0,0.0,12.0,04/10/2014,1.0,0.0,12.0,32.667,2,0,0,$0.00,0,0,"1086 W BURDICKVILLE ROAD
MAPLE CITY, MI 49664
(44.853955, -85.878466)",09/01/2016
450,235589,LAKELAND CENTER (THE),26900 FRANKLIN ROAD,SOUTHFIELD,MI,48034,2483508070,620,Oakland,For profit - Partnership,91,80,Medicare and Medicaid,False,LAKELAND NEURO CARE CENTER LP,03/04/1999,False,False,False,False,Resident,Yes,3.0,,2.0,,3.0,,4.0,,3.0,,,,2.3175,1.70813,0.76938,2.4775,4.79501,0.08313,2.46437,0.71575,1.20523,4.38534,2.30747,1.98079,0.47699,4.40746,8.0,8.0,0.0,44.0,08/03/2016,0.0,0.0,44.0,13.0,9.0,7.0,124.0,09/08/2015,1.0,0.0,124.0,12.0,11.0,1.0,64.0,10/23/2014,1.0,0.0,64.0,74.0,1,11,1,$5720.00,0,1,"26900 FRANKLIN ROAD
SOUTHFIELD, MI 48034
(42.48475, -83.289124)",09/01/2016
451,235600,MEDILODGE OF MONTROSE INC,9317 W VIENNA RD,MONTROSE,MI,48457,8106396171,240,Genesee,For profit - Corporation,121,116,Medicare and Medicaid,False,"MEDILODGE OF MONTROSE, INC.",07/01/2002,False,False,False,False,Resident,Yes,1.0,,1.0,,3.0,,3.0,,3.0,,,,2.52716,0.79741,0.78922,1.58664,4.11379,0.09741,2.43712,0.68153,1.27136,4.39,2.54435,0.97113,0.46384,3.77728,14.0,3.0,11.0,124.0,06/09/2016,1.0,0.0,124.0,13.0,13.0,0.0,88.0,05/01/2015,2.0,44.0,132.0,5.0,5.0,0.0,36.0,05/16/2014,1.0,0.0,36.0,112.0,7,19,1,$6500.00,0,1,"9317 W VIENNA RD
MONTROSE, MI 48457
",09/01/2016
452,235626,HEARTLAND HEALTH CARE CENTER-OAKLAND,925 W SOUTH BLVD,TROY,MI,48085,2487294400,620,Oakland,For profit - Corporation,160,134,Medicare and Medicaid,False,HEARTLAND-OAKLAND MI LLC,02/16/2007,False,False,False,False,Resident,Yes,3.0,,3.0,,4.0,,2.0,,3.0,,,,1.7306,0.89925,1.14925,2.04851,3.7791,0.49254,2.45187,0.88781,1.95197,5.29165,1.73189,0.84069,0.43993,2.87872,8.0,6.0,2.0,72.0,06/08/2016,0.0,0.0,72.0,7.0,3.0,4.0,40.0,07/24/2015,1.0,0.0,40.0,0.0,0.0,0.0,0.0,08/01/2014,0.0,0.0,0.0,49.333,2,5,0,$0.00,0,0,"925 W SOUTH BLVD
TROY, MI 48085
(42.622548, -83.149087)",09/01/2016
453,235701,THE WILLOWS AT OKEMOS,4830 CENTRAL PARK DRIVE,OKEMOS,MI,48864,5173493600,320,Ingham,For profit - Corporation,68,37,Medicare and Medicaid,False,TRILOGY HEALTHCARE OF INGHAM LLC,09/25/2014,False,False,False,False,Both,Yes,5.0,,4.0,,4.0,,5.0,,5.0,,,,2.63514,0.0,2.24189,2.24189,4.87703,0.18784,2.54398,0.67081,1.12493,4.33973,2.54162,0.0,1.4891,4.52997,3.0,3.0,0.0,40.0,10/22/2015,1.0,0.0,40.0,2.0,1.0,1.0,20.0,09/05/2014,1.0,0.0,20.0,,,,,,,,,32.0,1,0,0,$0.00,0,0,"4830 CENTRAL PARK DRIVE
OKEMOS, MI 48864
",09/01/2016
454,235711,LAW-DEN NURSING HOME,1640 WEBB AVE,DETROIT,MI,48206,3138671719,810,Wayne,For profit - Corporation,100,77,Medicare and Medicaid,False,Legal Business Name Not Available,02/22/2016,False,True,False,False,Resident,Yes,,Too New to Rate,,Too New to Rate,,Too New to Rate,,Too New to Rate,,Too New to Rate,,,1.92922,0.66818,0.23766,0.90584,2.83506,0.03701,1.95968,0.55643,0.75767,3.27378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,$0.00,2,2,"1640 WEBB AVE
DETROIT, MI 48206
",09/01/2016
455,235713,GENESYS SHORT-TERM REHABILITATION CENTER,ONE GENESYS PARKWAY,GRAND BLANC,MI,48439,8106066190,240,Genesee,Non profit - Church related,12,3,Medicare and Medicaid,True,GENESYS CONVALESCENT CENTER GRAND BLANC INC,11/24/2015,False,False,False,False,Resident,Yes,5.0,,5.0,,,Data Not Available,,Data Not Available,,Data Not Available,Data Not Available,Data Not Available,,,,,,,1.6319,0.65823,1.08292,3.37305,,,,,0.0,0.0,0.0,0.0,04/20/2016,0.0,0.0,0.0,5.0,5.0,0.0,32.0,05/07/2015,1.0,0.0,32.0,,,,,,,,,12.8,0,0,0,$0.00,0,0,"ONE GENESYS PARKWAY
GRAND BLANC, MI 48439
",09/01/2016
456,235715,WELLBRIDGE OF FENTON,901 PINE CREEK DRIVE,FENTON,MI,48430,8106164100,240,Genesee,For profit - Corporation,100,11,Medicare and Medicaid,False,"WELLBRIDGE OF FENTON, LLC",12/21/2015,False,False,False,False,,Yes,,Too New to Rate,,Too New to Rate,,Too New to Rate,,Too New to Rate,,Too New to Rate,,,3.43636,0.0,4.46364,4.46364,7.9,0.55,2.43296,0.80917,1.69255,4.93468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,$0.00,0,0,"901 PINE CREEK DRIVE
FENTON, MI 48430
",09/01/2016
457,23E252,HOLLY CONVALESCENT CENTER,313 SHERWOOD ST,HOLLY,MI,48442,2486349281,620,Oakland,For profit - Corporation,66,62,Medicaid,False,Legal Business Name Not Available,03/31/1974,False,False,False,False,Resident,Yes,5.0,,3.0,,5.0,,4.0,,4.0,,,,2.2121,0.38629,0.64516,1.03145,3.24355,0.05565,2.23597,0.56589,0.76506,3.56692,2.42751,0.56658,0.6301,3.66547,7.0,7.0,0.0,36.0,11/20/2014,1.0,0.0,36.0,8.0,7.0,1.0,52.0,01/16/2014,1.0,0.0,52.0,12.0,10.0,2.0,72.0,10/19/2012,1.0,0.0,72.0,47.333,0,5,0,$0.00,0,0,"313 SHERWOOD ST
HOLLY, MI 48442
(42.795017, -83.63414)",09/01/2016
458,23E285,ROMEO NURSING CENTER,250 DENBY ST,ROMEO,MI,48065,5867523571,490,Macomb,For profit - Corporation,35,31,Medicaid,False,Legal Business Name Not Available,03/31/1974,False,False,False,False,Resident,Yes,4.0,,4.0,,4.0,,4.0,,5.0,,,,2.0371,0.65,0.76935,1.41935,3.45645,0.01774,2.37443,0.52,0.70649,3.60092,2.10511,1.0375,0.81368,3.86918,2.0,2.0,0.0,16.0,02/24/2016,1.0,0.0,16.0,3.0,3.0,0.0,28.0,05/06/2015,1.0,0.0,28.0,7.0,7.0,0.0,44.0,02/21/2014,1.0,0.0,44.0,24.667,0,0,0,$0.00,0,0,"250 DENBY ST
ROMEO, MI 48065
(42.799855, -83.009225)",09/01/2016
459,245227,BAYSHORE RESIDENCE & REHAB CTR,1601 ST LOUIS AVENUE,DULUTH,MN,55802,2187278651,680,St. Louis,For profit - Individual,139,109,Medicare and Medicaid,False,Legal Business Name Not Available,01/22/1979,False,False,False,False,Resident,Yes,1.0,,1.0,,1.0,,4.0,,4.0,,,,3.05459,0.33394,0.78807,1.12202,4.1766,0.10505,2.33351,0.64559,1.04977,4.02888,3.21192,0.42933,0.56093,4.1787,32.0,29.0,3.0,295.0,11/18/2015,2.0,148.0,443.0,14.0,13.0,1.0,100.0,10/24/2014,1.0,0.0,100.0,18.0,13.0,8.0,152.0,12/19/2013,2.0,76.0,228.0,292.833,2,5,4,$79528.00,0,4,"1601 ST LOUIS AVENUE
DULUTH, MN 55802
",09/01/2016
460,245231,APPLETON MUNICIPAL HOSPITAL,30 SOUTH BEHL STREET,APPLETON,MN,56208,3202892422,750,Swift,Government - City,50,43,Medicare and Medicaid,True,THE BOARD OF APPLETON MUNICIPAL HOSPITAL AND NURSING HOME,08/01/1982,False,False,False,False,Both,Yes,5.0,,5.0,,5.0,,4.0,,4.0,,,,2.86395,0.92093,0.66977,1.5907,4.45465,0.00814,2.27796,0.57503,0.78378,3.63677,3.0849,1.32928,0.63851,4.93742,2.0,2.0,0.0,20.0,04/21/2016,1.0,0.0,20.0,0.0,0.0,0.0,0.0,05/14/2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,04/24/2014,0.0,0.0,0.0,10.0,0,0,0,$0.00,0,0,"30 SOUTH BEHL STREET
APPLETON, MN 56208
(45.19987, -96.00922)",09/01/2016
461,245243,GRANITE MANOR,250 JORDAN DRIVE,GRANITE FALLS,MN,56241,3205643111,860,Yellow Medcine,Government - City,48,46,Medicare and Medicaid,True,Legal Business Name Not Available,07/06/1981,False,False,False,False,Both,Yes,3.0,,2.0,,2.0,,4.0,,5.0,,,,1.62717,1.05761,1.25435,2.31196,3.93913,0.05326,2.32312,0.59276,0.8516,3.76748,1.71863,1.48089,1.10057,4.21455,5.0,5.0,0.0,91.0,01/13/2016,1.0,0.0,91.0,4.0,4.0,0.0,16.0,10/16/2014,1.0,0.0,16.0,3.0,3.0,0.0,12.0,02/26/2014,1.0,0.0,12.0,52.833,0,0,1,$3283.00,0,1,"250 JORDAN DRIVE
GRANITE FALLS, MN 56241
",09/01/2016
462,245252,THIEF RIVER CARE CENTER,2001 EASTWOOD DRIVE,THIEF RIVER FALLS,MN,56701,2186838101,560,Pennington,Non profit - Corporation,70,65,Medicare and Medicaid,False,PENNINGTON HEALTH SERVICES,07/01/1982,False,False,False,False,Both,Yes,4.0,,2.0,,5.0,,4.0,,3.0,,,,2.91538,1.14692,0.63923,1.78615,4.70153,0.06615,2.39703,0.62348,0.97339,3.9939,2.9843,1.52682,0.49069,4.74508,9.0,5.0,4.0,52.0,09/17/2015,1.0,0.0,52.0,7.0,7.0,0.0,28.0,07/31/2014,1.0,0.0,28.0,8.0,8.0,0.0,32.0,09/12/2013,1.0,0.0,32.0,40.667,1,1,0,$0.00,0,0,"2001 EASTWOOD DRIVE
THIEF RIVER FALLS, MN 56701
",09/01/2016
463,245298,GOLDEN LIVINGCENTER - TWIN RIVERS,305 FREMONT STREET,ANOKA,MN,55303,7634215660,10,Anoka,For profit - Corporation,56,46,Medicare and Medicaid,False,GGNSC ANOKA LLC,10/01/1985,False,False,False,False,Both,Yes,1.0,,1.0,,3.0,,2.0,,2.0,,,,1.70435,1.32065,0.60543,1.92609,3.63043,0.03913,2.48896,0.70861,1.28215,4.47972,1.68021,1.54689,0.35283,3.2667,14.0,14.0,0.0,76.0,02/25/2016,2.0,38.0,114.0,8.0,8.0,0.0,28.0,01/29/2015,1.0,0.0,28.0,6.0,5.0,1.0,24.0,12/12/2013,1.0,0.0,24.0,70.333,0,0,0,$0.00,0,0,"305 FREMONT STREET
ANOKA, MN 55303
(45.197906, -93.395266)",09/01/2016
464,245300,CERENITY CARE CENTER - WHITE BEAR LAKE,1900 WEBBER STREET,WHITE BEAR LAKE,MN,55110,6512321821,610,Ramsey,Non profit - Corporation,138,135,Medicare and Medicaid,False,CERENITY CARE CENTER-WHITE BEAR LAKE,12/01/1985,False,False,False,False,Resident,Yes,3.0,,2.0,,4.0,,4.0,,4.0,,,,2.62074,0.76074,0.87333,1.63407,4.25481,0.20111,2.5366,0.61236,1.00503,4.15399,2.53509,1.03112,0.64929,4.12873,12.0,12.0,0.0,68.0,07/23/2015,1.0,0.0,68.0,5.0,5.0,0.0,20.0,09/25/2014,1.0,0.0,20.0,2.0,2.0,0.0,8.0,07/11/2013,1.0,0.0,8.0,42.0,0,0,0,$0.00,0,0,"1900 WEBBER STREET
WHITE BEAR LAKE, MN 55110
(45.081923, -93.020353)",09/01/2016
465,245293,GOLDEN LIVINGCENTER - HOPKINS,725 SECOND AVENUE SOUTH,HOPKINS,MN,55343,9529353338,260,Hennepin,For profit - Corporation,138,111,Medicare and Medicaid,False,BEVERLY ENTERPRISES - MINNESOTA LLC,10/01/1985,False,False,False,False,Resident,Yes,1.0,,1.0,,3.0,,3.0,,3.0,,,,2.16667,1.16351,0.62027,1.78378,3.95045,0.08964,2.46046,0.6763,1.08044,4.21719,2.16072,1.42795,0.42896,3.77594,12.0,11.0,1.0,72.0,10/22/2015,1.0,0.0,72.0,12.0,12.0,0.0,68.0,12/19/2014,1.0,0.0,68.0,13.0,10.0,3.0,56.0,10/25/2013,1.0,0.0,56.0,68.0,1,1,0,$0.00,0,0,"725 SECOND AVENUE SOUTH
HOPKINS, MN 55343
(44.911803, -93.403405)",09/01/2016
466,245295,BETHEL CARE CENTER,420 MARSHALL AVENUE,SAINT PAUL,MN,55102,6512242368,610,Ramsey,For profit - Corporation,141,97,Medicare and Medicaid,False,WELCOV HEALTHCARE LLC,12/01/1985,False,False,False,False,Resident,Yes,2.0,,1.0,,2.0,,5.0,,5.0,,,,3.85155,1.62165,3.41031,5.03196,8.88351,0.06031,2.41197,0.89792,1.4535,4.76338,3.91819,1.49899,1.75314,7.51746,9.0,9.0,0.0,36.0,02/25/2016,1.0,0.0,36.0,9.0,5.0,4.0,197.0,06/25/2015,1.0,0.0,197.0,9.0,9.0,0.0,56.0,05/08/2014,1.0,0.0,56.0,93.0,0,2,1,$26488.00,0,1,"420 MARSHALL AVENUE
SAINT PAUL, MN 55102
(44.948571, -93.117721)",09/01/2016
467,245315,TRIMONT HEALTH CARE CENTER,303 BROADWAY AVENUE SOUTH,TRIMONT,MN,56176,5076392381,450,Martin,Government - City,36,23,Medicare and Medicaid,False,CITY OF TRIMONT,06/01/1986,False,False,False,False,Both,Yes,5.0,,3.0,,5.0,,4.0,,4.0,,,,2.44565,0.75217,0.84783,1.6,4.04565,0.0087,2.40956,0.64413,0.98061,4.0343,2.49045,0.96922,0.64602,4.04224,8.0,8.0,0.0,48.0,06/09/2016,1.0,0.0,48.0,4.0,4.0,0.0,16.0,05/14/2015,1.0,0.0,16.0,1.0,1.0,0.0,0.0,03/26/2014,1.0,0.0,0.0,29.333,0,0,0,$0.00,0,0,"303 BROADWAY AVENUE SOUTH
TRIMONT, MN 56176
",09/01/2016
468,245426,KODA LIVING COMMUNITY,2255 30TH STREET NW,OWATONNA,MN,55060,5074444200,730,Steele,Non profit - Corporation,79,67,Medicare and Medicaid,False,STEELE COUNTY COMMUNITIES FOR A LIFETIME INC,02/01/1987,False,False,False,False,Both,Yes,3.0,,2.0,,3.0,,5.0,,5.0,,,,2.94627,0.98134,0.98881,1.97015,4.91642,0.08955,2.56645,0.59842,0.95678,4.12165,2.81683,1.36111,0.77222,4.80817,9.0,9.0,0.0,48.0,01/14/2016,1.0,0.0,48.0,6.0,4.0,2.0,44.0,06/04/2015,1.0,0.0,44.0,11.0,11.0,6.0,68.0,05/02/2014,2.0,34.0,102.0,55.667,0,6,0,$0.00,0,0,"2255 30TH STREET NW
OWATONNA, MN 55060
",09/01/2016
469,245461,EVENTIDE LUTHERAN HOME,1405 7TH STREET SOUTH,MOORHEAD,MN,56560,2182337508,130,Clay,Non profit - Corporation,195,188,Medicare and Medicaid,False,EVENTIDE,04/01/1987,False,False,False,False,Resident,Yes,3.0,,2.0,,4.0,,4.0,,3.0,,,,3.0133,0.67207,0.61197,1.28404,4.29734,0.04495,2.54982,0.5947,0.89506,4.03957,2.89971,0.93799,0.51088,4.28811,10.0,10.0,0.0,52.0,08/20/2015,2.0,26.0,78.0,1.0,1.0,0.0,8.0,07/24/2014,1.0,0.0,8.0,9.0,9.0,0.0,48.0,06/28/2013,1.0,0.0,48.0,49.667,0,0,0,$0.00,0,0,"1405 7TH STREET SOUTH
MOORHEAD, MN 56560
(46.859755, -96.769453)",09/01/2016
470,245455,GOOD SAMARITAN SOCIETY - JACKSON,601 WEST JACKSON,JACKSON,MN,56143,5078473100,310,Jackson,Non profit - Corporation,63,46,Medicare and Medicaid,False,THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,04/01/1987,True,False,False,False,Both,Yes,2.0,,2.0,,1.0,,4.0,,5.0,,,,2.33696,0.3663,0.98043,1.34674,3.68369,0.02283,2.53562,0.59789,0.9187,4.05221,2.26145,0.50851,0.79741,3.66432,8.0,6.0,2.0,52.0,05/26/2016,1.0,0.0,52.0,2.0,2.0,0.0,12.0,08/20/2015,1.0,0.0,12.0,7.0,7.0,0.0,28.0,07/24/2014,2.0,14.0,42.0,37.0,0,1,0,$0.00,0,0,"601 WEST JACKSON
JACKSON, MN 56143
(43.622312, -95.001926)",09/01/2016
471,245514,MALA STRANA CARE & REHABILITATION CENTER,1001 COLUMBUS AVENUE NORTH,NEW PRAGUE,MN,56071,9527582511,690,Scott,For profit - Individual,90,86,Medicare and Medicaid,False,MALA STRANA HEALTH CARE LLC,02/01/1988,False,False,False,False,Both,Yes,5.0,,5.0,,5.0,,3.0,,4.0,,,,2.09826,0.48023,0.77965,1.25988,3.35814,0.04593,2.53567,0.57479,0.89451,4.00496,2.03043,0.69346,0.65126,3.37989,1.0,1.0,0.0,4.0,08/20/2015,1.0,0.0,4.0,2.0,2.0,0.0,8.0,07/10/2014,1.0,0.0,8.0,0.0,0.0,0.0,0.0,08/28/2013,0.0,0.0,0.0,4.667,0,0,0,$0.00,0,0,"1001 COLUMBUS AVENUE NORTH
NEW PRAGUE, MN 56071
(44.553537, -93.573916)",09/01/2016
472,245513,LAKE RIDGE CARE CENTER OF BUFFALO,310 LAKE BOULEVARD,BUFFALO,MN,55313,7636821434,850,Wright,Non profit - Church related,56,48,Medicare and Medicaid,False,LAKE RIDGE CARE CENTER OF BUFFALO INC,02/01/1988,False,False,False,False,Resident,Yes,1.0,,1.0,,3.0,,3.0,,4.0,,,,1.73229,1.01146,0.96354,1.975,3.70729,0.0,2.513,0.6992,1.10166,4.31386,1.69141,1.20067,0.65352,3.46412,23.0,23.0,1.0,164.0,10/26/2015,1.0,0.0,164.0,9.0,9.0,0.0,44.0,11/20/2014,1.0,0.0,44.0,4.0,4.0,0.0,28.0,10/24/2013,1.0,0.0,28.0,101.333,0,2,3,$9700.00,0,3,"310 LAKE BOULEVARD
BUFFALO, MN 55313
(45.16747, -93.872446)",09/01/2016
473,245516,LAURELS PEAK CARE & REHABILITATION CENTER,700 JAMES AVENUE,MANKATO,MN,56001,5073454631,60,Blue Earth,For profit - Corporation,65,47,Medicare and Medicaid,False,LAURELS PEAK HEALTH CARE LLC,02/01/1988,False,False,False,False,Resident,Yes,4.0,,3.0,,2.0,,4.0,,5.0,,,,2.39362,0.0,1.71702,1.71702,4.11064,0.11064,2.44564,0.66985,1.1547,4.27019,2.40151,0.0,1.11107,3.88029,8.0,8.0,0.0,40.0,04/21/2016,1.0,0.0,40.0,9.0,8.0,1.0,44.0,03/12/2015,1.0,0.0,44.0,0.0,0.0,0.0,0.0,02/13/2014,0.0,0.0,0.0,34.667,0,1,0,$0.00,0,0,"700 JAMES AVENUE
MANKATO, MN 56001
(44.142641, -94.007506)",09/01/2016
474,245562,ELDERS HOME INC,"SOUTH TOUSLEY, PO BOX 188",NEW YORK MILLS,MN,56567,2183852005,550,Otter Tail,Non profit - Church related,45,37,Medicare and Medicaid,False,ELDERS HOME INC,06/01/1991,False,False,False,False,Both,Yes,4.0,,3.0,,2.0,,4.0,,5.0,,,,2.39595,0.7973,0.83514,1.63243,4.02839,0.05405,2.48021,0.55415,0.72858,3.76294,2.37034,1.1942,0.85648,4.31525,3.0,3.0,0.0,12.0,11/06/2015,1.0,0.0,12.0,3.0,3.0,0.0,28.0,12/04/2014,1.0,0.0,28.0,7.0,4.0,3.0,88.0,05/16/2014,1.0,0.0,88.0,30.0,1,0,0,$0.00,0,0,,09/01/2016
475,245612,CORNERSTONE VILLA,1000 FOREST STREET PO BOX 724,BUHL,MN,55713,2182583253,680,St. Louis,For profit - Corporation,44,41,Medicare and Medicaid,False,FOREST HEALTH SERVICES INC,07/16/2004,False,False,False,False,Resident,Yes,3.0,,3.0,,4.0,,3.0,,3.0,,,,2.26707,0.85,0.56829,1.41829,3.68536,0.02439,2.53559,0.61486,1.09822,4.24867,2.19385,1.14742,0.38665,3.49647,7.0,7.0,0.0,52.0,05/12/2016,1.0,0.0,52.0,6.0,6.0,0.0,24.0,06/02/2015,1.0,0.0,24.0,5.0,5.0,0.0,16.0,09/25/2014,1.0,0.0,16.0,36.667,0,3,0,$0.00,0,0,"1000 FOREST STREET
BUHL, MN 55713
",09/01/2016
476,245627,TRILLIUM WOODS,14585 59TH AVENUE NORTH,PLYMOUTH,MN,55446,7637449400,260,Hennepin,For profit - Partnership,44,11,Medicare and Medicaid,False,LCS-WESTMINSTER PARTNERSHIP V LLP,09/30/2015,True,False,False,False,Both,Yes,,Too New to Rate,,Too New to Rate,,Too New to Rate,,Too New to Rate,,Too New to Rate,,,1.70455,2.70909,2.55909,5.26818,6.97273,0.22273,2.51122,0.62217,1.09516,4.22855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,$0.00,0,0,"14585 59TH AVENUE NORTH
PLYMOUTH, MN 55446
",09/01/2016
477,255179,"LEAKESVILLE REHABILITATION AND NURSING CENTER, INC",1300 MELODY LANE/PO BOX 640,LEAKESVILLE,MS,39451,6013942331,200,Greene,For profit - Corporation,60,55,Medicare and Medicaid,False,"LEAKESVILLE REHABILITATION AND NURSING CENTER, INC.",09/01/1994,False,False,False,False,Resident,Yes,3.0,,2.0,,2.0,,4.0,,3.0,,,,2.41455,1.20909,0.54182,1.75091,4.16546,0.01545,2.25701,0.63422,1.03705,3.92828,2.62496,1.58234,0.39038,4.27428,3.0,3.0,0.0,48.0,05/26/2016,1.0,0.0,48.0,2.0,2.0,0.0,24.0,06/05/2015,1.0,0.0,24.0,5.0,5.0,0.0,40.0,07/01/2014,1.0,0.0,40.0,38.667,0,0,1,$4225.00,0,1,"1300 MELODY LANE
LEAKESVILLE, MS 39451
",09/01/2016
478,255217,RIVER HEIGHTS HEALTHCARE CENTER,402 ARNOLD AVENUE,GREENVILLE,MS,38701,6623320318,750,Washington,Non profit - Corporation,60,52,Medicare and Medicaid,False,"MAGNOLIA HEALTHCARE, INC.",12/01/1995,False,False,False,False,Resident,Yes,4.0,,4.0,,3.0,,3.0,,3.0,,,,2.15577,0.84519,0.55769,1.40288,3.55865,0.10962,2.44352,0.61304,0.93181,3.98837,2.16475,1.1443,0.4472,3.5966,3.0,3.0,0.0,16.0,10/22/2015,1.0,0.0,16.0,2.0,2.0,0.0,8.0,11/07/2014,1.0,0.0,8.0,4.0,4.0,0.0,24.0,10/23/2013,1.0,0.0,24.0,14.667,0,2,0,$0.00,0,0,"402 ARNOLD AVENUE
GREENVILLE, MS 38701
(33.402664, -91.050198)",09/01/2016
